t,o,d,m,c,value
1887,EU27,EU27,Ni,concentrate,
1887,EU27,CHN,Ni,concentrate,
1887,EU27,ROW,Ni,concentrate,
1887,CHN,EU27,Ni,concentrate,
1887,CHN,CHN,Ni,concentrate,
1887,CHN,ROW,Ni,concentrate,
1887,ROW,EU27,Ni,concentrate,
1887,ROW,CHN,Ni,concentrate,
1887,ROW,ROW,Ni,concentrate,
1887,EU27,EU27,Ni,refined_metal,0.0
1887,EU27,CHN,Ni,refined_metal,0.0
1887,EU27,ROW,Ni,refined_metal,0.0
1887,CHN,EU27,Ni,refined_metal,0.0
1887,CHN,CHN,Ni,refined_metal,0.0
1887,CHN,ROW,Ni,refined_metal,0.0
1887,ROW,EU27,Ni,refined_metal,0.02110904629498294
1887,ROW,CHN,Ni,refined_metal,5.199211238828988e-05
1887,ROW,ROW,Ni,refined_metal,0.0
1887,EU27,EU27,Ni,scrap,1.0460683028733502
1887,EU27,CHN,Ni,scrap,0.017403020575830756
1887,EU27,ROW,Ni,scrap,2.5292040293983202
1887,CHN,EU27,Ni,scrap,0.009779739503264447
1887,CHN,CHN,Ni,scrap,0.00016270162028050875
1887,CHN,ROW,Ni,scrap,0.023645641962556516
1887,ROW,EU27,Ni,scrap,0.9788124500513565
1887,ROW,CHN,Ni,scrap,0.01628411181309396
1887,ROW,ROW,Ni,scrap,2.3665915369915016
1887,EU27,EU27,Sn,concentrate,
1887,EU27,CHN,Sn,concentrate,
1887,EU27,ROW,Sn,concentrate,
1887,CHN,EU27,Sn,concentrate,
1887,CHN,CHN,Sn,concentrate,
1887,CHN,ROW,Sn,concentrate,
1887,ROW,EU27,Sn,concentrate,
1887,ROW,CHN,Sn,concentrate,
1887,ROW,ROW,Sn,concentrate,
1887,EU27,EU27,Sn,refined_metal,0.0
1887,EU27,CHN,Sn,refined_metal,0.0
1887,EU27,ROW,Sn,refined_metal,0.0
1887,CHN,EU27,Sn,refined_metal,1.5996128935209106
1887,CHN,CHN,Sn,refined_metal,0.0
1887,CHN,ROW,Sn,refined_metal,0.0
1887,ROW,EU27,Sn,refined_metal,16.139385979741
1887,ROW,CHN,Sn,refined_metal,0.0
1887,ROW,ROW,Sn,refined_metal,0.0
1887,EU27,EU27,Sn,scrap,15.122397874218146
1887,EU27,CHN,Sn,scrap,0.1879856192474712
1887,EU27,ROW,Sn,scrap,8.344472312346841
1887,CHN,EU27,Sn,scrap,1.0189775823081786
1887,CHN,CHN,Sn,scrap,0.012666849093824522
1887,CHN,ROW,Sn,scrap,0.5622673264647409
1887,ROW,EU27,Sn,scrap,11.62949284193254
1887,ROW,CHN,Sn,scrap,0.14456552668488437
1887,ROW,ROW,Sn,scrap,6.417102752704758
1888,EU27,EU27,Zn,concentrate,
1888,EU27,CHN,Zn,concentrate,
1888,EU27,ROW,Zn,concentrate,
1888,CHN,EU27,Zn,concentrate,
1888,CHN,CHN,Zn,concentrate,
1888,CHN,ROW,Zn,concentrate,
1888,ROW,EU27,Zn,concentrate,
1888,ROW,CHN,Zn,concentrate,
1888,ROW,ROW,Zn,concentrate,
1888,EU27,EU27,Zn,refined_metal,0.0
1888,EU27,CHN,Zn,refined_metal,0.0
1888,EU27,ROW,Zn,refined_metal,0.0
1888,CHN,EU27,Zn,refined_metal,0.553358649185605
1888,CHN,CHN,Zn,refined_metal,0.0
1888,CHN,ROW,Zn,refined_metal,0.0
1888,ROW,EU27,Zn,refined_metal,16.920875344469312
1888,ROW,CHN,Zn,refined_metal,0.0
1888,ROW,ROW,Zn,refined_metal,0.0
1888,EU27,EU27,Zn,scrap,60.82226278302636
1888,EU27,CHN,Zn,scrap,19.78883589581468
1888,EU27,ROW,Zn,scrap,26.917533549818483
1888,CHN,EU27,Zn,scrap,13.623228723761214
1888,CHN,CHN,Zn,scrap,4.432387505005705
1888,CHN,ROW,Zn,scrap,6.029103480362935
1888,ROW,EU27,Zn,scrap,38.88061719540914
1888,ROW,CHN,Zn,scrap,12.6500086975169
1888,ROW,ROW,Zn,scrap,17.207026998133006
1888,EU27,EU27,Ni,concentrate,
1888,EU27,CHN,Ni,concentrate,
1888,EU27,ROW,Ni,concentrate,
1888,CHN,EU27,Ni,concentrate,
1888,CHN,CHN,Ni,concentrate,
1888,CHN,ROW,Ni,concentrate,
1888,ROW,EU27,Ni,concentrate,
1888,ROW,CHN,Ni,concentrate,
1888,ROW,ROW,Ni,concentrate,
1888,EU27,EU27,Ni,refined_metal,0.0
1888,EU27,CHN,Ni,refined_metal,0.0
1888,EU27,ROW,Ni,refined_metal,0.0
1888,CHN,EU27,Ni,refined_metal,0.0
1888,CHN,CHN,Ni,refined_metal,0.0
1888,CHN,ROW,Ni,refined_metal,0.0
1888,ROW,EU27,Ni,refined_metal,0.021801707931711087
1888,ROW,CHN,Ni,refined_metal,5.369815543545426e-05
1888,ROW,ROW,Ni,refined_metal,0.0
1888,EU27,EU27,Ni,scrap,1.0910312352174116
1888,EU27,CHN,Ni,scrap,0.018151050923929476
1888,EU27,ROW,Ni,scrap,2.6379162706026436
1888,CHN,EU27,Ni,scrap,0.0104927368670242
1888,CHN,CHN,Ni,scrap,0.00017456347266427832
1888,CHN,ROW,Ni,scrap,0.025369540679703553
1888,ROW,EU27,Ni,scrap,1.0681726610818614
1888,ROW,CHN,Ni,scrap,0.017770761955300533
1888,ROW,ROW,Ni,scrap,2.5826483711250185
1888,EU27,EU27,Sn,concentrate,
1888,EU27,CHN,Sn,concentrate,
1888,EU27,ROW,Sn,concentrate,
1888,CHN,EU27,Sn,concentrate,
1888,CHN,CHN,Sn,concentrate,
1888,CHN,ROW,Sn,concentrate,
1888,ROW,EU27,Sn,concentrate,
1888,ROW,CHN,Sn,concentrate,
1888,ROW,ROW,Sn,concentrate,
1888,EU27,EU27,Sn,refined_metal,0.0
1888,EU27,CHN,Sn,refined_metal,0.0
1888,EU27,ROW,Sn,refined_metal,0.0
1888,CHN,EU27,Sn,refined_metal,1.749244032117563
1888,CHN,CHN,Sn,refined_metal,0.0
1888,CHN,ROW,Sn,refined_metal,0.0
1888,ROW,EU27,Sn,refined_metal,17.606047206037406
1888,ROW,CHN,Sn,refined_metal,0.0
1888,ROW,ROW,Sn,refined_metal,0.0
1888,EU27,EU27,Sn,scrap,16.76609236937581
1888,EU27,CHN,Sn,scrap,0.2084182867447776
1888,EU27,ROW,Sn,scrap,9.251455670335572
1888,CHN,EU27,Sn,scrap,1.06971243537046
1888,CHN,CHN,Sn,scrap,0.013297531003510457
1888,CHN,ROW,Sn,scrap,0.5902625941577674
1888,ROW,EU27,Sn,scrap,12.543804326158078
1888,ROW,CHN,Sn,scrap,0.155931277802982
1888,ROW,ROW,Sn,scrap,6.921615788827688
1889,EU27,EU27,Zn,concentrate,
1889,EU27,CHN,Zn,concentrate,
1889,EU27,ROW,Zn,concentrate,
1889,CHN,EU27,Zn,concentrate,
1889,CHN,CHN,Zn,concentrate,
1889,CHN,ROW,Zn,concentrate,
1889,ROW,EU27,Zn,concentrate,
1889,ROW,CHN,Zn,concentrate,
1889,ROW,ROW,Zn,concentrate,
1889,EU27,EU27,Zn,refined_metal,0.0
1889,EU27,CHN,Zn,refined_metal,0.0
1889,EU27,ROW,Zn,refined_metal,0.0
1889,CHN,EU27,Zn,refined_metal,0.683219549504888
1889,CHN,CHN,Zn,refined_metal,0.0
1889,CHN,ROW,Zn,refined_metal,0.0
1889,ROW,EU27,Zn,refined_metal,20.838616608675732
1889,ROW,CHN,Zn,refined_metal,0.0
1889,ROW,ROW,Zn,refined_metal,0.0
1889,EU27,EU27,Zn,scrap,66.58398734264262
1889,EU27,CHN,Zn,scrap,21.663442603458417
1889,EU27,ROW,Zn,scrap,29.467445490640994
1889,CHN,EU27,Zn,scrap,15.190398523993823
1889,CHN,CHN,Zn,scrap,4.942274256643206
1889,CHN,ROW,Zn,scrap,6.722670995706938
1889,ROW,EU27,Zn,scrap,41.6014040427339
1889,ROW,CHN,Zn,scrap,13.53523068640065
1889,ROW,ROW,Zn,scrap,18.411139898470662
1889,EU27,EU27,Ni,concentrate,
1889,EU27,CHN,Ni,concentrate,
1889,EU27,ROW,Ni,concentrate,
1889,CHN,EU27,Ni,concentrate,
1889,CHN,CHN,Ni,concentrate,
1889,CHN,ROW,Ni,concentrate,
1889,ROW,EU27,Ni,concentrate,
1889,ROW,CHN,Ni,concentrate,
1889,ROW,ROW,Ni,concentrate,
1889,EU27,EU27,Ni,refined_metal,0.0
1889,EU27,CHN,Ni,refined_metal,0.0
1889,EU27,ROW,Ni,refined_metal,0.0
1889,CHN,EU27,Ni,refined_metal,0.0
1889,CHN,CHN,Ni,refined_metal,0.0
1889,CHN,ROW,Ni,refined_metal,0.0
1889,ROW,EU27,Ni,refined_metal,0.02244535566265878
1889,ROW,CHN,Ni,refined_metal,5.5283475998887474e-05
1889,ROW,ROW,Ni,refined_metal,0.0
1889,EU27,EU27,Ni,scrap,1.1360868797699508
1889,EU27,CHN,Ni,scrap,0.018900623688013207
1889,EU27,ROW,Ni,scrap,2.746852673164893
1889,CHN,EU27,Ni,scrap,0.011208337482553359
1889,CHN,CHN,Ni,scrap,0.00018646863430804805
1889,CHN,ROW,Ni,scrap,0.027099733588966567
1889,ROW,EU27,Ni,scrap,1.1587797628622807
1889,ROW,CHN,Ni,scrap,0.01927815612092983
1889,ROW,ROW,Ni,scrap,2.801719961656603
1889,EU27,EU27,Sn,concentrate,
1889,EU27,CHN,Sn,concentrate,
1889,EU27,ROW,Sn,concentrate,
1889,CHN,EU27,Sn,concentrate,
1889,CHN,CHN,Sn,concentrate,
1889,CHN,ROW,Sn,concentrate,
1889,ROW,EU27,Sn,concentrate,
1889,ROW,CHN,Sn,concentrate,
1889,ROW,ROW,Sn,concentrate,
1889,EU27,EU27,Sn,refined_metal,0.0
1889,EU27,CHN,Sn,refined_metal,0.0
1889,EU27,ROW,Sn,refined_metal,0.0
1889,CHN,EU27,Sn,refined_metal,1.5951499695280635
1889,CHN,CHN,Sn,refined_metal,0.0
1889,CHN,ROW,Sn,refined_metal,0.0
1889,ROW,EU27,Sn,refined_metal,16.019137850992287
1889,ROW,CHN,Sn,refined_metal,0.0
1889,ROW,ROW,Sn,refined_metal,0.0
1889,EU27,EU27,Sn,scrap,18.46364910697499
1889,EU27,CHN,Sn,scrap,0.22952051254121386
1889,EU27,ROW,Sn,scrap,10.188159975655045
1889,CHN,EU27,Sn,scrap,1.1190433604509293
1889,CHN,CHN,Sn,scrap,0.013910760768818566
1889,CHN,ROW,Sn,scrap,0.617483180595202
1889,ROW,EU27,Sn,scrap,13.47979943139632
1889,ROW,CHN,Sn,scrap,0.16756657671088812
1889,ROW,ROW,Sn,scrap,7.43809375119293
1890,EU27,EU27,Zn,concentrate,
1890,EU27,CHN,Zn,concentrate,
1890,EU27,ROW,Zn,concentrate,
1890,CHN,EU27,Zn,concentrate,
1890,CHN,CHN,Zn,concentrate,
1890,CHN,ROW,Zn,concentrate,
1890,ROW,EU27,Zn,concentrate,
1890,ROW,CHN,Zn,concentrate,
1890,ROW,ROW,Zn,concentrate,
1890,EU27,EU27,Zn,refined_metal,0.0
1890,EU27,CHN,Zn,refined_metal,0.0
1890,EU27,ROW,Zn,refined_metal,0.0
1890,CHN,EU27,Zn,refined_metal,0.5086657070842293
1890,CHN,CHN,Zn,refined_metal,0.0
1890,CHN,ROW,Zn,refined_metal,0.0
1890,ROW,EU27,Zn,refined_metal,15.477495402354325
1890,ROW,CHN,Zn,refined_metal,0.0
1890,ROW,ROW,Zn,refined_metal,0.0
1890,EU27,EU27,Zn,scrap,72.498214862064
1890,EU27,CHN,Zn,scrap,23.587666933122822
1890,EU27,ROW,Zn,scrap,32.08484922392847
1890,CHN,EU27,Zn,scrap,16.821496863819604
1890,CHN,CHN,Zn,scrap,5.47296048730669
1890,CHN,ROW,Zn,scrap,7.444530760147768
1890,ROW,EU27,Zn,scrap,44.36115115144948
1890,ROW,CHN,Zn,scrap,14.43312859663036
1890,ROW,ROW,Zn,scrap,19.6324950731847
1890,EU27,EU27,Ni,concentrate,
1890,EU27,CHN,Ni,concentrate,
1890,EU27,ROW,Ni,concentrate,
1890,CHN,EU27,Ni,concentrate,
1890,CHN,CHN,Ni,concentrate,
1890,CHN,ROW,Ni,concentrate,
1890,ROW,EU27,Ni,concentrate,
1890,ROW,CHN,Ni,concentrate,
1890,ROW,ROW,Ni,concentrate,
1890,EU27,EU27,Ni,refined_metal,0.0
1890,EU27,CHN,Ni,refined_metal,0.0
1890,EU27,ROW,Ni,refined_metal,0.0
1890,CHN,EU27,Ni,refined_metal,0.0
1890,CHN,CHN,Ni,refined_metal,0.0
1890,CHN,ROW,Ni,refined_metal,0.0
1890,ROW,EU27,Ni,refined_metal,0.023043441732787592
1890,ROW,CHN,Ni,refined_metal,5.675657704483092e-05
1890,ROW,ROW,Ni,refined_metal,0.0
1890,EU27,EU27,Ni,scrap,1.1812740914613458
1890,EU27,CHN,Ni,scrap,0.01965238528204076
1890,EU27,ROW,Ni,scrap,2.856107181281834
1890,CHN,EU27,Ni,scrap,0.011926372086578419
1890,CHN,CHN,Ni,scrap,0.00019841428924633706
1890,CHN,ROW,Ni,scrap,0.028835811442352675
1890,ROW,EU27,Ni,scrap,1.250550485829812
1890,ROW,CHN,Ni,scrap,0.02080490898752173
1890,ROW,ROW,Ni,scrap,3.0236049778383607
1890,EU27,EU27,Sn,concentrate,
1890,EU27,CHN,Sn,concentrate,
1890,EU27,ROW,Sn,concentrate,
1890,CHN,EU27,Sn,concentrate,
1890,CHN,CHN,Sn,concentrate,
1890,CHN,ROW,Sn,concentrate,
1890,ROW,EU27,Sn,concentrate,
1890,ROW,CHN,Sn,concentrate,
1890,ROW,ROW,Sn,concentrate,
1890,EU27,EU27,Sn,refined_metal,0.0
1890,EU27,CHN,Sn,refined_metal,0.0
1890,EU27,ROW,Sn,refined_metal,0.0
1890,CHN,EU27,Sn,refined_metal,1.743529220391563
1890,CHN,CHN,Sn,refined_metal,0.0
1890,CHN,ROW,Sn,refined_metal,0.0
1890,ROW,EU27,Sn,refined_metal,17.47300547421689
1890,ROW,CHN,Sn,refined_metal,0.0
1890,ROW,ROW,Sn,refined_metal,0.0
1890,EU27,EU27,Sn,scrap,20.21289376238076
1890,EU27,CHN,Sn,scrap,0.2512652677379015
1890,EU27,ROW,Sn,scrap,11.153385445581309
1890,CHN,EU27,Sn,scrap,1.1670856950072253
1890,CHN,CHN,Sn,scrap,0.014507972142753959
1890,CHN,ROW,Sn,scrap,0.6439927284764266
1890,ROW,EU27,Sn,scrap,14.437050971452472
1890,ROW,CHN,Sn,scrap,0.1794661130826856
1890,ROW,ROW,Sn,scrap,7.966300920346184
1891,EU27,EU27,Zn,concentrate,
1891,EU27,CHN,Zn,concentrate,
1891,EU27,ROW,Zn,concentrate,
1891,CHN,EU27,Zn,concentrate,
1891,CHN,CHN,Zn,concentrate,
1891,CHN,ROW,Zn,concentrate,
1891,ROW,EU27,Zn,concentrate,
1891,ROW,CHN,Zn,concentrate,
1891,ROW,ROW,Zn,concentrate,
1891,EU27,EU27,Zn,refined_metal,0.0
1891,EU27,CHN,Zn,refined_metal,0.0
1891,EU27,ROW,Zn,refined_metal,0.0
1891,CHN,EU27,Zn,refined_metal,0.6377851667686455
1891,CHN,CHN,Zn,refined_metal,0.0
1891,CHN,ROW,Zn,refined_metal,0.0
1891,ROW,EU27,Zn,refined_metal,19.362600918642638
1891,ROW,CHN,Zn,refined_metal,0.0
1891,ROW,ROW,Zn,refined_metal,0.0
1891,EU27,EU27,Zn,scrap,78.55839878183735
1891,EU27,CHN,Zn,scrap,25.559378928032636
1891,EU27,ROW,Zn,scrap,34.76684750078464
1891,CHN,EU27,Zn,scrap,18.512724422646485
1891,CHN,CHN,Zn,scrap,6.023210068508463
1891,CHN,ROW,Zn,scrap,8.193001344307035
1891,ROW,EU27,Zn,scrap,47.159063149266636
1891,ROW,CHN,Zn,scrap,15.34344364974256
1891,ROW,ROW,Zn,scrap,20.87074052188413
1891,EU27,EU27,Ni,concentrate,
1891,EU27,CHN,Ni,concentrate,
1891,EU27,ROW,Ni,concentrate,
1891,CHN,EU27,Ni,concentrate,
1891,CHN,CHN,Ni,concentrate,
1891,CHN,ROW,Ni,concentrate,
1891,ROW,EU27,Ni,concentrate,
1891,ROW,CHN,Ni,concentrate,
1891,ROW,ROW,Ni,concentrate,
1891,EU27,EU27,Ni,refined_metal,0.0
1891,EU27,CHN,Ni,refined_metal,0.0
1891,EU27,ROW,Ni,refined_metal,0.0
1891,CHN,EU27,Ni,refined_metal,0.0
1891,CHN,CHN,Ni,refined_metal,0.0
1891,CHN,ROW,Ni,refined_metal,0.0
1891,ROW,EU27,Ni,refined_metal,0.023599182449814245
1891,ROW,CHN,Ni,refined_metal,5.8125380420152793e-05
1891,ROW,ROW,Ni,refined_metal,0.0
1891,EU27,EU27,Ni,scrap,1.2266172180893027
1891,EU27,CHN,Ni,scrap,0.02040674077059854
1891,EU27,ROW,Ni,scrap,2.965738663526289
1891,CHN,EU27,Ni,scrap,0.012646754979909646
1891,CHN,CHN,Ni,scrap,0.00021039901173595225
1891,CHN,ROW,Ni,scrap,0.030577567034715317
1891,ROW,EU27,Ni,scrap,1.3434181842715243
1891,ROW,CHN,Ni,scrap,0.022349911796967187
1891,ROW,ROW,Ni,scrap,3.2481422823858295
1891,EU27,EU27,Sn,concentrate,
1891,EU27,CHN,Sn,concentrate,
1891,EU27,ROW,Sn,concentrate,
1891,CHN,EU27,Sn,concentrate,
1891,CHN,CHN,Sn,concentrate,
1891,CHN,ROW,Sn,concentrate,
1891,ROW,EU27,Sn,concentrate,
1891,ROW,CHN,Sn,concentrate,
1891,ROW,ROW,Sn,concentrate,
1891,EU27,EU27,Sn,refined_metal,0.0
1891,EU27,CHN,Sn,refined_metal,0.0
1891,EU27,ROW,Sn,refined_metal,0.0
1891,CHN,EU27,Sn,refined_metal,1.5909404363940458
1891,CHN,CHN,Sn,refined_metal,0.0
1891,CHN,ROW,Sn,refined_metal,0.0
1891,ROW,EU27,Sn,refined_metal,15.913200057845923
1891,ROW,CHN,Sn,refined_metal,0.0
1891,ROW,ROW,Sn,refined_metal,0.0
1891,EU27,EU27,Sn,scrap,22.00740971880114
1891,EU27,CHN,Sn,scrap,0.27357278775708327
1891,EU27,ROW,Sn,scrap,12.143591419327299
1891,CHN,EU27,Sn,scrap,1.2139476075138345
1891,CHN,CHN,Sn,scrap,0.015090509761122977
1891,CHN,ROW,Sn,scrap,0.6698509246876038
1891,ROW,EU27,Sn,scrap,15.415038190224307
1891,ROW,CHN,Sn,scrap,0.19162341343056052
1891,ROW,ROW,Sn,scrap,8.505949945371759
1892,EU27,EU27,Zn,concentrate,
1892,EU27,CHN,Zn,concentrate,
1892,EU27,ROW,Zn,concentrate,
1892,CHN,EU27,Zn,concentrate,
1892,CHN,CHN,Zn,concentrate,
1892,CHN,ROW,Zn,concentrate,
1892,ROW,EU27,Zn,concentrate,
1892,ROW,CHN,Zn,concentrate,
1892,ROW,ROW,Zn,concentrate,
1892,EU27,EU27,Zn,refined_metal,0.0
1892,EU27,CHN,Zn,refined_metal,0.0
1892,EU27,ROW,Zn,refined_metal,0.0
1892,CHN,EU27,Zn,refined_metal,0.467656400808787
1892,CHN,CHN,Zn,refined_metal,0.0
1892,CHN,ROW,Zn,refined_metal,0.0
1892,ROW,EU27,Zn,refined_metal,14.167502187247607
1892,ROW,CHN,Zn,refined_metal,0.0
1892,ROW,ROW,Zn,refined_metal,0.0
1892,EU27,EU27,Zn,scrap,84.75172206264263
1892,EU27,CHN,Zn,scrap,27.574408498550135
1892,EU27,ROW,Zn,scrap,37.507768005348154
1892,CHN,EU27,Zn,scrap,20.26054564482298
1892,CHN,CHN,Zn,scrap,6.591872689040318
1892,CHN,ROW,Zn,scrap,8.96651805076127
1892,ROW,EU27,Zn,scrap,49.9943344579062
1892,ROW,CHN,Zn,scrap,16.26591374670248
1892,ROW,ROW,Zn,scrap,22.125519727409532
1892,EU27,EU27,Ni,concentrate,
1892,EU27,CHN,Ni,concentrate,
1892,EU27,ROW,Ni,concentrate,
1892,CHN,EU27,Ni,concentrate,
1892,CHN,CHN,Ni,concentrate,
1892,CHN,ROW,Ni,concentrate,
1892,ROW,EU27,Ni,concentrate,
1892,ROW,CHN,Ni,concentrate,
1892,ROW,ROW,Ni,concentrate,
1892,EU27,EU27,Ni,refined_metal,0.0
1892,EU27,CHN,Ni,refined_metal,0.0
1892,EU27,ROW,Ni,refined_metal,0.0
1892,CHN,EU27,Ni,refined_metal,0.0
1892,CHN,CHN,Ni,refined_metal,0.0
1892,CHN,ROW,Ni,refined_metal,0.0
1892,ROW,EU27,Ni,refined_metal,0.024115571060510738
1892,ROW,CHN,Ni,refined_metal,5.939725856699954e-05
1892,ROW,ROW,Ni,refined_metal,0.0
1892,EU27,EU27,Ni,scrap,1.2721305870373687
1892,EU27,CHN,Ni,scrap,0.021163928512644547
1892,EU27,ROW,Ni,scrap,3.075781760921314
1892,CHN,EU27,Ni,scrap,0.013369454797540325
1892,CHN,CHN,Ni,scrap,0.00022242227996980348
1892,CHN,ROW,Ni,scrap,0.032324924531139
1892,ROW,EU27,Ni,scrap,1.437328205210763
1892,ROW,CHN,Ni,scrap,0.023912255309520916
1892,ROW,ROW,Ni,scrap,3.4751997342826013
1892,EU27,EU27,Sn,concentrate,
1892,EU27,CHN,Sn,concentrate,
1892,EU27,ROW,Sn,concentrate,
1892,CHN,EU27,Sn,concentrate,
1892,CHN,CHN,Sn,concentrate,
1892,CHN,ROW,Sn,concentrate,
1892,ROW,EU27,Sn,concentrate,
1892,ROW,CHN,Sn,concentrate,
1892,ROW,ROW,Sn,concentrate,
1892,EU27,EU27,Sn,refined_metal,0.0
1892,EU27,CHN,Sn,refined_metal,0.0
1892,EU27,ROW,Sn,refined_metal,0.0
1892,CHN,EU27,Sn,refined_metal,1.7380392147150843
1892,CHN,CHN,Sn,refined_metal,0.0
1892,CHN,ROW,Sn,refined_metal,0.0
1892,ROW,EU27,Sn,refined_metal,17.353417415608167
1892,ROW,CHN,Sn,refined_metal,0.0
1892,ROW,ROW,Sn,refined_metal,0.0
1892,EU27,EU27,Sn,scrap,23.84608062098442
1892,EU27,CHN,Sn,scrap,0.2964291952537086
1892,EU27,ROW,Sn,scrap,13.158161896998942
1892,CHN,EU27,Sn,scrap,1.2597272478293962
1892,CHN,CHN,Sn,scrap,0.0156595937189204
1892,CHN,ROW,Sn,scrap,0.6951119278869494
1892,ROW,EU27,Sn,scrap,16.413075268428354
1892,ROW,CHN,Sn,scrap,0.20402995237621202
1892,ROW,ROW,Sn,scrap,9.056662394220075
1893,EU27,EU27,Zn,concentrate,
1893,EU27,CHN,Zn,concentrate,
1893,EU27,ROW,Zn,concentrate,
1893,CHN,EU27,Zn,concentrate,
1893,CHN,CHN,Zn,concentrate,
1893,CHN,ROW,Zn,concentrate,
1893,ROW,EU27,Zn,concentrate,
1893,ROW,CHN,Zn,concentrate,
1893,ROW,ROW,Zn,concentrate,
1893,EU27,EU27,Zn,refined_metal,0.0
1893,EU27,CHN,Zn,refined_metal,0.0
1893,EU27,ROW,Zn,refined_metal,0.0
1893,CHN,EU27,Zn,refined_metal,0.5958255475705513
1893,CHN,CHN,Zn,refined_metal,0.0
1893,CHN,ROW,Zn,refined_metal,0.0
1893,ROW,EU27,Zn,refined_metal,18.01417468465954
1893,ROW,CHN,Zn,refined_metal,0.0
1893,ROW,ROW,Zn,refined_metal,0.0
1893,EU27,EU27,Zn,scrap,91.073333023691
1893,EU27,CHN,Zn,scrap,29.631177125387225
1893,EU27,ROW,Zn,scrap,40.30546357514217
1893,CHN,EU27,Zn,scrap,22.061604124080997
1893,CHN,CHN,Zn,scrap,7.17785632486698
1893,CHN,ROW,Zn,scrap,9.763595466535122
1893,ROW,EU27,Zn,scrap,52.86604208659833
1893,ROW,CHN,Zn,scrap,17.200238587717873
1893,ROW,ROW,Zn,scrap,23.396424210466055
1893,EU27,EU27,Ni,concentrate,
1893,EU27,CHN,Ni,concentrate,
1893,EU27,ROW,Ni,concentrate,
1893,CHN,EU27,Ni,concentrate,
1893,CHN,CHN,Ni,concentrate,
1893,CHN,ROW,Ni,concentrate,
1893,ROW,EU27,Ni,concentrate,
1893,ROW,CHN,Ni,concentrate,
1893,ROW,ROW,Ni,concentrate,
1893,EU27,EU27,Ni,refined_metal,0.0
1893,EU27,CHN,Ni,refined_metal,0.0
1893,EU27,ROW,Ni,refined_metal,0.0
1893,CHN,EU27,Ni,refined_metal,0.0
1893,CHN,CHN,Ni,refined_metal,0.0
1893,CHN,ROW,Ni,refined_metal,0.0
1893,ROW,EU27,Ni,refined_metal,0.024595391425457656
1893,ROW,CHN,Ni,refined_metal,6.0579068204057355e-05
1893,ROW,ROW,Ni,refined_metal,0.0
1893,EU27,EU27,Ni,scrap,1.3178217456588766
1893,EU27,CHN,Ni,scrap,0.02192407407048191
1893,EU27,ROW,Ni,scrap,3.186254721602723
1893,CHN,EU27,Ni,scrap,0.014094473787186385
1893,CHN,CHN,Ni,scrap,0.00023448413134224304
1893,CHN,ROW,Ni,scrap,0.03407788936619445
1893,ROW,EU27,Ni,scrap,1.5322345162511066
1893,ROW,CHN,Ni,scrap,0.025491173702588087
1893,ROW,ROW,Ni,scrap,3.7046660355166887
1893,EU27,EU27,Sn,concentrate,
1893,EU27,CHN,Sn,concentrate,
1893,EU27,ROW,Sn,concentrate,
1893,CHN,EU27,Sn,concentrate,
1893,CHN,CHN,Sn,concentrate,
1893,CHN,ROW,Sn,concentrate,
1893,ROW,EU27,Sn,concentrate,
1893,ROW,CHN,Sn,concentrate,
1893,ROW,ROW,Sn,concentrate,
1893,EU27,EU27,Sn,refined_metal,0.0
1893,EU27,CHN,Sn,refined_metal,0.0
1893,EU27,ROW,Sn,refined_metal,0.0
1893,CHN,EU27,Sn,refined_metal,1.5870486477026795
1893,CHN,CHN,Sn,refined_metal,0.0
1893,CHN,ROW,Sn,refined_metal,0.0
1893,ROW,EU27,Sn,refined_metal,15.81930505087177
1893,ROW,CHN,Sn,refined_metal,0.0
1893,ROW,ROW,Sn,refined_metal,0.0
1893,EU27,EU27,Sn,scrap,25.72344489940586
1893,EU27,CHN,Sn,scrap,0.31976659778520905
1893,EU27,ROW,Sn,scrap,14.194083208670333
1893,CHN,EU27,Sn,scrap,1.3045156083232448
1893,CHN,CHN,Sn,scrap,0.016216355136821552
1893,CHN,ROW,Sn,scrap,0.7198259472617141
1893,ROW,EU27,Sn,scrap,17.43046462471563
1893,ROW,CHN,Sn,scrap,0.2166770583278095
1893,ROW,ROW,Sn,scrap,9.618053344585773
1894,EU27,EU27,Zn,concentrate,
1894,EU27,CHN,Zn,concentrate,
1894,EU27,ROW,Zn,concentrate,
1894,CHN,EU27,Zn,concentrate,
1894,CHN,CHN,Zn,concentrate,
1894,CHN,ROW,Zn,concentrate,
1894,ROW,EU27,Zn,concentrate,
1894,ROW,CHN,Zn,concentrate,
1894,ROW,ROW,Zn,concentrate,
1894,EU27,EU27,Zn,refined_metal,0.0
1894,EU27,CHN,Zn,refined_metal,0.0
1894,EU27,ROW,Zn,refined_metal,0.0
1894,CHN,EU27,Zn,refined_metal,0.4299800705784962
1894,CHN,CHN,Zn,refined_metal,0.0
1894,CHN,ROW,Zn,refined_metal,0.0
1894,ROW,EU27,Zn,refined_metal,12.975376659444034
1894,ROW,CHN,Zn,refined_metal,0.0
1894,ROW,ROW,Zn,refined_metal,0.0
1894,EU27,EU27,Zn,scrap,97.51204848979708
1894,EU27,CHN,Zn,scrap,31.726046305002402
1894,EU27,ROW,Zn,scrap,43.154984978101425
1894,CHN,EU27,Zn,scrap,23.912809297979823
1894,CHN,CHN,Zn,scrap,7.780155445609165
