t,r,m,p,value
1925,EU27,Sn,residue_treatment_disposal,
1925,EU27,Sn,environment,
1925,CHN,Zn,primary_extraction,
1925,CHN,Zn,beneficiation_concentration,
1925,CHN,Zn,refining_primary,
1925,CHN,Zn,fabrication_and_manufacturing,
1925,CHN,Zn,use_phase,
1925,CHN,Zn,collection,
1925,CHN,Zn,sorting_preprocessing,
1925,CHN,Zn,recycling_refining_secondary,
1925,CHN,Zn,residue_treatment_disposal,
1925,CHN,Zn,environment,
1925,CHN,Ni,primary_extraction,
1925,CHN,Ni,beneficiation_concentration,
1925,CHN,Ni,refining_primary,
1925,CHN,Ni,fabrication_and_manufacturing,
1925,CHN,Ni,use_phase,
1925,CHN,Ni,collection,
1925,CHN,Ni,sorting_preprocessing,
1925,CHN,Ni,recycling_refining_secondary,
1925,CHN,Ni,residue_treatment_disposal,
1925,CHN,Ni,environment,
1925,CHN,Sn,primary_extraction,
1925,CHN,Sn,beneficiation_concentration,
1925,CHN,Sn,refining_primary,
1925,CHN,Sn,fabrication_and_manufacturing,
1925,CHN,Sn,use_phase,
1925,CHN,Sn,collection,
1925,CHN,Sn,sorting_preprocessing,
1925,CHN,Sn,recycling_refining_secondary,
1925,CHN,Sn,residue_treatment_disposal,
1925,CHN,Sn,environment,
1925,ROW,Zn,primary_extraction,
1925,ROW,Zn,beneficiation_concentration,
1925,ROW,Zn,refining_primary,
1925,ROW,Zn,fabrication_and_manufacturing,
1925,ROW,Zn,use_phase,
1925,ROW,Zn,collection,
1925,ROW,Zn,sorting_preprocessing,
1925,ROW,Zn,recycling_refining_secondary,
1925,ROW,Zn,residue_treatment_disposal,
1925,ROW,Zn,environment,
1925,ROW,Ni,primary_extraction,
1925,ROW,Ni,beneficiation_concentration,
1925,ROW,Ni,refining_primary,
1925,ROW,Ni,fabrication_and_manufacturing,
1925,ROW,Ni,use_phase,
1925,ROW,Ni,collection,
1925,ROW,Ni,sorting_preprocessing,
1925,ROW,Ni,recycling_refining_secondary,
1925,ROW,Ni,residue_treatment_disposal,
1925,ROW,Ni,environment,
1925,ROW,Sn,primary_extraction,
1925,ROW,Sn,beneficiation_concentration,
1925,ROW,Sn,refining_primary,
1925,ROW,Sn,fabrication_and_manufacturing,
1925,ROW,Sn,use_phase,
1925,ROW,Sn,collection,
1925,ROW,Sn,sorting_preprocessing,
1925,ROW,Sn,recycling_refining_secondary,
1925,ROW,Sn,residue_treatment_disposal,
1925,ROW,Sn,environment,
1926,EU27,Zn,primary_extraction,
1926,EU27,Zn,beneficiation_concentration,
1926,EU27,Zn,refining_primary,
1926,EU27,Zn,fabrication_and_manufacturing,
1926,EU27,Zn,use_phase,
1926,EU27,Zn,collection,
1926,EU27,Zn,sorting_preprocessing,
1926,EU27,Zn,recycling_refining_secondary,
1926,EU27,Zn,residue_treatment_disposal,
1926,EU27,Zn,environment,
1926,EU27,Ni,primary_extraction,
1926,EU27,Ni,beneficiation_concentration,
1926,EU27,Ni,refining_primary,
1926,EU27,Ni,fabrication_and_manufacturing,
1926,EU27,Ni,use_phase,
1926,EU27,Ni,collection,
1926,EU27,Ni,sorting_preprocessing,
1926,EU27,Ni,recycling_refining_secondary,
1926,EU27,Ni,residue_treatment_disposal,
1926,EU27,Ni,environment,
1926,EU27,Sn,primary_extraction,
1926,EU27,Sn,beneficiation_concentration,
1926,EU27,Sn,refining_primary,
1926,EU27,Sn,fabrication_and_manufacturing,
1926,EU27,Sn,use_phase,
1926,EU27,Sn,collection,
1926,EU27,Sn,sorting_preprocessing,
1926,EU27,Sn,recycling_refining_secondary,
1926,EU27,Sn,residue_treatment_disposal,
1926,EU27,Sn,environment,
1926,CHN,Zn,primary_extraction,
1926,CHN,Zn,beneficiation_concentration,
1926,CHN,Zn,refining_primary,
1926,CHN,Zn,fabrication_and_manufacturing,
1926,CHN,Zn,use_phase,
1926,CHN,Zn,collection,
1926,CHN,Zn,sorting_preprocessing,
1926,CHN,Zn,recycling_refining_secondary,
1926,CHN,Zn,residue_treatment_disposal,
1926,CHN,Zn,environment,
1926,CHN,Ni,primary_extraction,
1926,CHN,Ni,beneficiation_concentration,
1926,CHN,Ni,refining_primary,
1926,CHN,Ni,fabrication_and_manufacturing,
1926,CHN,Ni,use_phase,
1926,CHN,Ni,collection,
1926,CHN,Ni,sorting_preprocessing,
1926,CHN,Ni,recycling_refining_secondary,
1926,CHN,Ni,residue_treatment_disposal,
1926,CHN,Ni,environment,
1926,CHN,Sn,primary_extraction,
1926,CHN,Sn,beneficiation_concentration,
1926,CHN,Sn,refining_primary,
1926,CHN,Sn,fabrication_and_manufacturing,
1926,CHN,Sn,use_phase,
1926,CHN,Sn,collection,
1926,CHN,Sn,sorting_preprocessing,
1926,CHN,Sn,recycling_refining_secondary,
1926,CHN,Sn,residue_treatment_disposal,
1926,CHN,Sn,environment,
1926,ROW,Zn,primary_extraction,
1926,ROW,Zn,beneficiation_concentration,
1926,ROW,Zn,refining_primary,
1926,ROW,Zn,fabrication_and_manufacturing,
1926,ROW,Zn,use_phase,
1926,ROW,Zn,collection,
1926,ROW,Zn,sorting_preprocessing,
1926,ROW,Zn,recycling_refining_secondary,
1926,ROW,Zn,residue_treatment_disposal,
1926,ROW,Zn,environment,
1926,ROW,Ni,primary_extraction,
1926,ROW,Ni,beneficiation_concentration,
1926,ROW,Ni,refining_primary,
1926,ROW,Ni,fabrication_and_manufacturing,
1926,ROW,Ni,use_phase,
1926,ROW,Ni,collection,
1926,ROW,Ni,sorting_preprocessing,
1926,ROW,Ni,recycling_refining_secondary,
1926,ROW,Ni,residue_treatment_disposal,
1926,ROW,Ni,environment,
1926,ROW,Sn,primary_extraction,
1926,ROW,Sn,beneficiation_concentration,
1926,ROW,Sn,refining_primary,
1926,ROW,Sn,fabrication_and_manufacturing,
1926,ROW,Sn,use_phase,
1926,ROW,Sn,collection,
1926,ROW,Sn,sorting_preprocessing,
1926,ROW,Sn,recycling_refining_secondary,
1926,ROW,Sn,residue_treatment_disposal,
1926,ROW,Sn,environment,
1927,EU27,Zn,primary_extraction,
1927,EU27,Zn,beneficiation_concentration,
1927,EU27,Zn,refining_primary,
1927,EU27,Zn,fabrication_and_manufacturing,
1927,EU27,Zn,use_phase,
1927,EU27,Zn,collection,
1927,EU27,Zn,sorting_preprocessing,
1927,EU27,Zn,recycling_refining_secondary,
1927,EU27,Zn,residue_treatment_disposal,
1927,EU27,Zn,environment,
1927,EU27,Ni,primary_extraction,
1927,EU27,Ni,beneficiation_concentration,
1927,EU27,Ni,refining_primary,
1927,EU27,Ni,fabrication_and_manufacturing,
1927,EU27,Ni,use_phase,
1927,EU27,Ni,collection,
1927,EU27,Ni,sorting_preprocessing,
1927,EU27,Ni,recycling_refining_secondary,
1927,EU27,Ni,residue_treatment_disposal,
1927,EU27,Ni,environment,
1927,EU27,Sn,primary_extraction,
1927,EU27,Sn,beneficiation_concentration,
1927,EU27,Sn,refining_primary,
1927,EU27,Sn,fabrication_and_manufacturing,
1927,EU27,Sn,use_phase,
1927,EU27,Sn,collection,
1927,EU27,Sn,sorting_preprocessing,
1927,EU27,Sn,recycling_refining_secondary,
1927,EU27,Sn,residue_treatment_disposal,
1927,EU27,Sn,environment,
1927,CHN,Zn,primary_extraction,
1927,CHN,Zn,beneficiation_concentration,
1927,CHN,Zn,refining_primary,
1927,CHN,Zn,fabrication_and_manufacturing,
1927,CHN,Zn,use_phase,
1927,CHN,Zn,collection,
1927,CHN,Zn,sorting_preprocessing,
1927,CHN,Zn,recycling_refining_secondary,
1927,CHN,Zn,residue_treatment_disposal,
1927,CHN,Zn,environment,
1927,CHN,Ni,primary_extraction,
1927,CHN,Ni,beneficiation_concentration,
1927,CHN,Ni,refining_primary,
1927,CHN,Ni,fabrication_and_manufacturing,
1927,CHN,Ni,use_phase,
1927,CHN,Ni,collection,
1927,CHN,Ni,sorting_preprocessing,
1927,CHN,Ni,recycling_refining_secondary,
1927,CHN,Ni,residue_treatment_disposal,
1927,CHN,Ni,environment,
1927,CHN,Sn,primary_extraction,
1927,CHN,Sn,beneficiation_concentration,
1927,CHN,Sn,refining_primary,
1927,CHN,Sn,fabrication_and_manufacturing,
1927,CHN,Sn,use_phase,
1927,CHN,Sn,collection,
1927,CHN,Sn,sorting_preprocessing,
1927,CHN,Sn,recycling_refining_secondary,
1927,CHN,Sn,residue_treatment_disposal,
1927,CHN,Sn,environment,
1927,ROW,Zn,primary_extraction,
1927,ROW,Zn,beneficiation_concentration,
1927,ROW,Zn,refining_primary,
1927,ROW,Zn,fabrication_and_manufacturing,
1927,ROW,Zn,use_phase,
1927,ROW,Zn,collection,
1927,ROW,Zn,sorting_preprocessing,
1927,ROW,Zn,recycling_refining_secondary,
1927,ROW,Zn,residue_treatment_disposal,
1927,ROW,Zn,environment,
1927,ROW,Ni,primary_extraction,
1927,ROW,Ni,beneficiation_concentration,
1927,ROW,Ni,refining_primary,
1927,ROW,Ni,fabrication_and_manufacturing,
1927,ROW,Ni,use_phase,
1927,ROW,Ni,collection,
1927,ROW,Ni,sorting_preprocessing,
1927,ROW,Ni,recycling_refining_secondary,
1927,ROW,Ni,residue_treatment_disposal,
1927,ROW,Ni,environment,
1927,ROW,Sn,primary_extraction,
1927,ROW,Sn,beneficiation_concentration,
1927,ROW,Sn,refining_primary,
1927,ROW,Sn,fabrication_and_manufacturing,
1927,ROW,Sn,use_phase,
1927,ROW,Sn,collection,
1927,ROW,Sn,sorting_preprocessing,
1927,ROW,Sn,recycling_refining_secondary,
1927,ROW,Sn,residue_treatment_disposal,
1927,ROW,Sn,environment,
1928,EU27,Zn,primary_extraction,
1928,EU27,Zn,beneficiation_concentration,
1928,EU27,Zn,refining_primary,
1928,EU27,Zn,fabrication_and_manufacturing,
1928,EU27,Zn,use_phase,
1928,EU27,Zn,collection,
1928,EU27,Zn,sorting_preprocessing,
1928,EU27,Zn,recycling_refining_secondary,
1928,EU27,Zn,residue_treatment_disposal,
1928,EU27,Zn,environment,
1928,EU27,Ni,primary_extraction,
1928,EU27,Ni,beneficiation_concentration,
1928,EU27,Ni,refining_primary,
1928,EU27,Ni,fabrication_and_manufacturing,
1928,EU27,Ni,use_phase,
1928,EU27,Ni,collection,
1928,EU27,Ni,sorting_preprocessing,
1928,EU27,Ni,recycling_refining_secondary,
1928,EU27,Ni,residue_treatment_disposal,
1928,EU27,Ni,environment,
1928,EU27,Sn,primary_extraction,
1928,EU27,Sn,beneficiation_concentration,
1928,EU27,Sn,refining_primary,
1928,EU27,Sn,fabrication_and_manufacturing,
1928,EU27,Sn,use_phase,
1928,EU27,Sn,collection,
1928,EU27,Sn,sorting_preprocessing,
1928,EU27,Sn,recycling_refining_secondary,
1928,EU27,Sn,residue_treatment_disposal,
1928,EU27,Sn,environment,
1928,CHN,Zn,primary_extraction,
1928,CHN,Zn,beneficiation_concentration,
1928,CHN,Zn,refining_primary,
1928,CHN,Zn,fabrication_and_manufacturing,
1928,CHN,Zn,use_phase,
1928,CHN,Zn,collection,
1928,CHN,Zn,sorting_preprocessing,
1928,CHN,Zn,recycling_refining_secondary,
1928,CHN,Zn,residue_treatment_disposal,
1928,CHN,Zn,environment,
1928,CHN,Ni,primary_extraction,
1928,CHN,Ni,beneficiation_concentration,
1928,CHN,Ni,refining_primary,
1928,CHN,Ni,fabrication_and_manufacturing,
1928,CHN,Ni,use_phase,
1928,CHN,Ni,collection,
1928,CHN,Ni,sorting_preprocessing,
1928,CHN,Ni,recycling_refining_secondary,
1928,CHN,Ni,residue_treatment_disposal,
1928,CHN,Ni,environment,
1928,CHN,Sn,primary_extraction,
1928,CHN,Sn,beneficiation_concentration,
1928,CHN,Sn,refining_primary,
1928,CHN,Sn,fabrication_and_manufacturing,
1928,CHN,Sn,use_phase,
1928,CHN,Sn,collection,
1928,CHN,Sn,sorting_preprocessing,
1928,CHN,Sn,recycling_refining_secondary,
1928,CHN,Sn,residue_treatment_disposal,
1928,CHN,Sn,environment,
1928,ROW,Zn,primary_extraction,
1928,ROW,Zn,beneficiation_concentration,
1928,ROW,Zn,refining_primary,
1928,ROW,Zn,fabrication_and_manufacturing,
1928,ROW,Zn,use_phase,
1928,ROW,Zn,collection,
1928,ROW,Zn,sorting_preprocessing,
1928,ROW,Zn,recycling_refining_secondary,
1928,ROW,Zn,residue_treatment_disposal,
1928,ROW,Zn,environment,
1928,ROW,Ni,primary_extraction,
1928,ROW,Ni,beneficiation_concentration,
1928,ROW,Ni,refining_primary,
1928,ROW,Ni,fabrication_and_manufacturing,
1928,ROW,Ni,use_phase,
1928,ROW,Ni,collection,
1928,ROW,Ni,sorting_preprocessing,
1928,ROW,Ni,recycling_refining_secondary,
1928,ROW,Ni,residue_treatment_disposal,
1928,ROW,Ni,environment,
1928,ROW,Sn,primary_extraction,
1928,ROW,Sn,beneficiation_concentration,
1928,ROW,Sn,refining_primary,
1928,ROW,Sn,fabrication_and_manufacturing,
1928,ROW,Sn,use_phase,
1928,ROW,Sn,collection,
1928,ROW,Sn,sorting_preprocessing,
1928,ROW,Sn,recycling_refining_secondary,
1928,ROW,Sn,residue_treatment_disposal,
1928,ROW,Sn,environment,
1929,EU27,Zn,primary_extraction,
1929,EU27,Zn,beneficiation_concentration,
1929,EU27,Zn,refining_primary,
1929,EU27,Zn,fabrication_and_manufacturing,
1929,EU27,Zn,use_phase,
1929,EU27,Zn,collection,
1929,EU27,Zn,sorting_preprocessing,
1929,EU27,Zn,recycling_refining_secondary,
1929,EU27,Zn,residue_treatment_disposal,
1929,EU27,Zn,environment,
1929,EU27,Ni,primary_extraction,
1929,EU27,Ni,beneficiation_concentration,
1929,EU27,Ni,refining_primary,
1929,EU27,Ni,fabrication_and_manufacturing,
1929,EU27,Ni,use_phase,
1929,EU27,Ni,collection,
1929,EU27,Ni,sorting_preprocessing,
1929,EU27,Ni,recycling_refining_secondary,
1929,EU27,Ni,residue_treatment_disposal,
1929,EU27,Ni,environment,
1929,EU27,Sn,primary_extraction,
1929,EU27,Sn,beneficiation_concentration,
1929,EU27,Sn,refining_primary,
1929,EU27,Sn,fabrication_and_manufacturing,
1929,EU27,Sn,use_phase,
1929,EU27,Sn,collection,
1929,EU27,Sn,sorting_preprocessing,
1929,EU27,Sn,recycling_refining_secondary,
1929,EU27,Sn,residue_treatment_disposal,
1929,EU27,Sn,environment,
1929,CHN,Zn,primary_extraction,
1929,CHN,Zn,beneficiation_concentration,
1929,CHN,Zn,refining_primary,
1929,CHN,Zn,fabrication_and_manufacturing,
1929,CHN,Zn,use_phase,
1929,CHN,Zn,collection,
1929,CHN,Zn,sorting_preprocessing,
1929,CHN,Zn,recycling_refining_secondary,
1929,CHN,Zn,residue_treatment_disposal,
1929,CHN,Zn,environment,
1929,CHN,Ni,primary_extraction,
1929,CHN,Ni,beneficiation_concentration,
1929,CHN,Ni,refining_primary,
1929,CHN,Ni,fabrication_and_manufacturing,
1929,CHN,Ni,use_phase,
1929,CHN,Ni,collection,
1929,CHN,Ni,sorting_preprocessing,
1929,CHN,Ni,recycling_refining_secondary,
1929,CHN,Ni,residue_treatment_disposal,
1929,CHN,Ni,environment,
1929,CHN,Sn,primary_extraction,
1929,CHN,Sn,beneficiation_concentration,
1929,CHN,Sn,refining_primary,
1929,CHN,Sn,fabrication_and_manufacturing,
1929,CHN,Sn,use_phase,
1929,CHN,Sn,collection,
1929,CHN,Sn,sorting_preprocessing,
1929,CHN,Sn,recycling_refining_secondary,
1929,CHN,Sn,residue_treatment_disposal,
1929,CHN,Sn,environment,
1929,ROW,Zn,primary_extraction,
1929,ROW,Zn,beneficiation_concentration,
1929,ROW,Zn,refining_primary,
1929,ROW,Zn,fabrication_and_manufacturing,
1929,ROW,Zn,use_phase,
1929,ROW,Zn,collection,
1929,ROW,Zn,sorting_preprocessing,
1929,ROW,Zn,recycling_refining_secondary,
1929,ROW,Zn,residue_treatment_disposal,
1929,ROW,Zn,environment,
1929,ROW,Ni,primary_extraction,
1929,ROW,Ni,beneficiation_concentration,
1929,ROW,Ni,refining_primary,
1929,ROW,Ni,fabrication_and_manufacturing,
1929,ROW,Ni,use_phase,
1929,ROW,Ni,collection,
1929,ROW,Ni,sorting_preprocessing,
1929,ROW,Ni,recycling_refining_secondary,
1929,ROW,Ni,residue_treatment_disposal,
1929,ROW,Ni,environment,
1929,ROW,Sn,primary_extraction,
1929,ROW,Sn,beneficiation_concentration,
1929,ROW,Sn,refining_primary,
1929,ROW,Sn,fabrication_and_manufacturing,
1929,ROW,Sn,use_phase,
1929,ROW,Sn,collection,
1929,ROW,Sn,sorting_preprocessing,
1929,ROW,Sn,recycling_refining_secondary,
1929,ROW,Sn,residue_treatment_disposal,
1929,ROW,Sn,environment,
1930,EU27,Zn,primary_extraction,
1930,EU27,Zn,beneficiation_concentration,
1930,EU27,Zn,refining_primary,
1930,EU27,Zn,fabrication_and_manufacturing,
1930,EU27,Zn,use_phase,
1930,EU27,Zn,collection,
1930,EU27,Zn,sorting_preprocessing,
1930,EU27,Zn,recycling_refining_secondary,
1930,EU27,Zn,residue_treatment_disposal,
1930,EU27,Zn,environment,
1930,EU27,Ni,primary_extraction,
1930,EU27,Ni,beneficiation_concentration,
1930,EU27,Ni,refining_primary,
1930,EU27,Ni,fabrication_and_manufacturing,
1930,EU27,Ni,use_phase,
1930,EU27,Ni,collection,
1930,EU27,Ni,sorting_preprocessing,
1930,EU27,Ni,recycling_refining_secondary,
1930,EU27,Ni,residue_treatment_disposal,
1930,EU27,Ni,environment,
1930,EU27,Sn,primary_extraction,
1930,EU27,Sn,beneficiation_concentration,
1930,EU27,Sn,refining_primary,
1930,EU27,Sn,fabrication_and_manufacturing,
1930,EU27,Sn,use_phase,
1930,EU27,Sn,collection,
1930,EU27,Sn,sorting_preprocessing,
1930,EU27,Sn,recycling_refining_secondary,
1930,EU27,Sn,residue_treatment_disposal,
1930,EU27,Sn,environment,
1930,CHN,Zn,primary_extraction,
1930,CHN,Zn,beneficiation_concentration,
1930,CHN,Zn,refining_primary,
1930,CHN,Zn,fabrication_and_manufacturing,
1930,CHN,Zn,use_phase,
1930,CHN,Zn,collection,
1930,CHN,Zn,sorting_preprocessing,
1930,CHN,Zn,recycling_refining_secondary,
1930,CHN,Zn,residue_treatment_disposal,
1930,CHN,Zn,environment,
1930,CHN,Ni,primary_extraction,
1930,CHN,Ni,beneficiation_concentration,
1930,CHN,Ni,refining_primary,
1930,CHN,Ni,fabrication_and_manufacturing,
1930,CHN,Ni,use_phase,
1930,CHN,Ni,collection,
1930,CHN,Ni,sorting_preprocessing,
1930,CHN,Ni,recycling_refining_secondary,
1930,CHN,Ni,residue_treatment_disposal,
1930,CHN,Ni,environment,
1930,CHN,Sn,primary_extraction,
1930,CHN,Sn,beneficiation_concentration,
1930,CHN,Sn,refining_primary,
1930,CHN,Sn,fabrication_and_manufacturing,
1930,CHN,Sn,use_phase,
1930,CHN,Sn,collection,
1930,CHN,Sn,sorting_preprocessing,
1930,CHN,Sn,recycling_refining_secondary,
1930,CHN,Sn,residue_treatment_disposal,
1930,CHN,Sn,environment,
1930,ROW,Zn,primary_extraction,
1930,ROW,Zn,beneficiation_concentration,
1930,ROW,Zn,refining_primary,
1930,ROW,Zn,fabrication_and_manufacturing,
1930,ROW,Zn,use_phase,
1930,ROW,Zn,collection,
1930,ROW,Zn,sorting_preprocessing,
1930,ROW,Zn,recycling_refining_secondary,
1930,ROW,Zn,residue_treatment_disposal,
1930,ROW,Zn,environment,
1930,ROW,Ni,primary_extraction,
1930,ROW,Ni,beneficiation_concentration,
1930,ROW,Ni,refining_primary,
1930,ROW,Ni,fabrication_and_manufacturing,
1930,ROW,Ni,use_phase,
1930,ROW,Ni,collection,
1930,ROW,Ni,sorting_preprocessing,
1930,ROW,Ni,recycling_refining_secondary,
1930,ROW,Ni,residue_treatment_disposal,
1930,ROW,Ni,environment,
1930,ROW,Sn,primary_extraction,
1930,ROW,Sn,beneficiation_concentration,
1930,ROW,Sn,refining_primary,
1930,ROW,Sn,fabrication_and_manufacturing,
1930,ROW,Sn,use_phase,
1930,ROW,Sn,collection,
1930,ROW,Sn,sorting_preprocessing,
1930,ROW,Sn,recycling_refining_secondary,
1930,ROW,Sn,residue_treatment_disposal,
1930,ROW,Sn,environment,
1931,EU27,Zn,primary_extraction,
1931,EU27,Zn,beneficiation_concentration,
1931,EU27,Zn,refining_primary,
1931,EU27,Zn,fabrication_and_manufacturing,
1931,EU27,Zn,use_phase,
1931,EU27,Zn,collection,
1931,EU27,Zn,sorting_preprocessing,
1931,EU27,Zn,recycling_refining_secondary,
1931,EU27,Zn,residue_treatment_disposal,
1931,EU27,Zn,environment,
1931,EU27,Ni,primary_extraction,
1931,EU27,Ni,beneficiation_concentration,
1931,EU27,Ni,refining_primary,
1931,EU27,Ni,fabrication_and_manufacturing,
1931,EU27,Ni,use_phase,
1931,EU27,Ni,collection,
1931,EU27,Ni,sorting_preprocessing,
1931,EU27,Ni,recycling_refining_secondary,
1931,EU27,Ni,residue_treatment_disposal,
1931,EU27,Ni,environment,
1931,EU27,Sn,primary_extraction,
1931,EU27,Sn,beneficiation_concentration,
1931,EU27,Sn,refining_primary,
1931,EU27,Sn,fabrication_and_manufacturing,
1931,EU27,Sn,use_phase,
1931,EU27,Sn,collection,
1931,EU27,Sn,sorting_preprocessing,
1931,EU27,Sn,recycling_refining_secondary,
1931,EU27,Sn,residue_treatment_disposal,
1931,EU27,Sn,environment,
1931,CHN,Zn,primary_extraction,
1931,CHN,Zn,beneficiation_concentration,
1931,CHN,Zn,refining_primary,
1931,CHN,Zn,fabrication_and_manufacturing,
1931,CHN,Zn,use_phase,
1931,CHN,Zn,collection,
1931,CHN,Zn,sorting_preprocessing,
1931,CHN,Zn,recycling_refining_secondary,
1931,CHN,Zn,residue_treatment_disposal,
1931,CHN,Zn,environment,
1931,CHN,Ni,primary_extraction,
1931,CHN,Ni,beneficiation_concentration,
1931,CHN,Ni,refining_primary,
1931,CHN,Ni,fabrication_and_manufacturing,
1931,CHN,Ni,use_phase,
1931,CHN,Ni,collection,
1931,CHN,Ni,sorting_preprocessing,
1931,CHN,Ni,recycling_refining_secondary,
1931,CHN,Ni,residue_treatment_disposal,
1931,CHN,Ni,environment,
1931,CHN,Sn,primary_extraction,
1931,CHN,Sn,beneficiation_concentration,
1931,CHN,Sn,refining_primary,
1931,CHN,Sn,fabrication_and_manufacturing,
1931,CHN,Sn,use_phase,
1931,CHN,Sn,collection,
1931,CHN,Sn,sorting_preprocessing,
1931,CHN,Sn,recycling_refining_secondary,
1931,CHN,Sn,residue_treatment_disposal,
1931,CHN,Sn,environment,
1931,ROW,Zn,primary_extraction,
1931,ROW,Zn,beneficiation_concentration,
1931,ROW,Zn,refining_primary,
1931,ROW,Zn,fabrication_and_manufacturing,
1931,ROW,Zn,use_phase,
1931,ROW,Zn,collection,
1931,ROW,Zn,sorting_preprocessing,
1931,ROW,Zn,recycling_refining_secondary,
1931,ROW,Zn,residue_treatment_disposal,
1931,ROW,Zn,environment,
1931,ROW,Ni,primary_extraction,
1931,ROW,Ni,beneficiation_concentration,
1931,ROW,Ni,refining_primary,
1931,ROW,Ni,fabrication_and_manufacturing,
1931,ROW,Ni,use_phase,
1931,ROW,Ni,collection,
1931,ROW,Ni,sorting_preprocessing,
1931,ROW,Ni,recycling_refining_secondary,
1931,ROW,Ni,residue_treatment_disposal,
1931,ROW,Ni,environment,
1931,ROW,Sn,primary_extraction,
1931,ROW,Sn,beneficiation_concentration,
1931,ROW,Sn,refining_primary,
1931,ROW,Sn,fabrication_and_manufacturing,
1931,ROW,Sn,use_phase,
1931,ROW,Sn,collection,
1931,ROW,Sn,sorting_preprocessing,
1931,ROW,Sn,recycling_refining_secondary,
1931,ROW,Sn,residue_treatment_disposal,
1931,ROW,Sn,environment,
1932,EU27,Zn,primary_extraction,
1932,EU27,Zn,beneficiation_concentration,
1932,EU27,Zn,refining_primary,
1932,EU27,Zn,fabrication_and_manufacturing,
1932,EU27,Zn,use_phase,
1932,EU27,Zn,collection,
1932,EU27,Zn,sorting_preprocessing,
1932,EU27,Zn,recycling_refining_secondary,
1932,EU27,Zn,residue_treatment_disposal,
1932,EU27,Zn,environment,
1932,EU27,Ni,primary_extraction,
1932,EU27,Ni,beneficiation_concentration,
1932,EU27,Ni,refining_primary,
1932,EU27,Ni,fabrication_and_manufacturing,
1932,EU27,Ni,use_phase,
1932,EU27,Ni,collection,
1932,EU27,Ni,sorting_preprocessing,
1932,EU27,Ni,recycling_refining_secondary,
1932,EU27,Ni,residue_treatment_disposal,
1932,EU27,Ni,environment,
1932,EU27,Sn,primary_extraction,
1932,EU27,Sn,beneficiation_concentration,
1932,EU27,Sn,refining_primary,
1932,EU27,Sn,fabrication_and_manufacturing,
1932,EU27,Sn,use_phase,
1932,EU27,Sn,collection,
1932,EU27,Sn,sorting_preprocessing,
1932,EU27,Sn,recycling_refining_secondary,
1932,EU27,Sn,residue_treatment_disposal,
1932,EU27,Sn,environment,
1932,CHN,Zn,primary_extraction,
1932,CHN,Zn,beneficiation_concentration,
1932,CHN,Zn,refining_primary,
1932,CHN,Zn,fabrication_and_manufacturing,
1932,CHN,Zn,use_phase,
1932,CHN,Zn,collection,
1932,CHN,Zn,sorting_preprocessing,
1932,CHN,Zn,recycling_refining_secondary,
1932,CHN,Zn,residue_treatment_disposal,
1932,CHN,Zn,environment,
1932,CHN,Ni,primary_extraction,
1932,CHN,Ni,beneficiation_concentration,
1932,CHN,Ni,refining_primary,
1932,CHN,Ni,fabrication_and_manufacturing,
1932,CHN,Ni,use_phase,
1932,CHN,Ni,collection,
1932,CHN,Ni,sorting_preprocessing,
1932,CHN,Ni,recycling_refining_secondary,
1932,CHN,Ni,residue_treatment_disposal,
1932,CHN,Ni,environment,
1932,CHN,Sn,primary_extraction,
1932,CHN,Sn,beneficiation_concentration,
1932,CHN,Sn,refining_primary,
1932,CHN,Sn,fabrication_and_manufacturing,
1932,CHN,Sn,use_phase,
1932,CHN,Sn,collection,
1932,CHN,Sn,sorting_preprocessing,
1932,CHN,Sn,recycling_refining_secondary,
1932,CHN,Sn,residue_treatment_disposal,
1932,CHN,Sn,environment,
1932,ROW,Zn,primary_extraction,
1932,ROW,Zn,beneficiation_concentration,
1932,ROW,Zn,refining_primary,
1932,ROW,Zn,fabrication_and_manufacturing,
1932,ROW,Zn,use_phase,
1932,ROW,Zn,collection,
1932,ROW,Zn,sorting_preprocessing,
1932,ROW,Zn,recycling_refining_secondary,
1932,ROW,Zn,residue_treatment_disposal,
1932,ROW,Zn,environment,
1932,ROW,Ni,primary_extraction,
1932,ROW,Ni,beneficiation_concentration,
1932,ROW,Ni,refining_primary,
1932,ROW,Ni,fabrication_and_manufacturing,
1932,ROW,Ni,use_phase,
1932,ROW,Ni,collection,
1932,ROW,Ni,sorting_preprocessing,
1932,ROW,Ni,recycling_refining_secondary,
1932,ROW,Ni,residue_treatment_disposal,
1932,ROW,Ni,environment,
1932,ROW,Sn,primary_extraction,
1932,ROW,Sn,beneficiation_concentration,
1932,ROW,Sn,refining_primary,
1932,ROW,Sn,fabrication_and_manufacturing,
1932,ROW,Sn,use_phase,
1932,ROW,Sn,collection,
1932,ROW,Sn,sorting_preprocessing,
1932,ROW,Sn,recycling_refining_secondary,
1932,ROW,Sn,residue_treatment_disposal,
1932,ROW,Sn,environment,
1933,EU27,Zn,primary_extraction,
1933,EU27,Zn,beneficiation_concentration,
1933,EU27,Zn,refining_primary,
1933,EU27,Zn,fabrication_and_manufacturing,
1933,EU27,Zn,use_phase,
1933,EU27,Zn,collection,
1933,EU27,Zn,sorting_preprocessing,
1933,EU27,Zn,recycling_refining_secondary,
1933,EU27,Zn,residue_treatment_disposal,
1933,EU27,Zn,environment,
1933,EU27,Ni,primary_extraction,
