t,r,m,p,value
1905,ROW,Zn,refining_primary,400.30381494156757
1905,ROW,Zn,fabrication_and_manufacturing,272.9898149434202
1905,ROW,Zn,use_phase,272.9898149434202
1905,ROW,Zn,collection,109.19592597736808
1905,ROW,Zn,sorting_preprocessing,98.27633337963128
1905,ROW,Zn,recycling_refining_secondary,95.54643523019706
1905,ROW,Zn,residue_treatment_disposal,13.649490747171019
1905,ROW,Zn,environment,6.824745373585508
1905,ROW,Ni,primary_extraction,12.726025558385933
1905,ROW,Ni,beneficiation_concentration,12.726025558385933
1905,ROW,Ni,refining_primary,0.04369687499954934
1905,ROW,Ni,fabrication_and_manufacturing,0.0
1905,ROW,Ni,use_phase,0.0
1905,ROW,Ni,collection,0.0
1905,ROW,Ni,sorting_preprocessing,0.0
1905,ROW,Ni,recycling_refining_secondary,0.0
1905,ROW,Ni,residue_treatment_disposal,0.0
1905,ROW,Ni,environment,0.0
1905,ROW,Sn,primary_extraction,90.9126052418836
1905,ROW,Sn,beneficiation_concentration,90.9126052418836
1905,ROW,Sn,refining_primary,80.60444653184646
1905,ROW,Sn,fabrication_and_manufacturing,34.88044653251183
1905,ROW,Sn,use_phase,34.88044653251183
1905,ROW,Sn,collection,13.952178613004733
1905,ROW,Sn,sorting_preprocessing,12.55696075170426
1905,ROW,Sn,recycling_refining_secondary,6.976089306502367
1905,ROW,Sn,residue_treatment_disposal,6.976089306502367
1905,ROW,Sn,environment,3.4880446532511833
1906,EU27,Zn,primary_extraction,106.26128161632363
1906,EU27,Zn,beneficiation_concentration,106.26128161632363
1906,EU27,Zn,refining_primary,189.29393295042865
1906,EU27,Zn,fabrication_and_manufacturing,279.5649329497719
1906,EU27,Zn,use_phase,279.5649329497719
1906,EU27,Zn,collection,209.67369971232887
1906,EU27,Zn,sorting_preprocessing,188.706329741096
1906,EU27,Zn,recycling_refining_secondary,153.76071312237454
1906,EU27,Zn,residue_treatment_disposal,55.91298658995436
1906,EU27,Zn,environment,27.95649329497718
1906,EU27,Ni,primary_extraction,0.42527245061882574
1906,EU27,Ni,beneficiation_concentration,0.42527245061882574
1906,EU27,Ni,refining_primary,0.04851510416644132
1906,EU27,Ni,fabrication_and_manufacturing,71.48951510364665
1906,EU27,Ni,use_phase,71.48951510364665
1906,EU27,Ni,collection,53.61713632773498
1906,EU27,Ni,sorting_preprocessing,48.25542269496148
1906,EU27,Ni,recycling_refining_secondary,46.46818481737032
1906,EU27,Ni,residue_treatment_disposal,7.148951510364665
1906,EU27,Ni,environment,3.5744757551823323
1906,EU27,Sn,primary_extraction,0.5954210188635848
1906,EU27,Sn,beneficiation_concentration,0.5954210188635848
1906,EU27,Sn,refining_primary,5.233713650399756
1906,EU27,Sn,fabrication_and_manufacturing,45.88471365010398
1906,EU27,Sn,use_phase,45.88471365010398
1906,EU27,Sn,collection,34.41353523757799
1906,EU27,Sn,sorting_preprocessing,30.97218171382019
1906,EU27,Sn,recycling_refining_secondary,13.765414095031193
1906,EU27,Sn,residue_treatment_disposal,20.648121142546795
1906,EU27,Sn,environment,10.324060571273398
1906,CHN,Zn,primary_extraction,13.515397620561927
1906,CHN,Zn,beneficiation_concentration,13.515397620561927
1906,CHN,Zn,refining_primary,14.04398567251317
1906,CHN,Zn,fabrication_and_manufacturing,10.24398567254082
1906,CHN,Zn,use_phase,10.24398567254082
1906,CHN,Zn,collection,5.6341921198974525
1906,CHN,Zn,sorting_preprocessing,5.070772907907707
1906,CHN,Zn,recycling_refining_secondary,4.609793552643369
1906,CHN,Zn,residue_treatment_disposal,1.0243985672540825
1906,CHN,Zn,environment,0.5121992836270413
1906,CHN,Ni,primary_extraction,0.0
1906,CHN,Ni,beneficiation_concentration,0.0
1906,CHN,Ni,refining_primary,0.04851510416644132
1906,CHN,Ni,fabrication_and_manufacturing,0.15751510416564823
1906,CHN,Ni,use_phase,0.15751510416564823
1906,CHN,Ni,collection,0.08663330729110653
1906,CHN,Ni,sorting_preprocessing,0.07796997656199589
1906,CHN,Ni,recycling_refining_secondary,0.08663330729110653
1906,CHN,Ni,residue_treatment_disposal,0.0
1906,CHN,Ni,environment,0.0
1906,CHN,Sn,primary_extraction,2.1608812957767842
1906,CHN,Sn,beneficiation_concentration,2.1608812957767842
1906,CHN,Sn,refining_primary,9.810507991193145
1906,CHN,Sn,fabrication_and_manufacturing,5.39950799122524
1906,CHN,Sn,use_phase,5.39950799122524
1906,CHN,Sn,collection,2.969729395173883
1906,CHN,Sn,sorting_preprocessing,2.6727564556564944
1906,CHN,Sn,recycling_refining_secondary,1.34987699780631
1906,CHN,Sn,residue_treatment_disposal,1.6198523973675725
1906,CHN,Sn,environment,0.8099261986837862
1906,ROW,Zn,primary_extraction,544.2701957596291
1906,ROW,Zn,beneficiation_concentration,544.2701957596291
1906,ROW,Zn,refining_primary,425.93039485509996
1906,ROW,Zn,fabrication_and_manufacturing,298.6163948560262
1906,ROW,Zn,use_phase,298.6163948560262
1906,ROW,Zn,collection,119.44655794241046
1906,ROW,Zn,sorting_preprocessing,107.50190214816945
1906,ROW,Zn,recycling_refining_secondary,104.51573819960916
1906,ROW,Zn,residue_treatment_disposal,14.93081974280132
1906,ROW,Zn,environment,7.465409871400659
1906,ROW,Ni,primary_extraction,14.129258799313579
1906,ROW,Ni,beneficiation_concentration,14.129258799313579
1906,ROW,Ni,refining_primary,0.04851510416644132
1906,ROW,Ni,fabrication_and_manufacturing,0.0
1906,ROW,Ni,use_phase,0.0
1906,ROW,Ni,collection,0.0
1906,ROW,Ni,sorting_preprocessing,0.0
1906,ROW,Ni,recycling_refining_secondary,0.0
1906,ROW,Ni,residue_treatment_disposal,0.0
1906,ROW,Ni,environment,0.0
1906,ROW,Sn,primary_extraction,93.24369768467858
1906,ROW,Sn,beneficiation_concentration,93.24369768467858
1906,ROW,Sn,refining_primary,82.67122721276678
1906,ROW,Sn,fabrication_and_manufacturing,36.94722721309945
1906,ROW,Sn,use_phase,36.94722721309945
1906,ROW,Sn,collection,14.778890885239782
1906,ROW,Sn,sorting_preprocessing,13.301001796715806
1906,ROW,Sn,recycling_refining_secondary,7.389445442619891
1906,ROW,Sn,residue_treatment_disposal,7.389445442619891
1906,ROW,Sn,environment,3.6947227213099456
1907,EU27,Zn,primary_extraction,112.17829902751448
1907,EU27,Zn,beneficiation_concentration,112.17829902751448
1907,EU27,Zn,refining_primary,199.83451254878747
1907,EU27,Zn,fabrication_and_manufacturing,290.10551254845916
1907,EU27,Zn,use_phase,290.10551254845916
1907,EU27,Zn,collection,217.5791344113443
1907,EU27,Zn,sorting_preprocessing,195.82122097020988
1907,EU27,Zn,recycling_refining_secondary,159.55803190165253
1907,EU27,Zn,residue_treatment_disposal,58.0211025096918
1907,EU27,Zn,environment,29.0105512548459
1907,EU27,Ni,primary_extraction,0.45077309231153817
1907,EU27,Ni,beneficiation_concentration,0.45077309231153817
1907,EU27,Ni,refining_primary,0.05142421874988731
1907,EU27,Ni,fabrication_and_manufacturing,71.49242421848999
1907,EU27,Ni,use_phase,71.49242421848999
1907,EU27,Ni,collection,53.61931816386749
1907,EU27,Ni,sorting_preprocessing,48.25738634748074
1907,EU27,Ni,recycling_refining_secondary,46.470075742018494
1907,EU27,Ni,residue_treatment_disposal,7.149242421848998
1907,EU27,Ni,environment,3.574621210924499
1907,EU27,Sn,primary_extraction,0.5885984863578364
1907,EU27,Sn,beneficiation_concentration,0.5885984863578364
1907,EU27,Sn,refining_primary,5.173744014840397
1907,EU27,Sn,fabrication_and_manufacturing,45.82474401469251
1907,EU27,Sn,use_phase,45.82474401469251
1907,EU27,Sn,collection,34.36855801101939
1907,EU27,Sn,sorting_preprocessing,30.931702209917447
1907,EU27,Sn,recycling_refining_secondary,13.747423204407752
1907,EU27,Sn,residue_treatment_disposal,20.62113480661163
1907,EU27,Sn,environment,10.310567403305814
1907,CHN,Zn,primary_extraction,14.267984468975653
1907,CHN,Zn,beneficiation_concentration,14.267984468975653
1907,CHN,Zn,refining_primary,14.826006239955774
1907,CHN,Zn,fabrication_and_manufacturing,11.026006239969597
1907,CHN,Zn,use_phase,11.026006239969597
1907,CHN,Zn,collection,6.064303431983279
1907,CHN,Zn,sorting_preprocessing,5.457873088784951
1907,CHN,Zn,recycling_refining_secondary,4.961702807986319
1907,CHN,Zn,residue_treatment_disposal,1.1026006239969601
1907,CHN,Zn,environment,0.5513003119984801
1907,CHN,Ni,primary_extraction,0.0
1907,CHN,Ni,beneficiation_concentration,0.0
1907,CHN,Ni,refining_primary,0.05142421874988731
1907,CHN,Ni,fabrication_and_manufacturing,0.16042421874949075
1907,CHN,Ni,use_phase,0.16042421874949075
1907,CHN,Ni,collection,0.08823332031221992
1907,CHN,Ni,sorting_preprocessing,0.07940998828099789
1907,CHN,Ni,recycling_refining_secondary,0.08823332031221992
1907,CHN,Ni,residue_treatment_disposal,0.0
1907,CHN,Ni,environment,0.0
1907,CHN,Sn,primary_extraction,2.1361211976034973
1907,CHN,Sn,beneficiation_concentration,2.1361211976034973
1907,CHN,Sn,refining_primary,9.698095920494723
1907,CHN,Sn,fabrication_and_manufacturing,5.2870959205107715
1907,CHN,Sn,use_phase,5.2870959205107715
1907,CHN,Sn,collection,2.907902756280925
1907,CHN,Sn,sorting_preprocessing,2.617112480652832
1907,CHN,Sn,recycling_refining_secondary,1.3217739801276929
1907,CHN,Sn,residue_treatment_disposal,1.5861287761532317
1907,CHN,Sn,environment,0.7930643880766158
1907,ROW,Zn,primary_extraction,574.5771540017672
1907,ROW,Zn,beneficiation_concentration,574.5771540017672
1907,ROW,Zn,refining_primary,449.6477594866768
1907,ROW,Zn,fabrication_and_manufacturing,322.33375948713996
1907,ROW,Zn,use_phase,322.33375948713996
1907,ROW,Zn,collection,128.933503794856
1907,ROW,Zn,sorting_preprocessing,116.04015341537041
1907,ROW,Zn,recycling_refining_secondary,112.81681582049899
1907,ROW,Zn,residue_treatment_disposal,16.116687974357014
1907,ROW,Zn,environment,8.058343987178507
1907,ROW,Ni,primary_extraction,14.976492532654664
1907,ROW,Ni,beneficiation_concentration,14.976492532654664
1907,ROW,Ni,refining_primary,0.05142421874988731
1907,ROW,Ni,fabrication_and_manufacturing,0.0
1907,ROW,Ni,use_phase,0.0
1907,ROW,Ni,collection,0.0
1907,ROW,Ni,sorting_preprocessing,0.0
1907,ROW,Ni,recycling_refining_secondary,0.0
1907,ROW,Ni,residue_treatment_disposal,0.0
1907,ROW,Ni,environment,0.0
1907,ROW,Sn,primary_extraction,92.17528031569813
1907,ROW,Sn,beneficiation_concentration,92.17528031569813
1907,ROW,Sn,refining_primary,81.72395273457366
1907,ROW,Sn,fabrication_and_manufacturing,35.99995273474001
1907,ROW,Sn,use_phase,35.99995273474001
1907,ROW,Sn,collection,14.399981093896006
1907,ROW,Sn,sorting_preprocessing,12.959982984506407
1907,ROW,Sn,recycling_refining_secondary,7.199990546948003
1907,ROW,Sn,residue_treatment_disposal,7.199990546948003
1907,ROW,Sn,environment,3.5999952734740015
1908,EU27,Zn,primary_extraction,113.93665207824503
1908,EU27,Zn,beneficiation_concentration,113.93665207824503
1908,EU27,Zn,refining_primary,202.96684409443898
1908,EU27,Zn,fabrication_and_manufacturing,293.2378440942748
1908,EU27,Zn,use_phase,293.2378440942748
1908,EU27,Zn,collection,219.9283830707061
1908,EU27,Zn,sorting_preprocessing,197.93554476363548
1908,EU27,Zn,recycling_refining_secondary,161.28081425185115
1908,EU27,Zn,residue_treatment_disposal,58.64756881885494
1908,EU27,Zn,environment,29.323784409427468
1908,EU27,Ni,primary_extraction,0.443069939918448
1908,EU27,Ni,beneficiation_concentration,0.443069939918448
1908,EU27,Ni,refining_primary,0.05054544270827696
1908,EU27,Ni,fabrication_and_manufacturing,71.49154544257833
1908,EU27,Ni,use_phase,71.49154544257833
1908,EU27,Ni,collection,53.61865908193374
1908,EU27,Ni,sorting_preprocessing,48.25679317374037
1908,EU27,Ni,recycling_refining_secondary,46.46950453767592
1908,EU27,Ni,residue_treatment_disposal,7.14915454425783
1908,EU27,Ni,environment,3.574577272128915
1908,EU27,Sn,primary_extraction,0.6230212640121876
1908,EU27,Sn,beneficiation_concentration,0.6230212640121876
1908,EU27,Sn,refining_primary,5.476318085265561
1908,EU27,Sn,fabrication_and_manufacturing,46.12731808519162
1908,EU27,Sn,use_phase,46.12731808519162
1908,EU27,Sn,collection,34.59548856389372
1908,EU27,Sn,sorting_preprocessing,31.135939707504342
1908,EU27,Sn,recycling_refining_secondary,13.838195425557487
1908,EU27,Sn,residue_treatment_disposal,20.757293138336227
1908,EU27,Sn,environment,10.378646569168113
1908,CHN,Zn,primary_extraction,14.491629810688723
1908,CHN,Zn,beneficiation_concentration,14.491629810688723
1908,CHN,Zn,refining_primary,15.058398365065303
1908,CHN,Zn,fabrication_and_manufacturing,11.258398365072214
1908,CHN,Zn,use_phase,11.258398365072214
1908,CHN,Zn,collection,6.192119100789718
1908,CHN,Zn,sorting_preprocessing,5.572907190710747
1908,CHN,Zn,recycling_refining_secondary,5.066279264282496
1908,CHN,Zn,residue_treatment_disposal,1.1258398365072215
1908,CHN,Zn,environment,0.5629199182536108
1908,CHN,Ni,primary_extraction,0.0
1908,CHN,Ni,beneficiation_concentration,0.0
1908,CHN,Ni,refining_primary,0.05054544270827696
1908,CHN,Ni,fabrication_and_manufacturing,0.1595454427080787
1908,CHN,Ni,use_phase,0.1595454427080787
1908,CHN,Ni,collection,0.08774999348944326
1908,CHN,Ni,sorting_preprocessing,0.07897499414049894
1908,CHN,Ni,recycling_refining_secondary,0.08774999348944326
1908,CHN,Ni,residue_treatment_disposal,0.0
1908,CHN,Ni,environment,0.0
1908,CHN,Sn,primary_extraction,2.261047147520311
1908,CHN,Sn,beneficiation_concentration,2.261047147520311
1908,CHN,Sn,refining_primary,10.265265913757
1908,CHN,Sn,fabrication_and_manufacturing,5.854265913765024
1908,CHN,Sn,use_phase,5.854265913765024
1908,CHN,Sn,collection,3.219846252570764
1908,CHN,Sn,sorting_preprocessing,2.8978616273136875
1908,CHN,Sn,recycling_refining_secondary,1.463566478441256
1908,CHN,Sn,residue_treatment_disposal,1.7562797741295078
1908,CHN,Sn,environment,0.8781398870647539
1908,ROW,Zn,primary_extraction,583.5834368601949
1908,ROW,Zn,beneficiation_concentration,583.5834368601949
1908,ROW,Zn,refining_primary,456.6958206224017
1908,ROW,Zn,fabrication_and_manufacturing,329.3818206226333
1908,ROW,Zn,use_phase,329.3818206226333
1908,ROW,Zn,collection,131.75272824905332
1908,ROW,Zn,sorting_preprocessing,118.57745542414801
1908,ROW,Zn,recycling_refining_secondary,115.28363721792164
1908,ROW,Zn,residue_treatment_disposal,16.46909103113168
1908,ROW,Zn,environment,8.23454551556584
1908,ROW,Ni,primary_extraction,14.720562872564653
1908,ROW,Ni,beneficiation_concentration,14.720562872564653
1908,ROW,Ni,refining_primary,0.05054544270827696
1908,ROW,Ni,fabrication_and_manufacturing,0.0
1908,ROW,Ni,use_phase,0.0
1908,ROW,Ni,collection,0.0
1908,ROW,Ni,sorting_preprocessing,0.0
1908,ROW,Ni,recycling_refining_secondary,0.0
1908,ROW,Ni,residue_treatment_disposal,0.0
1908,ROW,Ni,environment,0.0
1908,ROW,Sn,primary_extraction,97.56593158829722
1908,ROW,Sn,beneficiation_concentration,97.56593158829722
1908,ROW,Sn,refining_primary,86.50338305799227
1908,ROW,Sn,fabrication_and_manufacturing,40.77938305807545
1908,ROW,Sn,use_phase,40.77938305807545
1908,ROW,Sn,collection,16.31175322323018
1908,ROW,Sn,sorting_preprocessing,14.680577900907164
1908,ROW,Sn,recycling_refining_secondary,8.15587661161509
1908,ROW,Sn,residue_treatment_disposal,8.15587661161509
1908,ROW,Sn,environment,4.077938305807545
1909,EU27,Zn,primary_extraction,118.97636820714192
1909,EU27,Zn,beneficiation_concentration,118.97636820714192
1909,EU27,Zn,refining_primary,211.94459847949483
1909,EU27,Zn,fabrication_and_manufacturing,302.21559847941273
1909,EU27,Zn,use_phase,302.21559847941273
1909,EU27,Zn,collection,226.66169885955958
1909,EU27,Zn,sorting_preprocessing,203.9955289736036
1909,EU27,Zn,recycling_refining_secondary,166.21857916367702
1909,EU27,Zn,residue_treatment_disposal,60.443119695882544
1909,EU27,Zn,environment,30.22155984794127
1909,EU27,Ni,primary_extraction,0.46989857358107245
1909,EU27,Ni,beneficiation_concentration,0.46989857358107245
1909,EU27,Ni,refining_primary,0.05360605468747178
1909,EU27,Ni,fabrication_and_manufacturing,71.4946060546225
1909,EU27,Ni,use_phase,71.4946060546225
1909,EU27,Ni,collection,53.62095454096688
1909,EU27,Ni,sorting_preprocessing,48.25885908687019
1909,EU27,Ni,recycling_refining_secondary,46.471493935504625
1909,EU27,Ni,residue_treatment_disposal,7.149460605462247
1909,EU27,Ni,environment,3.5747303027311235
1909,EU27,Sn,primary_extraction,0.6402326528393631
1909,EU27,Sn,beneficiation_concentration,0.6402326528393631
1909,EU27,Sn,refining_primary,5.627605120478144
1909,EU27,Sn,fabrication_and_manufacturing,46.27860512044117
1909,EU27,Sn,use_phase,46.27860512044117
1909,EU27,Sn,collection,34.70895384033088
1909,EU27,Sn,sorting_preprocessing,31.238058456297793
1909,EU27,Sn,recycling_refining_secondary,13.883581536132354
1909,EU27,Sn,residue_treatment_disposal,20.825372304198524
1909,EU27,Sn,environment,10.412686152099262
1909,CHN,Zn,primary_extraction,15.132632500857078
1909,CHN,Zn,beneficiation_concentration,15.132632500857078
1909,CHN,Zn,refining_primary,15.724470710807545
1909,CHN,Zn,fabrication_and_manufacturing,11.924470710810999
1909,CHN,Zn,use_phase,11.924470710810999
1909,CHN,Zn,collection,6.558458890946049
1909,CHN,Zn,sorting_preprocessing,5.902613001851445
1909,CHN,Zn,recycling_refining_secondary,5.36601181986495
1909,CHN,Zn,residue_treatment_disposal,1.1924470710811002
1909,CHN,Zn,environment,0.5962235355405501
1909,CHN,Ni,primary_extraction,0.0
1909,CHN,Ni,beneficiation_concentration,0.0
1909,CHN,Ni,refining_primary,0.05360605468747178
1909,CHN,Ni,fabrication_and_manufacturing,0.16260605468737266
1909,CHN,Ni,use_phase,0.16260605468737266
1909,CHN,Ni,collection,0.08943333007805493
1909,CHN,Ni,sorting_preprocessing,0.08048999707024947
1909,CHN,Ni,recycling_refining_secondary,0.08943333007805493
1909,CHN,Ni,residue_treatment_disposal,0.0
1909,CHN,Ni,environment,0.0
1909,CHN,Sn,primary_extraction,2.323510122478718
1909,CHN,Sn,beneficiation_concentration,2.323510122478718
1909,CHN,Sn,refining_primary,10.54885091038814
1909,CHN,Sn,fabrication_and_manufacturing,6.137850910392151
1909,CHN,Sn,use_phase,6.137850910392151
1909,CHN,Sn,collection,3.3758180007156833
1909,CHN,Sn,sorting_preprocessing,3.038236200644115
1909,CHN,Sn,recycling_refining_secondary,1.5344627275980378
1909,CHN,Sn,residue_treatment_disposal,1.8413552731176457
1909,CHN,Sn,environment,0.9206776365588228
1909,ROW,Zn,primary_extraction,609.3968586665653
1909,ROW,Zn,beneficiation_concentration,609.3968586665653
1909,ROW,Zn,refining_primary,476.89667128115116
1909,ROW,Zn,fabrication_and_manufacturing,349.5826712812669
1909,ROW,Zn,use_phase,349.5826712812669
1909,ROW,Zn,collection,139.83306851250677
1909,ROW,Zn,sorting_preprocessing,125.84976166125611
1909,ROW,Zn,recycling_refining_secondary,122.35393494844341
1909,ROW,Zn,residue_treatment_disposal,17.47913356406336
1909,ROW,Zn,environment,8.73956678203168
1909,ROW,Ni,primary_extraction,15.611917832660478
1909,ROW,Ni,beneficiation_concentration,15.611917832660478
1909,ROW,Ni,refining_primary,0.05360605468747178
1909,ROW,Ni,fabrication_and_manufacturing,0.0
1909,ROW,Ni,use_phase,0.0
1909,ROW,Ni,collection,0.0
1909,ROW,Ni,sorting_preprocessing,0.0
1909,ROW,Ni,recycling_refining_secondary,0.0
1909,ROW,Ni,residue_treatment_disposal,0.0
1909,ROW,Ni,environment,0.0
1909,ROW,Sn,primary_extraction,100.26125722459676
1909,ROW,Sn,beneficiation_concentration,100.26125722459676
1909,ROW,Sn,refining_primary,88.89309821970157
1909,ROW,Sn,fabrication_and_manufacturing,43.16909821974317
1909,ROW,Sn,use_phase,43.16909821974317
1909,ROW,Sn,collection,17.267639287897268
1909,ROW,Sn,sorting_preprocessing,15.540875359107542
1909,ROW,Sn,recycling_refining_secondary,8.633819643948634
1909,ROW,Sn,residue_treatment_disposal,8.633819643948634
1909,ROW,Sn,environment,4.316909821974317
1910,EU27,Zn,primary_extraction,124.29658946627511
1910,EU27,Zn,beneficiation_concentration,124.29658946627511
1910,EU27,Zn,refining_primary,221.42204493025451
1910,EU27,Zn,fabrication_and_manufacturing,311.69304493021343
1910,EU27,Zn,use_phase,311.69304493021343
1910,EU27,Zn,collection,233.7697836976601
1910,EU27,Zn,sorting_preprocessing,210.39280532789408
1910,EU27,Zn,recycling_refining_secondary,171.43117471161742
1910,EU27,Zn,residue_treatment_disposal,62.33860898604268
1910,EU27,Zn,environment,31.169304493021336
1910,EU27,Ni,primary_extraction,0.572431595241401
1910,EU27,Ni,beneficiation_concentration,0.572431595241401
1910,EU27,Ni,refining_primary,0.06530302734373589
1910,EU27,Ni,fabrication_and_manufacturing,71.50630302731125
1910,EU27,Ni,use_phase,71.50630302731125
1910,EU27,Ni,collection,53.62972727048344
1910,EU27,Ni,sorting_preprocessing,48.2667545434351
1910,EU27,Ni,recycling_refining_secondary,46.47909696775231
1910,EU27,Ni,residue_treatment_disposal,7.150630302731124
1910,EU27,Ni,environment,3.575315151365562
1910,EU27,Sn,primary_extraction,0.6457371961130145
1910,EU27,Sn,beneficiation_concentration,0.6457371961130145
1910,EU27,Sn,refining_primary,5.6759897128217425
1910,EU27,Sn,fabrication_and_manufacturing,46.326989712803254
1910,EU27,Sn,use_phase,46.326989712803254
1910,EU27,Sn,collection,34.74524228460244
1910,EU27,Sn,sorting_preprocessing,31.2707180561422
1910,EU27,Sn,recycling_refining_secondary,13.898096913840979
1910,EU27,Sn,residue_treatment_disposal,20.847145370761467
1910,EU27,Sn,environment,10.423572685380734
1910,CHN,Zn,primary_extraction,15.809312705093443
1910,CHN,Zn,beneficiation_concentration,15.809312705093443
1910,CHN,Zn,refining_primary,16.427615920439465
1910,CHN,Zn,fabrication_and_manufacturing,12.627615920441194
1910,CHN,Zn,use_phase,12.627615920441194
1910,CHN,Zn,collection,6.945188756242657
1910,CHN,Zn,sorting_preprocessing,6.250669880618391
1910,CHN,Zn,recycling_refining_secondary,5.682427164198537
1910,CHN,Zn,residue_treatment_disposal,1.2627615920441195
1910,CHN,Zn,environment,0.6313807960220598
1910,CHN,Ni,primary_extraction,0.0
1910,CHN,Ni,beneficiation_concentration,0.0
1910,CHN,Ni,refining_primary,0.06530302734373589
1910,CHN,Ni,fabrication_and_manufacturing,0.17430302734368627
1910,CHN,Ni,use_phase,0.17430302734368627
1910,CHN,Ni,collection,0.09586666503902741
1910,CHN,Ni,sorting_preprocessing,0.08627999853512469
1910,CHN,Ni,recycling_refining_secondary,0.09586666503902741
1910,CHN,Ni,residue_treatment_disposal,0.0
1910,CHN,Ni,environment,0.0
1910,CHN,Sn,primary_extraction,2.343487019875671
1910,CHN,Sn,beneficiation_concentration,2.343487019875671
1910,CHN,Sn,refining_primary,10.639547012915882
1910,CHN,Sn,fabrication_and_manufacturing,6.228547012917888
1910,CHN,Sn,use_phase,6.228547012917888
1910,CHN,Sn,collection,3.4257008571048386
1910,CHN,Sn,sorting_preprocessing,3.0831307713943548
1910,CHN,Sn,recycling_refining_secondary,1.557136753229472
1910,CHN,Sn,residue_treatment_disposal,1.8685641038753669
1910,CHN,Sn,environment,0.9342820519376834
1910,ROW,Zn,primary_extraction,636.6470275159136
1910,ROW,Zn,beneficiation_concentration,636.6470275159136
1910,ROW,Zn,refining_primary,498.2218793640075
1910,ROW,Zn,fabrication_and_manufacturing,370.9078793640653
1910,ROW,Zn,use_phase,370.9078793640653
1910,ROW,Zn,collection,148.3631517456261
1910,ROW,Zn,sorting_preprocessing,133.52683657106354
1910,ROW,Zn,recycling_refining_secondary,129.81775777742286
1910,ROW,Zn,residue_treatment_disposal,18.54539396820328
1910,ROW,Zn,environment,9.27269698410164
1910,ROW,Ni,primary_extraction,19.01847660787937
1910,ROW,Ni,beneficiation_concentration,19.01847660787937
1910,ROW,Ni,refining_primary,0.06530302734373589
1910,ROW,Ni,fabrication_and_manufacturing,0.0
1910,ROW,Ni,use_phase,0.0
1910,ROW,Ni,collection,0.0
1910,ROW,Ni,sorting_preprocessing,0.0
1910,ROW,Ni,recycling_refining_secondary,0.0
1910,ROW,Ni,residue_treatment_disposal,0.0
1910,ROW,Ni,environment,0.0
1910,ROW,Sn,primary_extraction,101.12327578396872
1910,ROW,Sn,beneficiation_concentration,101.12327578396872
1910,ROW,Sn,refining_primary,89.65737649215335
1910,ROW,Sn,fabrication_and_manufacturing,43.93337649217415
1910,ROW,Sn,use_phase,43.93337649217415
1910,ROW,Sn,collection,17.57335059686966
1910,ROW,Sn,sorting_preprocessing,15.816015537182691
1910,ROW,Sn,recycling_refining_secondary,8.78667529843483
1910,ROW,Sn,residue_treatment_disposal,8.78667529843483
1910,ROW,Sn,environment,4.393337649217415
1911,EU27,Zn,primary_extraction,133.7575821400761
1911,EU27,Zn,beneficiation_concentration,133.7575821400761
1911,EU27,Zn,refining_primary,238.27586492562585
1911,EU27,Zn,fabrication_and_manufacturing,328.5468649256053
1911,EU27,Zn,use_phase,328.5468649256053
1911,EU27,Zn,collection,246.410148694204
1911,EU27,Zn,sorting_preprocessing,221.76913382478358
1911,EU27,Zn,recycling_refining_secondary,180.70077570908296
1911,EU27,Zn,residue_treatment_disposal,65.70937298512105
1911,EU27,Zn,environment,32.85468649256052
1911,EU27,Ni,primary_extraction,0.6543783159307347
1911,EU27,Ni,beneficiation_concentration,0.6543783159307347
1911,EU27,Ni,refining_primary,0.0746515136718679
1911,EU27,Ni,fabrication_and_manufacturing,71.51565151365563
1911,EU27,Ni,use_phase,71.51565151365563
1911,EU27,Ni,collection,53.63673863524172
1911,EU27,Ni,sorting_preprocessing,48.27306477171755
1911,EU27,Ni,recycling_refining_secondary,46.48517348387616
1911,EU27,Ni,residue_treatment_disposal,7.15156515136556
1911,EU27,Ni,environment,3.57578257568278
1911,EU27,Sn,primary_extraction,0.6701975257293957
1911,EU27,Sn,beneficiation_concentration,0.6701975257293957
1911,EU27,Sn,refining_primary,5.890994485832387
1911,EU27,Sn,fabrication_and_manufacturing,46.54199448582314
1911,EU27,Sn,use_phase,46.54199448582314
1911,EU27,Sn,collection,34.90649586436736
1911,EU27,Sn,sorting_preprocessing,31.415846277930626
1911,EU27,Sn,recycling_refining_secondary,13.962598345746944
1911,EU27,Sn,residue_treatment_disposal,20.943897518620417
1911,EU27,Sn,environment,10.471948759310209
1911,CHN,Zn,primary_extraction,17.012658608009794
1911,CHN,Zn,beneficiation_concentration,17.012658608009794
1911,CHN,Zn,refining_primary,17.678024757388798
1911,CHN,Zn,fabrication_and_manufacturing,13.878024757389664
1911,CHN,Zn,use_phase,13.878024757389664
1911,CHN,Zn,collection,7.632913616564316
1911,CHN,Zn,sorting_preprocessing,6.869622254907885
1911,CHN,Zn,recycling_refining_secondary,6.245111140825349
1911,CHN,Zn,residue_treatment_disposal,1.387802475738967
1911,CHN,Zn,environment,0.6939012378694835
1911,CHN,Ni,primary_extraction,0.0
1911,CHN,Ni,beneficiation_concentration,0.0
1911,CHN,Ni,refining_primary,0.0746515136718679
1911,CHN,Ni,fabrication_and_manufacturing,0.18365151367184307
1911,CHN,Ni,use_phase,0.18365151367184307
1911,CHN,Ni,collection,0.1010083325195137
1911,CHN,Ni,sorting_preprocessing,0.09090749926756234
