t,r,m,i,value
1872,ROW,Zn,CHN,0.16263539470485974
1872,ROW,Zn,EU27,0.565774927605415
1872,ROW,Zn,ROW,0.2715896776897253
1873,CHN,Ni,CHN,0.004922770258223146
1873,CHN,Ni,EU27,0.36718651806752634
1873,CHN,Ni,ROW,0.6278907116742505
1873,CHN,Sn,CHN,0.016155054552848862
1873,CHN,Sn,EU27,0.6230234524201317
1873,CHN,Sn,ROW,0.3608214930270194
1873,CHN,Zn,CHN,0.16308322755121965
1873,CHN,Zn,EU27,0.5658846458996551
1873,CHN,Zn,ROW,0.27103212654912523
1873,EU27,Ni,CHN,0.004905954011208034
1873,EU27,Ni,EU27,0.3659322041620322
1873,EU27,Ni,ROW,0.6291618418267597
1873,EU27,Sn,CHN,0.023894017842787028
1873,EU27,Sn,EU27,0.5606205954308054
1873,EU27,Sn,ROW,0.41548538672640756
1873,EU27,Zn,CHN,0.16168497933222334
1873,EU27,Zn,EU27,0.5598050744512313
1873,EU27,Zn,ROW,0.27850994621654523
1873,ROW,Ni,CHN,0.004925704280256136
1873,ROW,Ni,EU27,0.3674053650333029
1873,ROW,Ni,ROW,0.627668930686441
1873,ROW,Sn,CHN,0.016155054552848862
1873,ROW,Sn,EU27,0.6230234524201318
1873,ROW,Sn,ROW,0.36082149302701944
1873,ROW,Zn,CHN,0.16308322755121965
1873,ROW,Zn,EU27,0.5658846458996551
1873,ROW,Zn,ROW,0.27103212654912523
1874,CHN,Ni,CHN,0.004920993356346312
1874,CHN,Ni,EU27,0.36579815915253505
1874,CHN,Ni,ROW,0.6292808474911186
1874,CHN,Sn,CHN,0.015978476759720344
1874,CHN,Sn,EU27,0.6234571778558556
1874,CHN,Sn,ROW,0.36056434538442395
1874,CHN,Zn,CHN,0.16351444293620887
1874,CHN,Zn,EU27,0.5659852651162279
1874,CHN,Zn,ROW,0.2705002919475632
1874,EU27,Ni,CHN,0.004904518245310898
1874,EU27,Ni,EU27,0.36457349477032946
1874,EU27,Ni,ROW,0.6305219869843597
1874,EU27,Sn,CHN,0.023953707736779885
1874,EU27,Sn,EU27,0.5592795667404445
1874,EU27,Sn,ROW,0.41676672552277566
1874,EU27,Zn,CHN,0.16268468246911275
1874,EU27,Zn,EU27,0.5623882828033779
1874,EU27,Zn,ROW,0.2749270347275093
1874,ROW,Ni,CHN,0.004923867627889989
1874,ROW,Ni,EU27,0.3660118158603267
1874,ROW,Ni,ROW,0.6290643165117833
1874,ROW,Sn,CHN,0.015978476759720344
1874,ROW,Sn,EU27,0.6234571778558557
1874,ROW,Sn,ROW,0.36056434538442395
1874,ROW,Zn,CHN,0.16351444293620887
1874,ROW,Zn,EU27,0.5659852651162279
1874,ROW,Zn,ROW,0.2705002919475632
1875,CHN,Ni,CHN,0.004919253266283893
1875,CHN,Ni,EU27,0.36445754652246715
1875,CHN,Ni,ROW,0.6306232002112491
1875,CHN,Sn,CHN,0.015808769069453155
1875,CHN,Sn,EU27,0.6238687496969042
1875,CHN,Sn,ROW,0.3603224812336426
1875,CHN,Zn,CHN,0.16392944156506925
1875,CHN,Zn,EU27,0.5660787392673556
1875,CHN,Zn,ROW,0.26999181916757503
1875,EU27,Ni,CHN,0.00490310758575862
1875,EU27,Ni,EU27,0.3632613456373638
1875,EU27,Ni,ROW,0.6318355467768776
1875,EU27,Sn,CHN,0.023242239538537792
1875,EU27,Sn,EU27,0.5641677151916988
1875,EU27,Sn,ROW,0.4125900452697633
1875,EU27,Zn,CHN,0.1626743249251573
1875,EU27,Zn,EU27,0.5606535196682293
1875,EU27,Zn,ROW,0.2766721554066134
1875,ROW,Ni,CHN,0.004922069846567517
1875,ROW,Ni,EU27,0.3646662212712931
1875,ROW,Ni,ROW,0.6304117088821394
1875,ROW,Sn,CHN,0.015808769069453155
1875,ROW,Sn,EU27,0.6238687496969043
1875,ROW,Sn,ROW,0.36032248123364263
1875,ROW,Zn,CHN,0.16392944156506928
1875,ROW,Zn,EU27,0.5660787392673557
1875,ROW,Zn,ROW,0.2699918191675751
1876,CHN,Ni,CHN,0.00491755097416111
1876,CHN,Ni,EU27,0.36316224238489775
1876,CHN,Ni,ROW,0.6319202066409411
1876,CHN,Sn,CHN,0.015645427051736608
1876,CHN,Sn,EU27,0.6242628851185282
1876,CHN,Sn,ROW,0.36009168782973533
1876,CHN,Zn,CHN,0.16432954172644224
1876,CHN,Zn,EU27,0.5661643826719722
1876,CHN,Zn,ROW,0.2695060756015856
1876,EU27,Ni,CHN,0.004901723534347332
1876,EU27,Ni,EU27,0.3619933824047602
1876,EU27,Ni,ROW,0.6331048940608925
1876,EU27,Sn,CHN,0.023308415079201405
1876,EU27,Sn,EU27,0.562834420800271
1876,EU27,Sn,ROW,0.4138571641205277
1876,EU27,Zn,CHN,0.16360446011898386
1876,EU27,Zn,EU27,0.5630389273312189
1876,EU27,Zn,ROW,0.2733566125497973
1876,ROW,Ni,CHN,0.0049203118311835
1876,ROW,Ni,EU27,0.3633661322952258
1876,ROW,Ni,ROW,0.6317135558735908
1876,ROW,Sn,CHN,0.0156454270517366
1876,ROW,Sn,EU27,0.6242628851185281
1876,ROW,Sn,ROW,0.3600916878297352
1876,ROW,Zn,CHN,0.1643295417264422
1876,ROW,Zn,EU27,0.5661643826719722
1876,ROW,Zn,ROW,0.2695060756015856
1877,CHN,Ni,CHN,0.004915887165521056
1877,CHN,Ni,EU27,0.361909974402558
1877,CHN,Ni,ROW,0.6331741384319209
1877,CHN,Sn,CHN,0.015488249249603892
1877,CHN,Sn,EU27,0.6246374673434226
1877,CHN,Sn,ROW,0.35987428340697336
1877,CHN,Zn,CHN,0.16471505892253155
1877,CHN,Zn,EU27,0.566243958122626
1877,CHN,Zn,ROW,0.2690409829548426
1877,EU27,Ni,CHN,0.0049003672664048
1877,EU27,Ni,EU27,0.36076739197485513
1877,EU27,Ni,ROW,0.6343322407587402
1877,EU27,Sn,CHN,0.022637737442265847
1877,EU27,Sn,EU27,0.5674295727749359
1877,EU27,Sn,ROW,0.4099326897827982
1877,EU27,Zn,CHN,0.16358675558916935
1877,EU27,Zn,EU27,0.5613934090060796
1877,EU27,Zn,ROW,0.27501983540475106
1877,ROW,Ni,CHN,0.004918594180668152
1877,ROW,Ni,EU27,0.36210926615796374
1877,ROW,Ni,ROW,0.632972139661368
1877,ROW,Sn,CHN,0.015488249249603894
1877,ROW,Sn,EU27,0.6246374673434227
1877,ROW,Sn,ROW,0.35987428340697336
1877,ROW,Zn,CHN,0.16471505892253152
1877,ROW,Zn,EU27,0.566243958122626
1877,ROW,Zn,ROW,0.2690409829548426
1878,CHN,Ni,CHN,0.0049142622685965885
1878,CHN,Ni,EU27,0.3606986217716861
1878,CHN,Ni,ROW,0.6343871159597173
1878,CHN,Sn,CHN,0.015336788789550027
1878,CHN,Sn,EU27,0.6249968118166639
1878,CHN,Sn,ROW,0.359666399393786
1878,CHN,Zn,CHN,0.16508717343356702
1878,CHN,Zn,EU27,0.5663167750688674
1878,CHN,Zn,ROW,0.26859605149756566
1878,EU27,Ni,CHN,0.004899039675402526
1878,EU27,Ni,EU27,0.3595813089208891
1878,EU27,Ni,ROW,0.6355196514037085
1878,EU27,Sn,CHN,0.022709080286474507
1878,EU27,Sn,EU27,0.5661095573153901
1878,EU27,Sn,ROW,0.41118136239813524
1878,EU27,Zn,CHN,0.16445392968637987
1878,EU27,Zn,EU27,0.5636014909561303
1878,EU27,Zn,ROW,0.27194457935748984
1878,ROW,Ni,CHN,0.004916917241016488
1878,ROW,Ni,EU27,0.36089349230165735
1878,ROW,Ni,ROW,0.6341895904573261
1878,ROW,Sn,CHN,0.015336788789550023
1878,ROW,Sn,EU27,0.624996811816664
1878,ROW,Sn,ROW,0.359666399393786
1878,ROW,Zn,CHN,0.16508717343356702
1878,ROW,Zn,EU27,0.5663167750688674
1878,ROW,Zn,ROW,0.26859605149756566
1879,CHN,Ni,CHN,0.004912676491857707
1879,CHN,Ni,EU27,0.35952620268896934
1879,CHN,Ni,ROW,0.6355611208191729
1879,CHN,Sn,CHN,0.015190876522927556
1879,CHN,Sn,EU27,0.6253388247536252
1879,CHN,Sn,ROW,0.35947029872344716
1879,CHN,Zn,CHN,0.1654461308426329
1879,CHN,Zn,EU27,0.5663844311336068
1879,CHN,Zn,ROW,0.2681694380237604
1879,EU27,Ni,CHN,0.004897741411785297
1879,EU27,Ni,EU27,0.3584332032549157
1879,EU27,Ni,ROW,0.6366690553332991
1879,EU27,Sn,CHN,0.022075863361759294
1879,EU27,Sn,EU27,0.5704372003186091
1879,EU27,Sn,ROW,0.4074869363196316
1879,EU27,Zn,CHN,0.16443044564644635
1879,EU27,Zn,EU27,0.5620400926378645
1879,EU27,Zn,ROW,0.27352946171568904
1879,ROW,Ni,CHN,0.004915281142604049
1879,ROW,Ni,EU27,0.35971681979834247
1879,ROW,Ni,ROW,0.6353678990590534
1879,ROW,Sn,CHN,0.015190876522927554
1879,ROW,Sn,EU27,0.6253388247536252
1879,ROW,Sn,ROW,0.35947029872344716
1879,ROW,Zn,CHN,0.1654461308426329
1879,ROW,Zn,EU27,0.5663844311336068
1879,ROW,Zn,ROW,0.26816943802376036
1880,CHN,Ni,CHN,0.004911129856607158
1880,CHN,Ni,EU27,0.3583908630475938
1880,CHN,Ni,ROW,0.6366980070957992
1880,CHN,Sn,CHN,0.01505011489263424
1880,CHN,Sn,EU27,0.6256674723205169
1880,CHN,Sn,ROW,0.35928241278684897
1880,CHN,Zn,CHN,0.16579299238656575
1880,CHN,Zn,EU27,0.5664462384867
1880,CHN,Zn,ROW,0.26776076912673435
1880,EU27,Ni,CHN,0.0048964729167905
1880,EU27,Ni,EU27,0.35732126939727293
1880,EU27,Ni,ROW,0.6377822576859367
1880,EU27,Sn,CHN,0.02215126777735891
1880,EU27,Sn,EU27,0.5691347549858939
1880,EU27,Sn,ROW,0.4087139772367471
1880,EU27,Zn,CHN,0.16524047242096773
1880,EU27,Zn,EU27,0.5640886433014864
1880,EU27,Zn,ROW,0.2706708842775458
1880,ROW,Ni,CHN,0.004913685832561819
1880,ROW,Ni,EU27,0.358577385997519
1880,ROW,Ni,ROW,0.6365089281699192
1880,ROW,Sn,CHN,0.015050114892634234
1880,ROW,Sn,EU27,0.6256674723205168
1880,ROW,Sn,ROW,0.359282412786849
1880,ROW,Zn,CHN,0.16579299238656572
1880,ROW,Zn,EU27,0.5664462384866998
1880,ROW,Zn,ROW,0.2677607691267343
1881,CHN,Ni,CHN,0.004909622225286811
1881,CHN,Ni,EU27,0.3572908662236055
1881,CHN,Ni,ROW,0.6377995115511076
1881,CHN,Sn,CHN,0.014914361833206543
1881,CHN,Sn,EU27,0.6259806958082493
1881,CHN,Sn,ROW,0.3591049423585442
1881,CHN,Zn,CHN,0.16612794616507334
1881,CHN,Zn,EU27,0.5665036512296266
1881,CHN,Zn,ROW,0.2673684026053001
1881,EU27,Ni,CHN,0.004895234451920083
1881,EU27,Ni,EU27,0.356243816211743
1881,EU27,Ni,ROW,0.638860949336337
1881,EU27,Sn,CHN,0.021552527482929955
1881,EU27,Sn,EU27,0.5732175036169169
1881,EU27,Sn,ROW,0.4052299689001532
1881,EU27,Zn,CHN,0.16521249515405295
1881,EU27,Zn,EU27,0.5626064761587483
1881,EU27,Zn,ROW,0.2721810286871988
1881,ROW,Ni,CHN,0.004912131102872678
1881,ROW,Ni,EU27,0.35747344626841765
1881,ROW,Ni,ROW,0.6376144226287097
1881,ROW,Sn,CHN,0.014914361833206534
1881,ROW,Sn,EU27,0.6259806958082493
1881,ROW,Sn,ROW,0.35910494235854407
1881,ROW,Zn,CHN,0.16612794616507337
1881,ROW,Zn,EU27,0.5665036512296266
1881,ROW,Zn,ROW,0.2673684026053001
1882,CHN,Ni,CHN,0.004908153326064021
1882,CHN,Ni,EU27,0.3562245838314861
1882,CHN,Ni,ROW,0.63886726284245
1882,CHN,Sn,CHN,0.014783262245663741
1882,CHN,Sn,EU27,0.6262821556850238
1882,CHN,Sn,ROW,0.35893458206931245
1882,CHN,Zn,CHN,0.1664519502170564
1882,CHN,Zn,EU27,0.5665559898732813
1882,CHN,Zn,ROW,0.2669920599096624
1882,EU27,Ni,CHN,0.004894026124635314
1882,EU27,Ni,EU27,0.35519925798786983
1882,EU27,Ni,ROW,0.6399067158874948
1882,EU27,Sn,CHN,0.02163106496128444
1882,EU27,Sn,EU27,0.5719359152680619
1882,EU27,Sn,ROW,0.40643301977065366
1882,EU27,Zn,CHN,0.16597050836594326
1882,EU27,Zn,EU27,0.5645110282977573
1882,EU27,Zn,ROW,0.26951846333629936
1882,ROW,Ni,CHN,0.004910616614758417
1882,ROW,Ni,EU27,0.35640336471539985
1882,ROW,Ni,ROW,0.6386860186698418
1882,ROW,Sn,CHN,0.014783262245663741
1882,ROW,Sn,EU27,0.6262821556850238
1882,ROW,Sn,ROW,0.35893458206931245
1882,ROW,Zn,CHN,0.16645195021705642
1882,ROW,Zn,EU27,0.5665559898732813
1882,ROW,Zn,ROW,0.2669920599096624
1883,CHN,Ni,CHN,0.0049067227741878714
1883,CHN,Ni,EU27,0.3551904873430247
1883,CHN,Ni,ROW,0.6399027898827874
1883,CHN,Sn,CHN,0.014656696845416171
1883,CHN,Sn,EU27,0.6265698368035306
1883,CHN,Sn,ROW,0.3587734663510533
1883,CHN,Zn,CHN,0.16676514531480147
1883,CHN,Zn,EU27,0.566604583105695
1883,CHN,Zn,ROW,0.26663027157950353
1883,EU27,Ni,CHN,0.004892847910765559
1883,EU27,Ni,EU27,0.3541861062667768
1883,EU27,Ni,ROW,0.6409210458224576
1883,EU27,Sn,CHN,0.021064120868320692
1883,EU27,Sn,EU27,0.5757938990908748
1883,EU27,Sn,ROW,0.4031419800408046
1883,EU27,Zn,CHN,0.16593909481838318
1883,EU27,Zn,EU27,0.5631034571503999
1883,EU27,Zn,ROW,0.27095744803121696
1883,ROW,Ni,CHN,0.004909141919846926
1883,ROW,Ni,EU27,0.35536560576017145
1883,ROW,Ni,ROW,0.6397252523199817
1883,ROW,Sn,CHN,0.014656696845416164
1883,ROW,Sn,EU27,0.6265698368035306
1883,ROW,Sn,ROW,0.3587734663510533
1883,ROW,Zn,CHN,0.16676514531480147
1883,ROW,Zn,EU27,0.5666045831056951
1883,ROW,Zn,ROW,0.2666302715795036
1884,CHN,Ni,CHN,0.004905330090537731
1884,CHN,Ni,EU27,0.3541871404766336
1884,CHN,Ni,ROW,0.6409075294328286
1884,CHN,Sn,CHN,0.01453434725276413
1884,CHN,Sn,EU27,0.626847130416921
1884,CHN,Sn,ROW,0.3586185223303149
1884,CHN,Zn,CHN,0.16706839960672779
1884,CHN,Zn,EU27,0.5666487638926204
1884,CHN,Zn,ROW,0.2662828365006518
1884,EU27,Ni,CHN,0.004891699674055157
1884,EU27,Ni,EU27,0.35320296241962956
1884,EU27,Ni,ROW,0.6419053379063152
1884,EU27,Sn,CHN,0.021145011036618436
1884,EU27,Sn,EU27,0.5745356485333633
1884,EU27,Sn,ROW,0.40431934043001827
1884,EU27,Zn,CHN,0.1666496429833076
1884,EU27,Zn,EU27,0.5648776256258753
1884,EU27,Zn,ROW,0.2684727313908172
1884,ROW,Ni,CHN,0.004907706478541621
1884,ROW,Ni,EU27,0.3543587264975997
1884,ROW,Ni,ROW,0.6407335670238586
1884,ROW,Sn,CHN,0.014534347252764125
1884,ROW,Sn,EU27,0.626847130416921
1884,ROW,Sn,ROW,0.3586185223303148
1884,ROW,Zn,CHN,0.16706839960672779
1884,ROW,Zn,EU27,0.5666487638926204
1884,ROW,Zn,ROW,0.26628283650065177
1885,CHN,Ni,CHN,0.004903974717728937
1885,CHN,Ni,EU27,0.3532131922755206
1885,CHN,Ni,ROW,0.6418828330067504
1885,CHN,Sn,CHN,0.014416113405042083
1885,CHN,Sn,EU27,0.6271120707329699
1885,CHN,Sn,ROW,0.35847181586198795
1885,CHN,Zn,CHN,0.16736181486087243
1885,CHN,Zn,EU27,0.5666897507491954
1885,CHN,Zn,ROW,0.26594843438993215
1885,EU27,Ni,CHN,0.004890581183215099
1885,EU27,Ni,EU27,0.35224851089892567
1885,EU27,Ni,ROW,0.6428609079178593
1885,EU27,Sn,CHN,0.020607449930212806
1885,EU27,Sn,EU27,0.5781868402822355
1885,EU27,Sn,ROW,0.4012057097875517
1885,EU27,Zn,CHN,0.16661566241809356
1885,EU27,Zn,EU27,0.5635402752412346
1885,EU27,Zn,ROW,0.2698440623406717
1885,ROW,Ni,CHN,0.0049063096759575835
1885,ROW,Ni,EU27,0.35338136974323636
1885,ROW,Ni,ROW,0.6417123205808062
1885,ROW,Sn,CHN,0.014416113405042081
1885,ROW,Sn,EU27,0.6271120707329699
1885,ROW,Sn,ROW,0.358471815861988
1885,ROW,Zn,CHN,0.16736181486087243
1885,ROW,Zn,EU27,0.5666897507491954
1885,ROW,Zn,ROW,0.2659484343899322
1886,CHN,Ni,CHN,0.004902656034091156
1886,CHN,Ni,EU27,0.3522673708028854
1886,CHN,Ni,ROW,0.6428299731630235
1886,CHN,Sn,CHN,0.01430170881520159
1886,CHN,Sn,EU27,0.6273678105473619
1886,CHN,Sn,ROW,0.3583304806374366
1886,CHN,Zn,CHN,0.16764618056705896
1886,CHN,Zn,EU27,0.5667268920538906
1886,CHN,Zn,ROW,0.2656269273790505
1886,EU27,Ni,CHN,0.004889492126797058
1886,EU27,Ni,EU27,0.35132151309234255
1886,EU27,Ni,ROW,0.6437889947808605
1886,EU27,Sn,CHN,0.02069003656535775
1886,EU27,Sn,EU27,0.5769537606787865
1886,EU27,Sn,ROW,0.4023562027558558
1886,EU27,Zn,CHN,0.16728278853281023
1886,EU27,Zn,EU27,0.5651960407089829
1886,EU27,Zn,ROW,0.26752117075820686
1886,ROW,Ni,CHN,0.004904950835739535
1886,ROW,Ni,EU27,0.35243225770042985
1886,ROW,Ni,ROW,0.6426627914638305
1886,ROW,Sn,CHN,0.014301708815201587
1886,ROW,Sn,EU27,0.6273678105473619
1886,ROW,Sn,ROW,0.3583304806374366
1886,ROW,Zn,CHN,0.16764618056705896
1886,ROW,Zn,EU27,0.5667268920538905
1886,ROW,Zn,ROW,0.2656269273790506
1887,CHN,Ni,CHN,0.004901373365792765
1887,CHN,Ni,EU27,0.3513484773907527
1887,CHN,Ni,ROW,0.6437501492434545
1887,CHN,Sn,CHN,0.014191049685684496
1887,CHN,Sn,EU27,0.6276124371976245
1887,CHN,Sn,ROW,0.3581965131166911
1887,CHN,Zn,CHN,0.16792156633259522
1887,CHN,Zn,EU27,0.566761309051544
1887,CHN,Zn,ROW,0.2653171246158607
1887,EU27,Ni,CHN,0.004888432126165247
1887,EU27,Ni,EU27,0.35042080171715273
1887,EU27,Ni,ROW,0.644690766156682
1887,EU27,Sn,CHN,0.020179680880741506
1887,EU27,Sn,EU27,0.5804142548872223
1887,EU27,Sn,ROW,0.3994060642320363
1887,EU27,Zn,CHN,0.16724695612988547
1887,EU27,Zn,EU27,0.5639247944530194
1887,EU27,Zn,ROW,0.2688282494170951
1887,ROW,Ni,CHN,0.004903629232034634
1887,ROW,Ni,EU27,0.35151018618339636
1887,ROW,Ni,ROW,0.643586184584569
1887,ROW,Sn,CHN,0.01419104968568449
1887,ROW,Sn,EU27,0.6276124371976244
1887,ROW,Sn,ROW,0.35819651311669104
1887,ROW,Zn,CHN,0.16792156633259522
1887,ROW,Zn,EU27,0.566761309051544
1887,ROW,Zn,ROW,0.26531712461586066
1888,CHN,Ni,CHN,0.004900125997348374
1888,CHN,Ni,EU27,0.350455381386409
1888,CHN,Ni,ROW,0.6446444926162426
1888,CHN,Sn,CHN,0.014083877343090682
1888,CHN,Sn,EU27,0.6278488911261851
1888,CHN,Sn,ROW,0.3580672315307241
1888,CHN,Zn,CHN,0.16818869251461452
1888,CHN,Zn,EU27,0.5667923676033046
1888,CHN,Zn,ROW,0.26501893988208064
1888,EU27,Ni,CHN,0.004887400746805344
1888,EU27,Ni,EU27,0.34954527570041066
1888,EU27,Ni,ROW,0.6455673235527839
1888,EU27,Sn,CHN,0.020263412067304216
1888,EU27,Sn,EU27,0.5792076587225065
1888,EU27,Sn,ROW,0.4005289292101893
1888,EU27,Zn,CHN,0.16787426498531363
1888,EU27,Zn,EU27,0.5654727387380036
1888,EU27,Zn,ROW,0.26665299627668265
1888,ROW,Ni,CHN,0.004902344099856743
1888,ROW,Ni,EU27,0.35061401933999337
1888,ROW,Ni,ROW,0.6444836365601497
1888,ROW,Sn,CHN,0.014083877343090679
1888,ROW,Sn,EU27,0.6278488911261851
1888,ROW,Sn,ROW,0.3580672315307241
1888,ROW,Zn,CHN,0.16818869251461455
1888,ROW,Zn,EU27,0.5667923676033048
1888,ROW,Zn,ROW,0.2650189398820807
1889,CHN,Ni,CHN,0.004898913180715419
1889,CHN,Ni,EU27,0.34958701534680603
1889,CHN,Ni,ROW,0.6455140714724785
1889,CHN,Sn,CHN,0.01398012178844838
1889,CHN,Sn,EU27,0.6280753150622942
1889,CHN,Sn,ROW,0.3579445631492576
1889,CHN,Zn,CHN,0.16844760220379493
1889,CHN,Zn,EU27,0.566821102668055
1889,CHN,Zn,ROW,0.26473129512815
1889,EU27,Ni,CHN,0.004886397508178592
1889,EU27,Ni,EU27,0.3486938954963807
1889,EU27,Ni,ROW,0.6464197069954407
1889,EU27,Sn,CHN,0.01977829250966906
1889,EU27,Sn,EU27,0.5824919090469044
1889,EU27,Sn,ROW,0.3977297984434265
1889,EU27,Zn,CHN,0.16783716905556315
1889,EU27,Zn,EU27,0.5642637322008193
1889,EU27,Zn,ROW,0.2678990987436175
1889,ROW,Ni,CHN,0.004901094644047741
1889,ROW,Ni,EU27,0.3497426848243622
1889,ROW,Ni,ROW,0.64535622053159
1889,ROW,Sn,CHN,0.013980121788448374
1889,ROW,Sn,EU27,0.6280753150622941
1889,ROW,Sn,ROW,0.3579445631492576
1889,ROW,Zn,CHN,0.16844760220379495
1889,ROW,Zn,EU27,0.566821102668055
1889,ROW,Zn,ROW,0.26473129512815
1890,CHN,Ni,CHN,0.004897734143158867
1890,CHN,Ni,EU27,0.34874237063688246
1890,CHN,Ni,ROW,0.6463598952199587
1890,CHN,Sn,CHN,0.013879548699078656
1890,CHN,Sn,EU27,0.6282944593900668
1890,CHN,Sn,ROW,0.3578259919108545
1890,CHN,Zn,CHN,0.16869895474138177
1890,CHN,Zn,EU27,0.5668468989774259
1890,CHN,Zn,ROW,0.2644541462811923
1890,EU27,Ni,CHN,0.00488542189230228
1890,EU27,Ni,EU27,0.3478656787981473
1890,EU27,Ni,ROW,0.6472488993095504
1890,EU27,Sn,CHN,0.019862704174900932
1890,EU27,Sn,EU27,0.5813126902117653
1890,EU27,Sn,ROW,0.3988246056133337
1890,EU27,Zn,CHN,0.1684278842752775
1890,EU27,Zn,EU27,0.5657132345762058
1890,EU27,Zn,ROW,0.26585888114851675
1890,ROW,Ni,CHN,0.004899880047014502
1890,ROW,Ni,EU27,0.3488951693752171
1890,ROW,Ni,ROW,0.6462049505777685
1890,ROW,Sn,CHN,0.013879548699078653
1890,ROW,Sn,EU27,0.6282944593900668
1890,ROW,Sn,ROW,0.3578259919108545
1890,ROW,Zn,CHN,0.16869895474138177
1890,ROW,Zn,EU27,0.5668468989774259
1890,ROW,Zn,ROW,0.26445414628119235
1891,CHN,Ni,CHN,0.004896588094039995
1891,CHN,Ni,EU27,0.3479204933926462
1891,CHN,Ni,ROW,0.6471829185133138
1891,CHN,Sn,CHN,0.013782099809276133
1891,CHN,Sn,EU27,0.6285045233611641
1891,CHN,Sn,ROW,0.3577133768295597
1891,CHN,Zn,CHN,0.1689427713694672
1891,CHN,Zn,EU27,0.5668707146054249
1891,CHN,Zn,ROW,0.2641865140251078
1891,EU27,Ni,CHN,0.004884473351214641
1891,EU27,Ni,EU27,0.3470596966051336
1891,EU27,Ni,ROW,0.6480558300436519
1891,EU27,Sn,CHN,0.019401035928236467
1891,EU27,Sn,EU27,0.584433712240692
1891,EU27,Sn,ROW,0.3961652518310716
1891,EU27,Zn,CHN,0.16839000838717674
1891,EU27,Zn,EU27,0.5645628460067647
1891,EU27,Zn,ROW,0.26704714560605863
1891,ROW,Ni,CHN,0.004898699475397105
1891,ROW,Ni,EU27,0.3480705147604634
1891,ROW,Ni,ROW,0.6470307857641395
1891,ROW,Sn,CHN,0.013782099809276128
1891,ROW,Sn,EU27,0.628504523361164
1891,ROW,Sn,ROW,0.3577133768295597
1891,ROW,Zn,CHN,0.1689427713694672
1891,ROW,Zn,EU27,0.5668707146054249
1891,ROW,Zn,ROW,0.2641865140251078
1892,CHN,Ni,CHN,0.004895474230665054
1892,CHN,Ni,EU27,0.3471204808141436
1892,CHN,Ni,ROW,0.6479840449551915
1892,CHN,Sn,CHN,0.013687562194443422
1892,CHN,Sn,EU27,0.6287080864568272
1892,CHN,Sn,ROW,0.35760435134872937
1892,CHN,Zn,CHN,0.16917965736076493
1892,CHN,Zn,EU27,0.5668919540184024
1892,CHN,Zn,ROW,0.2639283886208326
1892,EU27,Ni,CHN,0.004883551313462042
1892,EU27,Ni,EU27,0.34627506961244786
1892,EU27,Ni,ROW,0.64884137907409
1892,EU27,Sn,CHN,0.01948573813808308
1892,EU27,Sn,EU27,0.5832824283446041
1892,EU27,Sn,ROW,0.3972318335173129
1892,EU27,Zn,CHN,0.16894702093219638
1892,EU27,Zn,EU27,0.5659222476668082
1892,EU27,Zn,ROW,0.26513073140099536
1892,ROW,Ni,CHN,0.004897552085803703
1892,ROW,Ni,EU27,0.34726781405313234
1892,ROW,Ni,ROW,0.647834633861064
1892,ROW,Sn,CHN,0.013687562194443418
1892,ROW,Sn,EU27,0.6287080864568272
1892,ROW,Sn,ROW,0.35760435134872937
1892,ROW,Zn,CHN,0.16917965736076493
1892,ROW,Zn,EU27,0.5668919540184025
1892,ROW,Zn,ROW,0.2639283886208326
1893,CHN,Ni,CHN,0.004894391743312355
1893,CHN,Ni,EU27,0.3463414777572061
1893,CHN,Ni,ROW,0.6487641304994817
1893,CHN,Sn,CHN,0.013595887586641592
1893,CHN,Sn,EU27,0.6289034047392238
1893,CHN,Sn,ROW,0.35750070767413444
1893,CHN,Zn,CHN,0.16940961597957735
1893,CHN,Zn,EU27,0.5669115064924038
1893,CHN,Zn,ROW,0.2636788775280187
1893,EU27,Ni,CHN,0.004882655189729018
1893,EU27,Ni,EU27,0.3455109648916628
1893,EU27,Ni,ROW,0.6496063799186083
1893,EU27,Sn,CHN,0.019045900154228405
1893,EU27,Sn,EU27,0.5862519734800454
1893,EU27,Sn,ROW,0.3947021263657262
1893,EU27,Zn,CHN,0.16890876196818785
1893,EU27,Zn,EU27,0.5648270864988071
1893,EU27,Zn,ROW,0.2662641515330051
1893,ROW,Ni,CHN,0.004896437029730247
1893,ROW,Ni,EU27,0.3464862082073948
1893,ROW,Ni,ROW,0.648617354762875
1893,ROW,Sn,CHN,0.01359588758664159
1893,ROW,Sn,EU27,0.6289034047392239
1893,ROW,Sn,ROW,0.35750070767413444
1893,ROW,Zn,CHN,0.16940961597957738
1893,ROW,Zn,EU27,0.5669115064924038
1893,ROW,Zn,ROW,0.2636788775280187
1894,CHN,Ni,CHN,0.004893339819541273
1894,CHN,Ni,EU27,0.3455826735961799
1894,CHN,Ni,ROW,0.6495239865842788
1894,CHN,Sn,CHN,0.013506881931440446
1894,CHN,Sn,EU27,0.6290929033379162
1894,CHN,Sn,ROW,0.35740021473064326
1894,CHN,Zn,CHN,0.1696332044024001
1894,CHN,Zn,EU27,0.5669287966918514
1894,CHN,Zn,ROW,0.2634379989057486
1894,EU27,Ni,CHN,0.0048817843777165335
1894,EU27,Ni,EU27,0.34476659283587147
1894,EU27,Ni,ROW,0.650351622786412
1894,EU27,Sn,CHN,0.019130565674026653
1894,EU27,Sn,EU27,0.5851289123932345
