t,r,m,value
1820,CHN,Ni,0.10415015499999981
1820,CHN,Sn,0.0
1820,CHN,Zn,0.0
1820,EU27,Ni,68.514222965
1820,EU27,Sn,39.78625184170659
1820,EU27,Zn,82.41185099410785
1820,ROW,Ni,0.0
1820,ROW,Sn,0.0
1820,ROW,Zn,0.0
1821,CHN,Ni,0.103360482303892
1821,CHN,Sn,0.0
1821,CHN,Zn,0.0
1821,EU27,Ni,68.43570557538463
1821,EU27,Sn,36.80531990970001
1821,EU27,Zn,71.94446943689096
1821,ROW,Ni,0.0
1821,ROW,Sn,0.0
1821,ROW,Zn,0.0
1822,CHN,Ni,0.10262353995349363
1822,CHN,Sn,0.0
1822,CHN,Zn,0.0
1822,EU27,Ni,68.36204424455283
1822,EU27,Sn,35.32310737102511
1822,EU27,Zn,65.34075903652518
1822,ROW,Ni,0.0
1822,ROW,Sn,0.0
1822,ROW,Zn,0.0
1823,CHN,Ni,0.10193223187372596
1823,CHN,Sn,0.0
1823,CHN,Zn,0.0
1823,EU27,Ni,68.29145442361946
1823,EU27,Sn,33.17523522098377
1823,EU27,Zn,57.08443132712301
1823,ROW,Ni,0.0
1823,ROW,Sn,0.0
1823,ROW,Zn,0.0
1824,CHN,Ni,0.10128401371687998
1824,CHN,Sn,0.0
1824,CHN,Zn,0.0
1824,EU27,Ni,68.2239237628999
1824,EU27,Sn,30.734398648144484
1824,EU27,Zn,48.09904899126823
1824,ROW,Ni,0.0
1824,ROW,Sn,0.0
1824,ROW,Zn,0.0
1825,CHN,Ni,0.10067626947490357
1825,CHN,Sn,0.0
1825,CHN,Zn,0.0
1825,EU27,Ni,68.15934606825407
1825,EU27,Sn,28.196946277140885
1825,EU27,Zn,38.872429072380214
1825,ROW,Ni,0.0
1825,ROW,Sn,0.0
1825,ROW,Zn,0.0
1826,CHN,Ni,0.10010643253235421
1826,CHN,Sn,0.0
1826,CHN,Zn,0.0
1826,EU27,Ni,68.09757393848703
1826,EU27,Sn,25.665257002226404
1826,EU27,Zn,29.660728202807093
1826,ROW,Ni,0.0
1826,ROW,Sn,0.0
1826,ROW,Zn,0.0
1827,CHN,Ni,0.09957204438971587
1827,CHN,Sn,0.0
1827,CHN,Zn,0.0
1827,EU27,Ni,68.03844611849027
1827,EU27,Sn,23.19164433074179
1827,EU27,Zn,32.0360228234037
1827,ROW,Ni,0.0
1827,ROW,Sn,0.0
1827,ROW,Zn,0.0
1828,CHN,Ni,0.09907078032666686
1828,CHN,Sn,0.0
1828,CHN,Zn,0.0
1828,EU27,Ni,67.98180135285493
1828,EU27,Sn,20.801762174465107
1828,EU27,Zn,26.99685292234787
1828,ROW,Ni,0.0
1828,ROW,Sn,0.0
1828,ROW,Zn,0.0
1829,CHN,Ni,0.09860045771887649
1829,CHN,Sn,0.0
1829,CHN,Zn,0.0
1829,EU27,Ni,67.92748506959832
1829,EU27,Sn,18.507087572912493
1829,EU27,Zn,29.44074150204716
1829,ROW,Ni,0.0
1829,ROW,Sn,0.0
1829,ROW,Zn,0.0
1830,CHN,Ni,0.09815903543013477
1830,CHN,Sn,0.0
1830,CHN,Zn,0.0
1830,EU27,Ni,67.87535228953952
1830,EU27,Sn,19.696572685402927
1830,EU27,Zn,24.62130217986686
1830,ROW,Ni,0.0
1830,ROW,Sn,0.0
1830,ROW,Zn,0.0
1831,CHN,Ni,0.09774460878046905
1831,CHN,Sn,0.0
1831,CHN,Zn,0.0
1831,EU27,Ni,67.82526857917227
1831,EU27,Sn,18.310195126466898
1831,EU27,Zn,27.11459965616669
1831,ROW,Ni,0.0
1831,ROW,Sn,0.0
1831,ROW,Zn,0.0
1832,CHN,Ni,0.09735540248331166
1832,CHN,Sn,0.0
1832,CHN,Zn,0.0
1832,EU27,Ni,67.77711001696275
1832,EU27,Sn,19.49690464392199
1832,EU27,Zn,22.49405119737804
1832,ROW,Ni,0.0
1832,ROW,Sn,0.0
1832,ROW,Zn,0.0
1833,CHN,Ni,0.09698976281289676
1833,CHN,Sn,0.0
1833,CHN,Zn,0.0
1833,EU27,Ni,67.73076268765637
1833,EU27,Sn,18.139673266786993
1833,EU27,Zn,25.021056498227267
1833,ROW,Ni,0.0
1833,ROW,Sn,0.0
1833,ROW,Zn,0.0
1834,CHN,Ni,0.09664614965604004
1834,CHN,Sn,0.0
1834,CHN,Zn,0.0
1834,EU27,Ni,67.68612197497748
1834,EU27,Sn,19.321317076688125
1834,EU27,Zn,20.581772914067585
1834,ROW,Ni,0.0
1834,ROW,Sn,0.0
1834,ROW,Zn,0.0
1835,CHN,Ni,0.09632312877770174
1835,CHN,Sn,0.0
1835,CHN,Zn,0.0
1835,EU27,Ni,67.64309179243165
1835,EU27,Sn,17.990809849547198
1835,EU27,Zn,23.129613396250477
1835,ROW,Ni,0.0
1835,ROW,Sn,0.0
1835,ROW,Zn,0.0
1836,CHN,Ni,0.09601936445672477
1836,CHN,Sn,0.0
1836,CHN,Zn,0.0
1836,EU27,Ni,67.6015838222513
1836,EU27,Sn,19.16564864155373
1836,EU27,Zn,18.856593178119965
1836,ROW,Ni,0.0
1836,ROW,Sn,0.0
1836,ROW,Zn,0.0
1837,CHN,Ni,0.09573361255664847
1837,CHN,Sn,0.0
1837,CHN,Zn,0.0
1837,EU27,Ni,67.5615167956126
1837,EU27,Sn,17.859927634953934
1837,EU27,Zn,21.414697732798913
1837,ROW,Ni,0.0
1837,ROW,Sn,0.0
1837,ROW,Zn,0.0
1838,CHN,Ni,0.09546471404874901
1838,CHN,Sn,0.0
1838,CHN,Zn,0.0
1838,EU27,Ni,67.52281582789732
1838,EU27,Sn,19.02663834480872
1838,EU27,Zn,17.295089632095994
1838,ROW,Ni,0.0
1838,ROW,Sn,0.0
1838,ROW,Zn,0.0
1839,CHN,Ni,0.09521158898012648
1839,CHN,Sn,0.0
1839,CHN,Zn,0.0
1839,EU27,Ni,67.48541181281284
1839,EU27,Sn,17.744133401295088
1839,EU27,Zn,19.85476458055811
1839,ROW,Ni,0.0
1839,ROW,Sn,0.0
1839,ROW,Zn,0.0
1840,CHN,Ni,0.09497323086782614
1840,CHN,Sn,0.0
1840,CHN,Zn,0.0
1840,EU27,Ni,67.44924087422463
1840,EU27,Sn,18.9017087140294
1840,EU27,Zn,15.877485327085708
1840,ROW,Ni,0.0
1840,ROW,Sn,0.0
1840,ROW,Zn,0.0
1841,CHN,Ni,0.09474870149477331
1841,CHN,Sn,0.0
1841,CHN,Zn,0.0
1841,EU27,Ni,67.41424387224338
1841,EU27,Sn,17.641130464576126
1841,EU27,Zn,18.431572506027635
1841,ROW,Ni,0.0
1841,ROW,Sn,0.0
1841,ROW,Zn,0.0
1842,CHN,Ni,0.09453712608156997
1842,CHN,Sn,0.0
1842,CHN,Zn,0.0
1842,EU27,Ni,67.38036595918152
1842,EU27,Sn,18.788803608111074
1842,EU27,Zn,14.586998079653597
1842,ROW,Ni,0.0
1842,ROW,Sn,0.0
1842,ROW,Zn,0.0
1843,CHN,Ni,0.09433768880825436
1843,CHN,Sn,0.0
1843,CHN,Zn,0.0
1843,EU27,Ni,67.34755618077484
1843,EU27,Sn,17.549078290078008
1843,EU27,Zn,17.129598706795605
1843,ROW,Ni,0.0
1843,ROW,Sn,0.0
1843,ROW,Zn,0.0
1844,CHN,Ni,0.09414962866106596
1844,CHN,Sn,0.0
1844,CHN,Zn,0.0
1844,EU27,Ni,67.31576711819648
1844,EU27,Sn,18.686266626120243
1844,EU27,Zn,13.409314513367974
1844,ROW,Ni,0.0
1844,ROW,Sn,0.0
1844,ROW,Zn,0.0
1845,CHN,Ni,0.09397223558060104
1845,CHN,Sn,0.0
1845,CHN,Zn,0.0
1845,EU27,Ni,67.28495456668217
1845,EU27,Sn,17.46648711435724
1845,EU27,Zn,15.935565755076482
1845,ROW,Ni,0.0
1845,ROW,Sn,0.0
1845,ROW,Zn,0.0
1846,CHN,Ni,0.09380484688924334
1846,CHN,Sn,0.0
1846,CHN,Zn,0.0
1846,EU27,Ni,67.25507724693905
1846,EU27,Sn,18.592749716251767
1846,EU27,Zn,12.332164027362921
1846,ROW,Ni,0.0
1846,ROW,Sn,0.0
1846,ROW,Zn,0.0
1847,CHN,Ni,0.09364684397727387
1847,CHN,Sn,0.0
1847,CHN,Zn,0.0
1847,EU27,Ni,67.2260965458741
1847,EU27,Sn,17.392138626115162
1847,EU27,Zn,14.838057838002555
1847,ROW,Ni,0.0
1847,ROW,Sn,0.0
1847,ROW,Zn,0.0
1848,CHN,Ni,0.09349764922854142
1848,CHN,Sn,0.0
1848,CHN,Zn,0.0
