t,o,d,m,c,value
1851,CHN,EU27,Zn,concentrate,
1851,CHN,CHN,Zn,concentrate,
1851,CHN,ROW,Zn,concentrate,
1851,ROW,EU27,Zn,concentrate,
1851,ROW,CHN,Zn,concentrate,
1851,ROW,ROW,Zn,concentrate,
1851,EU27,EU27,Zn,refined_metal,
1851,EU27,CHN,Zn,refined_metal,
1851,EU27,ROW,Zn,refined_metal,
1851,CHN,EU27,Zn,refined_metal,
1851,CHN,CHN,Zn,refined_metal,
1851,CHN,ROW,Zn,refined_metal,
1851,ROW,EU27,Zn,refined_metal,
1851,ROW,CHN,Zn,refined_metal,
1851,ROW,ROW,Zn,refined_metal,
1851,EU27,EU27,Zn,scrap,
1851,EU27,CHN,Zn,scrap,
1851,EU27,ROW,Zn,scrap,
1851,CHN,EU27,Zn,scrap,
1851,CHN,CHN,Zn,scrap,
1851,CHN,ROW,Zn,scrap,
1851,ROW,EU27,Zn,scrap,
1851,ROW,CHN,Zn,scrap,
1851,ROW,ROW,Zn,scrap,
1851,EU27,EU27,Ni,concentrate,
1851,EU27,CHN,Ni,concentrate,
1851,EU27,ROW,Ni,concentrate,
1851,CHN,EU27,Ni,concentrate,
1851,CHN,CHN,Ni,concentrate,
1851,CHN,ROW,Ni,concentrate,
1851,ROW,EU27,Ni,concentrate,
1851,ROW,CHN,Ni,concentrate,
1851,ROW,ROW,Ni,concentrate,
1851,EU27,EU27,Ni,refined_metal,
1851,EU27,CHN,Ni,refined_metal,
1851,EU27,ROW,Ni,refined_metal,
1851,CHN,EU27,Ni,refined_metal,
1851,CHN,CHN,Ni,refined_metal,
1851,CHN,ROW,Ni,refined_metal,
1851,ROW,EU27,Ni,refined_metal,
1851,ROW,CHN,Ni,refined_metal,
1851,ROW,ROW,Ni,refined_metal,
1851,EU27,EU27,Ni,scrap,
1851,EU27,CHN,Ni,scrap,
1851,EU27,ROW,Ni,scrap,
1851,CHN,EU27,Ni,scrap,
1851,CHN,CHN,Ni,scrap,
1851,CHN,ROW,Ni,scrap,
1851,ROW,EU27,Ni,scrap,
1851,ROW,CHN,Ni,scrap,
1851,ROW,ROW,Ni,scrap,
1851,EU27,EU27,Sn,concentrate,
1851,EU27,CHN,Sn,concentrate,
1851,EU27,ROW,Sn,concentrate,
1851,CHN,EU27,Sn,concentrate,
1851,CHN,CHN,Sn,concentrate,
1851,CHN,ROW,Sn,concentrate,
1851,ROW,EU27,Sn,concentrate,
1851,ROW,CHN,Sn,concentrate,
1851,ROW,ROW,Sn,concentrate,
1851,EU27,EU27,Sn,refined_metal,
1851,EU27,CHN,Sn,refined_metal,
1851,EU27,ROW,Sn,refined_metal,
1851,CHN,EU27,Sn,refined_metal,
1851,CHN,CHN,Sn,refined_metal,
1851,CHN,ROW,Sn,refined_metal,
1851,ROW,EU27,Sn,refined_metal,
1851,ROW,CHN,Sn,refined_metal,
1851,ROW,ROW,Sn,refined_metal,
1851,EU27,EU27,Sn,scrap,
1851,EU27,CHN,Sn,scrap,
1851,EU27,ROW,Sn,scrap,
1851,CHN,EU27,Sn,scrap,
1851,CHN,CHN,Sn,scrap,
1851,CHN,ROW,Sn,scrap,
1851,ROW,EU27,Sn,scrap,
1851,ROW,CHN,Sn,scrap,
1851,ROW,ROW,Sn,scrap,
1852,EU27,EU27,Zn,concentrate,
1852,EU27,CHN,Zn,concentrate,
1852,EU27,ROW,Zn,concentrate,
1852,CHN,EU27,Zn,concentrate,
1852,CHN,CHN,Zn,concentrate,
1852,CHN,ROW,Zn,concentrate,
1852,ROW,EU27,Zn,concentrate,
1852,ROW,CHN,Zn,concentrate,
1852,ROW,ROW,Zn,concentrate,
1852,EU27,EU27,Zn,refined_metal,
1852,EU27,CHN,Zn,refined_metal,
1852,EU27,ROW,Zn,refined_metal,
1852,CHN,EU27,Zn,refined_metal,
1852,CHN,CHN,Zn,refined_metal,
1852,CHN,ROW,Zn,refined_metal,
1852,ROW,EU27,Zn,refined_metal,
1852,ROW,CHN,Zn,refined_metal,
1852,ROW,ROW,Zn,refined_metal,
1852,EU27,EU27,Zn,scrap,
1852,EU27,CHN,Zn,scrap,
1852,EU27,ROW,Zn,scrap,
1852,CHN,EU27,Zn,scrap,
1852,CHN,CHN,Zn,scrap,
1852,CHN,ROW,Zn,scrap,
1852,ROW,EU27,Zn,scrap,
1852,ROW,CHN,Zn,scrap,
1852,ROW,ROW,Zn,scrap,
1852,EU27,EU27,Ni,concentrate,
1852,EU27,CHN,Ni,concentrate,
1852,EU27,ROW,Ni,concentrate,
1852,CHN,EU27,Ni,concentrate,
1852,CHN,CHN,Ni,concentrate,
1852,CHN,ROW,Ni,concentrate,
1852,ROW,EU27,Ni,concentrate,
1852,ROW,CHN,Ni,concentrate,
1852,ROW,ROW,Ni,concentrate,
1852,EU27,EU27,Ni,refined_metal,
1852,EU27,CHN,Ni,refined_metal,
1852,EU27,ROW,Ni,refined_metal,
1852,CHN,EU27,Ni,refined_metal,
1852,CHN,CHN,Ni,refined_metal,
1852,CHN,ROW,Ni,refined_metal,
1852,ROW,EU27,Ni,refined_metal,
1852,ROW,CHN,Ni,refined_metal,
1852,ROW,ROW,Ni,refined_metal,
1852,EU27,EU27,Ni,scrap,
1852,EU27,CHN,Ni,scrap,
1852,EU27,ROW,Ni,scrap,
1852,CHN,EU27,Ni,scrap,
1852,CHN,CHN,Ni,scrap,
1852,CHN,ROW,Ni,scrap,
1852,ROW,EU27,Ni,scrap,
1852,ROW,CHN,Ni,scrap,
1852,ROW,ROW,Ni,scrap,
1852,EU27,EU27,Sn,concentrate,
1852,EU27,CHN,Sn,concentrate,
1852,EU27,ROW,Sn,concentrate,
1852,CHN,EU27,Sn,concentrate,
1852,CHN,CHN,Sn,concentrate,
1852,CHN,ROW,Sn,concentrate,
1852,ROW,EU27,Sn,concentrate,
1852,ROW,CHN,Sn,concentrate,
1852,ROW,ROW,Sn,concentrate,
1852,EU27,EU27,Sn,refined_metal,
1852,EU27,CHN,Sn,refined_metal,
1852,EU27,ROW,Sn,refined_metal,
1852,CHN,EU27,Sn,refined_metal,
1852,CHN,CHN,Sn,refined_metal,
1852,CHN,ROW,Sn,refined_metal,
1852,ROW,EU27,Sn,refined_metal,
1852,ROW,CHN,Sn,refined_metal,
1852,ROW,ROW,Sn,refined_metal,
1852,EU27,EU27,Sn,scrap,
1852,EU27,CHN,Sn,scrap,
1852,EU27,ROW,Sn,scrap,
1852,CHN,EU27,Sn,scrap,
1852,CHN,CHN,Sn,scrap,
1852,CHN,ROW,Sn,scrap,
1852,ROW,EU27,Sn,scrap,
1852,ROW,CHN,Sn,scrap,
1852,ROW,ROW,Sn,scrap,
1853,EU27,EU27,Zn,concentrate,
1853,EU27,CHN,Zn,concentrate,
1853,EU27,ROW,Zn,concentrate,
1853,CHN,EU27,Zn,concentrate,
1853,CHN,CHN,Zn,concentrate,
1853,CHN,ROW,Zn,concentrate,
1853,ROW,EU27,Zn,concentrate,
1853,ROW,CHN,Zn,concentrate,
1853,ROW,ROW,Zn,concentrate,
1853,EU27,EU27,Zn,refined_metal,
1853,EU27,CHN,Zn,refined_metal,
1853,EU27,ROW,Zn,refined_metal,
1853,CHN,EU27,Zn,refined_metal,
1853,CHN,CHN,Zn,refined_metal,
1853,CHN,ROW,Zn,refined_metal,
1853,ROW,EU27,Zn,refined_metal,
1853,ROW,CHN,Zn,refined_metal,
1853,ROW,ROW,Zn,refined_metal,
1853,EU27,EU27,Zn,scrap,
1853,EU27,CHN,Zn,scrap,
1853,EU27,ROW,Zn,scrap,
1853,CHN,EU27,Zn,scrap,
1853,CHN,CHN,Zn,scrap,
1853,CHN,ROW,Zn,scrap,
1853,ROW,EU27,Zn,scrap,
1853,ROW,CHN,Zn,scrap,
1853,ROW,ROW,Zn,scrap,
1853,EU27,EU27,Ni,concentrate,
1853,EU27,CHN,Ni,concentrate,
1853,EU27,ROW,Ni,concentrate,
1853,CHN,EU27,Ni,concentrate,
1853,CHN,CHN,Ni,concentrate,
1853,CHN,ROW,Ni,concentrate,
1853,ROW,EU27,Ni,concentrate,
1853,ROW,CHN,Ni,concentrate,
1853,ROW,ROW,Ni,concentrate,
1853,EU27,EU27,Ni,refined_metal,
1853,EU27,CHN,Ni,refined_metal,
1853,EU27,ROW,Ni,refined_metal,
1853,CHN,EU27,Ni,refined_metal,
1853,CHN,CHN,Ni,refined_metal,
1853,CHN,ROW,Ni,refined_metal,
1853,ROW,EU27,Ni,refined_metal,
1853,ROW,CHN,Ni,refined_metal,
1853,ROW,ROW,Ni,refined_metal,
1853,EU27,EU27,Ni,scrap,
1853,EU27,CHN,Ni,scrap,
1853,EU27,ROW,Ni,scrap,
1853,CHN,EU27,Ni,scrap,
1853,CHN,CHN,Ni,scrap,
1853,CHN,ROW,Ni,scrap,
1853,ROW,EU27,Ni,scrap,
1853,ROW,CHN,Ni,scrap,
1853,ROW,ROW,Ni,scrap,
1853,EU27,EU27,Sn,concentrate,
1853,EU27,CHN,Sn,concentrate,
1853,EU27,ROW,Sn,concentrate,
1853,CHN,EU27,Sn,concentrate,
1853,CHN,CHN,Sn,concentrate,
1853,CHN,ROW,Sn,concentrate,
1853,ROW,EU27,Sn,concentrate,
1853,ROW,CHN,Sn,concentrate,
1853,ROW,ROW,Sn,concentrate,
1853,EU27,EU27,Sn,refined_metal,
1853,EU27,CHN,Sn,refined_metal,
1853,EU27,ROW,Sn,refined_metal,
1853,CHN,EU27,Sn,refined_metal,
1853,CHN,CHN,Sn,refined_metal,
1853,CHN,ROW,Sn,refined_metal,
1853,ROW,EU27,Sn,refined_metal,
1853,ROW,CHN,Sn,refined_metal,
1853,ROW,ROW,Sn,refined_metal,
1853,EU27,EU27,Sn,scrap,
1853,EU27,CHN,Sn,scrap,
1853,EU27,ROW,Sn,scrap,
1853,CHN,EU27,Sn,scrap,
1853,CHN,CHN,Sn,scrap,
1853,CHN,ROW,Sn,scrap,
1853,ROW,EU27,Sn,scrap,
1853,ROW,CHN,Sn,scrap,
1853,ROW,ROW,Sn,scrap,
1854,EU27,EU27,Zn,concentrate,
1854,EU27,CHN,Zn,concentrate,
1854,EU27,ROW,Zn,concentrate,
1854,CHN,EU27,Zn,concentrate,
1854,CHN,CHN,Zn,concentrate,
1854,CHN,ROW,Zn,concentrate,
1854,ROW,EU27,Zn,concentrate,
1854,ROW,CHN,Zn,concentrate,
1854,ROW,ROW,Zn,concentrate,
1854,EU27,EU27,Zn,refined_metal,
1854,EU27,CHN,Zn,refined_metal,
1854,EU27,ROW,Zn,refined_metal,
1854,CHN,EU27,Zn,refined_metal,
1854,CHN,CHN,Zn,refined_metal,
1854,CHN,ROW,Zn,refined_metal,
1854,ROW,EU27,Zn,refined_metal,
1854,ROW,CHN,Zn,refined_metal,
1854,ROW,ROW,Zn,refined_metal,
1854,EU27,EU27,Zn,scrap,
1854,EU27,CHN,Zn,scrap,
1854,EU27,ROW,Zn,scrap,
1854,CHN,EU27,Zn,scrap,
1854,CHN,CHN,Zn,scrap,
1854,CHN,ROW,Zn,scrap,
1854,ROW,EU27,Zn,scrap,
1854,ROW,CHN,Zn,scrap,
1854,ROW,ROW,Zn,scrap,
1854,EU27,EU27,Ni,concentrate,
1854,EU27,CHN,Ni,concentrate,
1854,EU27,ROW,Ni,concentrate,
1854,CHN,EU27,Ni,concentrate,
1854,CHN,CHN,Ni,concentrate,
1854,CHN,ROW,Ni,concentrate,
1854,ROW,EU27,Ni,concentrate,
1854,ROW,CHN,Ni,concentrate,
1854,ROW,ROW,Ni,concentrate,
1854,EU27,EU27,Ni,refined_metal,
1854,EU27,CHN,Ni,refined_metal,
1854,EU27,ROW,Ni,refined_metal,
1854,CHN,EU27,Ni,refined_metal,
1854,CHN,CHN,Ni,refined_metal,
1854,CHN,ROW,Ni,refined_metal,
1854,ROW,EU27,Ni,refined_metal,
1854,ROW,CHN,Ni,refined_metal,
1854,ROW,ROW,Ni,refined_metal,
1854,EU27,EU27,Ni,scrap,
1854,EU27,CHN,Ni,scrap,
1854,EU27,ROW,Ni,scrap,
1854,CHN,EU27,Ni,scrap,
1854,CHN,CHN,Ni,scrap,
1854,CHN,ROW,Ni,scrap,
1854,ROW,EU27,Ni,scrap,
1854,ROW,CHN,Ni,scrap,
1854,ROW,ROW,Ni,scrap,
1854,EU27,EU27,Sn,concentrate,
1854,EU27,CHN,Sn,concentrate,
1854,EU27,ROW,Sn,concentrate,
1854,CHN,EU27,Sn,concentrate,
1854,CHN,CHN,Sn,concentrate,
1854,CHN,ROW,Sn,concentrate,
1854,ROW,EU27,Sn,concentrate,
1854,ROW,CHN,Sn,concentrate,
1854,ROW,ROW,Sn,concentrate,
1854,EU27,EU27,Sn,refined_metal,
1854,EU27,CHN,Sn,refined_metal,
1854,EU27,ROW,Sn,refined_metal,
1854,CHN,EU27,Sn,refined_metal,
1854,CHN,CHN,Sn,refined_metal,
1854,CHN,ROW,Sn,refined_metal,
1854,ROW,EU27,Sn,refined_metal,
1854,ROW,CHN,Sn,refined_metal,
1854,ROW,ROW,Sn,refined_metal,
1854,EU27,EU27,Sn,scrap,
1854,EU27,CHN,Sn,scrap,
1854,EU27,ROW,Sn,scrap,
1854,CHN,EU27,Sn,scrap,
1854,CHN,CHN,Sn,scrap,
1854,CHN,ROW,Sn,scrap,
1854,ROW,EU27,Sn,scrap,
1854,ROW,CHN,Sn,scrap,
1854,ROW,ROW,Sn,scrap,
1855,EU27,EU27,Zn,concentrate,
1855,EU27,CHN,Zn,concentrate,
1855,EU27,ROW,Zn,concentrate,
1855,CHN,EU27,Zn,concentrate,
1855,CHN,CHN,Zn,concentrate,
1855,CHN,ROW,Zn,concentrate,
1855,ROW,EU27,Zn,concentrate,
1855,ROW,CHN,Zn,concentrate,
1855,ROW,ROW,Zn,concentrate,
1855,EU27,EU27,Zn,refined_metal,
1855,EU27,CHN,Zn,refined_metal,
1855,EU27,ROW,Zn,refined_metal,
1855,CHN,EU27,Zn,refined_metal,
1855,CHN,CHN,Zn,refined_metal,
1855,CHN,ROW,Zn,refined_metal,
1855,ROW,EU27,Zn,refined_metal,
1855,ROW,CHN,Zn,refined_metal,
1855,ROW,ROW,Zn,refined_metal,
1855,EU27,EU27,Zn,scrap,
1855,EU27,CHN,Zn,scrap,
1855,EU27,ROW,Zn,scrap,
1855,CHN,EU27,Zn,scrap,
1855,CHN,CHN,Zn,scrap,
1855,CHN,ROW,Zn,scrap,
1855,ROW,EU27,Zn,scrap,
1855,ROW,CHN,Zn,scrap,
1855,ROW,ROW,Zn,scrap,
1855,EU27,EU27,Ni,concentrate,
1855,EU27,CHN,Ni,concentrate,
1855,EU27,ROW,Ni,concentrate,
1855,CHN,EU27,Ni,concentrate,
1855,CHN,CHN,Ni,concentrate,
1855,CHN,ROW,Ni,concentrate,
1855,ROW,EU27,Ni,concentrate,
1855,ROW,CHN,Ni,concentrate,
1855,ROW,ROW,Ni,concentrate,
1855,EU27,EU27,Ni,refined_metal,
1855,EU27,CHN,Ni,refined_metal,
1855,EU27,ROW,Ni,refined_metal,
1855,CHN,EU27,Ni,refined_metal,
1855,CHN,CHN,Ni,refined_metal,
1855,CHN,ROW,Ni,refined_metal,
1855,ROW,EU27,Ni,refined_metal,
1855,ROW,CHN,Ni,refined_metal,
1855,ROW,ROW,Ni,refined_metal,
1855,EU27,EU27,Ni,scrap,
1855,EU27,CHN,Ni,scrap,
1855,EU27,ROW,Ni,scrap,
1855,CHN,EU27,Ni,scrap,
1855,CHN,CHN,Ni,scrap,
1855,CHN,ROW,Ni,scrap,
1855,ROW,EU27,Ni,scrap,
1855,ROW,CHN,Ni,scrap,
1855,ROW,ROW,Ni,scrap,
1855,EU27,EU27,Sn,concentrate,
1855,EU27,CHN,Sn,concentrate,
1855,EU27,ROW,Sn,concentrate,
1855,CHN,EU27,Sn,concentrate,
1855,CHN,CHN,Sn,concentrate,
1855,CHN,ROW,Sn,concentrate,
1855,ROW,EU27,Sn,concentrate,
1855,ROW,CHN,Sn,concentrate,
1855,ROW,ROW,Sn,concentrate,
1855,EU27,EU27,Sn,refined_metal,
1855,EU27,CHN,Sn,refined_metal,
1855,EU27,ROW,Sn,refined_metal,
1855,CHN,EU27,Sn,refined_metal,
1855,CHN,CHN,Sn,refined_metal,
1855,CHN,ROW,Sn,refined_metal,
1855,ROW,EU27,Sn,refined_metal,
1855,ROW,CHN,Sn,refined_metal,
1855,ROW,ROW,Sn,refined_metal,
1855,EU27,EU27,Sn,scrap,
1855,EU27,CHN,Sn,scrap,
1855,EU27,ROW,Sn,scrap,
1855,CHN,EU27,Sn,scrap,
1855,CHN,CHN,Sn,scrap,
1855,CHN,ROW,Sn,scrap,
1855,ROW,EU27,Sn,scrap,
1855,ROW,CHN,Sn,scrap,
1855,ROW,ROW,Sn,scrap,
1856,EU27,EU27,Zn,concentrate,
1856,EU27,CHN,Zn,concentrate,
1856,EU27,ROW,Zn,concentrate,
1856,CHN,EU27,Zn,concentrate,
1856,CHN,CHN,Zn,concentrate,
1856,CHN,ROW,Zn,concentrate,
1856,ROW,EU27,Zn,concentrate,
1856,ROW,CHN,Zn,concentrate,
1856,ROW,ROW,Zn,concentrate,
1856,EU27,EU27,Zn,refined_metal,
1856,EU27,CHN,Zn,refined_metal,
1856,EU27,ROW,Zn,refined_metal,
1856,CHN,EU27,Zn,refined_metal,
1856,CHN,CHN,Zn,refined_metal,
1856,CHN,ROW,Zn,refined_metal,
1856,ROW,EU27,Zn,refined_metal,
1856,ROW,CHN,Zn,refined_metal,
1856,ROW,ROW,Zn,refined_metal,
1856,EU27,EU27,Zn,scrap,
1856,EU27,CHN,Zn,scrap,
1856,EU27,ROW,Zn,scrap,
1856,CHN,EU27,Zn,scrap,
1856,CHN,CHN,Zn,scrap,
1856,CHN,ROW,Zn,scrap,
1856,ROW,EU27,Zn,scrap,
1856,ROW,CHN,Zn,scrap,
1856,ROW,ROW,Zn,scrap,
1856,EU27,EU27,Ni,concentrate,
1856,EU27,CHN,Ni,concentrate,
1856,EU27,ROW,Ni,concentrate,
1856,CHN,EU27,Ni,concentrate,
1856,CHN,CHN,Ni,concentrate,
1856,CHN,ROW,Ni,concentrate,
1856,ROW,EU27,Ni,concentrate,
1856,ROW,CHN,Ni,concentrate,
1856,ROW,ROW,Ni,concentrate,
1856,EU27,EU27,Ni,refined_metal,
1856,EU27,CHN,Ni,refined_metal,
1856,EU27,ROW,Ni,refined_metal,
1856,CHN,EU27,Ni,refined_metal,
1856,CHN,CHN,Ni,refined_metal,
1856,CHN,ROW,Ni,refined_metal,
1856,ROW,EU27,Ni,refined_metal,
1856,ROW,CHN,Ni,refined_metal,
1856,ROW,ROW,Ni,refined_metal,
1856,EU27,EU27,Ni,scrap,
1856,EU27,CHN,Ni,scrap,
1856,EU27,ROW,Ni,scrap,
1856,CHN,EU27,Ni,scrap,
1856,CHN,CHN,Ni,scrap,
1856,CHN,ROW,Ni,scrap,
1856,ROW,EU27,Ni,scrap,
1856,ROW,CHN,Ni,scrap,
1856,ROW,ROW,Ni,scrap,
1856,EU27,EU27,Sn,concentrate,
1856,EU27,CHN,Sn,concentrate,
1856,EU27,ROW,Sn,concentrate,
1856,CHN,EU27,Sn,concentrate,
1856,CHN,CHN,Sn,concentrate,
1856,CHN,ROW,Sn,concentrate,
1856,ROW,EU27,Sn,concentrate,
1856,ROW,CHN,Sn,concentrate,
1856,ROW,ROW,Sn,concentrate,
1856,EU27,EU27,Sn,refined_metal,
1856,EU27,CHN,Sn,refined_metal,
1856,EU27,ROW,Sn,refined_metal,
1856,CHN,EU27,Sn,refined_metal,
1856,CHN,CHN,Sn,refined_metal,
1856,CHN,ROW,Sn,refined_metal,
1856,ROW,EU27,Sn,refined_metal,
1856,ROW,CHN,Sn,refined_metal,
1856,ROW,ROW,Sn,refined_metal,
1856,EU27,EU27,Sn,scrap,
1856,EU27,CHN,Sn,scrap,
1856,EU27,ROW,Sn,scrap,
1856,CHN,EU27,Sn,scrap,
1856,CHN,CHN,Sn,scrap,
1856,CHN,ROW,Sn,scrap,
1856,ROW,EU27,Sn,scrap,
1856,ROW,CHN,Sn,scrap,
1856,ROW,ROW,Sn,scrap,
1857,EU27,EU27,Zn,concentrate,
1857,EU27,CHN,Zn,concentrate,
1857,EU27,ROW,Zn,concentrate,
1857,CHN,EU27,Zn,concentrate,
1857,CHN,CHN,Zn,concentrate,
1857,CHN,ROW,Zn,concentrate,
1857,ROW,EU27,Zn,concentrate,
1857,ROW,CHN,Zn,concentrate,
1857,ROW,ROW,Zn,concentrate,
1857,EU27,EU27,Zn,refined_metal,
1857,EU27,CHN,Zn,refined_metal,
1857,EU27,ROW,Zn,refined_metal,
1857,CHN,EU27,Zn,refined_metal,
1857,CHN,CHN,Zn,refined_metal,
1857,CHN,ROW,Zn,refined_metal,
1857,ROW,EU27,Zn,refined_metal,
1857,ROW,CHN,Zn,refined_metal,
1857,ROW,ROW,Zn,refined_metal,
1857,EU27,EU27,Zn,scrap,
1857,EU27,CHN,Zn,scrap,
1857,EU27,ROW,Zn,scrap,
1857,CHN,EU27,Zn,scrap,
1857,CHN,CHN,Zn,scrap,
1857,CHN,ROW,Zn,scrap,
1857,ROW,EU27,Zn,scrap,
1857,ROW,CHN,Zn,scrap,
1857,ROW,ROW,Zn,scrap,
1857,EU27,EU27,Ni,concentrate,
1857,EU27,CHN,Ni,concentrate,
1857,EU27,ROW,Ni,concentrate,
1857,CHN,EU27,Ni,concentrate,
1857,CHN,CHN,Ni,concentrate,
1857,CHN,ROW,Ni,concentrate,
1857,ROW,EU27,Ni,concentrate,
1857,ROW,CHN,Ni,concentrate,
1857,ROW,ROW,Ni,concentrate,
1857,EU27,EU27,Ni,refined_metal,
1857,EU27,CHN,Ni,refined_metal,
1857,EU27,ROW,Ni,refined_metal,
1857,CHN,EU27,Ni,refined_metal,
1857,CHN,CHN,Ni,refined_metal,
1857,CHN,ROW,Ni,refined_metal,
1857,ROW,EU27,Ni,refined_metal,
1857,ROW,CHN,Ni,refined_metal,
1857,ROW,ROW,Ni,refined_metal,
1857,EU27,EU27,Ni,scrap,
1857,EU27,CHN,Ni,scrap,
1857,EU27,ROW,Ni,scrap,
1857,CHN,EU27,Ni,scrap,
1857,CHN,CHN,Ni,scrap,
1857,CHN,ROW,Ni,scrap,
1857,ROW,EU27,Ni,scrap,
1857,ROW,CHN,Ni,scrap,
1857,ROW,ROW,Ni,scrap,
1857,EU27,EU27,Sn,concentrate,
1857,EU27,CHN,Sn,concentrate,
1857,EU27,ROW,Sn,concentrate,
1857,CHN,EU27,Sn,concentrate,
1857,CHN,CHN,Sn,concentrate,
1857,CHN,ROW,Sn,concentrate,
1857,ROW,EU27,Sn,concentrate,
1857,ROW,CHN,Sn,concentrate,
1857,ROW,ROW,Sn,concentrate,
1857,EU27,EU27,Sn,refined_metal,
1857,EU27,CHN,Sn,refined_metal,
1857,EU27,ROW,Sn,refined_metal,
1857,CHN,EU27,Sn,refined_metal,
1857,CHN,CHN,Sn,refined_metal,
1857,CHN,ROW,Sn,refined_metal,
1857,ROW,EU27,Sn,refined_metal,
1857,ROW,CHN,Sn,refined_metal,
1857,ROW,ROW,Sn,refined_metal,
1857,EU27,EU27,Sn,scrap,
1857,EU27,CHN,Sn,scrap,
1857,EU27,ROW,Sn,scrap,
1857,CHN,EU27,Sn,scrap,
1857,CHN,CHN,Sn,scrap,
1857,CHN,ROW,Sn,scrap,
1857,ROW,EU27,Sn,scrap,
1857,ROW,CHN,Sn,scrap,
1857,ROW,ROW,Sn,scrap,
1858,EU27,EU27,Zn,concentrate,
1858,EU27,CHN,Zn,concentrate,
1858,EU27,ROW,Zn,concentrate,
1858,CHN,EU27,Zn,concentrate,
1858,CHN,CHN,Zn,concentrate,
1858,CHN,ROW,Zn,concentrate,
1858,ROW,EU27,Zn,concentrate,
1858,ROW,CHN,Zn,concentrate,
1858,ROW,ROW,Zn,concentrate,
1858,EU27,EU27,Zn,refined_metal,
1858,EU27,CHN,Zn,refined_metal,
1858,EU27,ROW,Zn,refined_metal,
1858,CHN,EU27,Zn,refined_metal,
1858,CHN,CHN,Zn,refined_metal,
1858,CHN,ROW,Zn,refined_metal,
1858,ROW,EU27,Zn,refined_metal,
1858,ROW,CHN,Zn,refined_metal,
1858,ROW,ROW,Zn,refined_metal,
1858,EU27,EU27,Zn,scrap,
1858,EU27,CHN,Zn,scrap,
1858,EU27,ROW,Zn,scrap,
1858,CHN,EU27,Zn,scrap,
1858,CHN,CHN,Zn,scrap,
1858,CHN,ROW,Zn,scrap,
1858,ROW,EU27,Zn,scrap,
1858,ROW,CHN,Zn,scrap,
1858,ROW,ROW,Zn,scrap,
1858,EU27,EU27,Ni,concentrate,
1858,EU27,CHN,Ni,concentrate,
1858,EU27,ROW,Ni,concentrate,
1858,CHN,EU27,Ni,concentrate,
1858,CHN,CHN,Ni,concentrate,
1858,CHN,ROW,Ni,concentrate,
1858,ROW,EU27,Ni,concentrate,
1858,ROW,CHN,Ni,concentrate,
1858,ROW,ROW,Ni,concentrate,
1858,EU27,EU27,Ni,refined_metal,
1858,EU27,CHN,Ni,refined_metal,
1858,EU27,ROW,Ni,refined_metal,
1858,CHN,EU27,Ni,refined_metal,
1858,CHN,CHN,Ni,refined_metal,
1858,CHN,ROW,Ni,refined_metal,
1858,ROW,EU27,Ni,refined_metal,
1858,ROW,CHN,Ni,refined_metal,
1858,ROW,ROW,Ni,refined_metal,
1858,EU27,EU27,Ni,scrap,
1858,EU27,CHN,Ni,scrap,
1858,EU27,ROW,Ni,scrap,
1858,CHN,EU27,Ni,scrap,
1858,CHN,CHN,Ni,scrap,
1858,CHN,ROW,Ni,scrap,
1858,ROW,EU27,Ni,scrap,
1858,ROW,CHN,Ni,scrap,
1858,ROW,ROW,Ni,scrap,
1858,EU27,EU27,Sn,concentrate,
1858,EU27,CHN,Sn,concentrate,
1858,EU27,ROW,Sn,concentrate,
1858,CHN,EU27,Sn,concentrate,
1858,CHN,CHN,Sn,concentrate,
1858,CHN,ROW,Sn,concentrate,
1858,ROW,EU27,Sn,concentrate,
1858,ROW,CHN,Sn,concentrate,
1858,ROW,ROW,Sn,concentrate,
1858,EU27,EU27,Sn,refined_metal,
1858,EU27,CHN,Sn,refined_metal,
1858,EU27,ROW,Sn,refined_metal,
1858,CHN,EU27,Sn,refined_metal,
1858,CHN,CHN,Sn,refined_metal,
1858,CHN,ROW,Sn,refined_metal,
1858,ROW,EU27,Sn,refined_metal,
1858,ROW,CHN,Sn,refined_metal,
1858,ROW,ROW,Sn,refined_metal,
1858,EU27,EU27,Sn,scrap,
1858,EU27,CHN,Sn,scrap,
1858,EU27,ROW,Sn,scrap,
1858,CHN,EU27,Sn,scrap,
1858,CHN,CHN,Sn,scrap,
1858,CHN,ROW,Sn,scrap,
1858,ROW,EU27,Sn,scrap,
1858,ROW,CHN,Sn,scrap,
1858,ROW,ROW,Sn,scrap,
1859,EU27,EU27,Zn,concentrate,
1859,EU27,CHN,Zn,concentrate,
1859,EU27,ROW,Zn,concentrate,
1859,CHN,EU27,Zn,concentrate,
1859,CHN,CHN,Zn,concentrate,
1859,CHN,ROW,Zn,concentrate,
1859,ROW,EU27,Zn,concentrate,
1859,ROW,CHN,Zn,concentrate,
1859,ROW,ROW,Zn,concentrate,
1859,EU27,EU27,Zn,refined_metal,
1859,EU27,CHN,Zn,refined_metal,
1859,EU27,ROW,Zn,refined_metal,
1859,CHN,EU27,Zn,refined_metal,
1859,CHN,CHN,Zn,refined_metal,
1859,CHN,ROW,Zn,refined_metal,
1859,ROW,EU27,Zn,refined_metal,
1859,ROW,CHN,Zn,refined_metal,
1859,ROW,ROW,Zn,refined_metal,
1859,EU27,EU27,Zn,scrap,
1859,EU27,CHN,Zn,scrap,
