candidate_id,utilization_target,eol_outflow_multiplier,refined_export_cap_fraction,new_scrap_fraction_of_demand,mae_i_use,rmse_i_use,mape_i_use,mae_stock,rmse_stock,mape_stock,objective_weighted_mape
61,1.0,0.95,0.17,0.04,1.3736569384386619,5.553417699036595,0.17127747119074443,74.41321765928983,211.20487020416502,0.284404796374884,0.2278411337828142
58,1.0,0.95,0.15,0.04,1.3778033417964413,5.563570191797764,0.1716099867446832,74.49944826732862,211.4462060714314,0.2847242747894494,0.2281671307670663
55,1.0,0.95,0.13,0.04,1.383150821561602,5.576754061024786,0.17202581070216166,74.6047296384793,211.73077233220056,0.28512391859161584,0.22857486464688875
44,0.95,1.0,0.17,0.05,1.4242569003972019,5.610368224625969,0.17382302089512086,58.02558343111255,193.82264215430365,0.2836407637235626,0.22873189230934174
36,0.95,0.95,0.17,0.06,1.4133770639203564,5.562920165535987,0.17257954729282568,74.79324803154294,212.00936107293734,0.28511399545674176,0.2288467713747837
41,0.95,1.0,0.15,0.05,1.429131020796754,5.621214066487002,0.17419313592162294,58.126398118540386,194.13158304037705,0.28398548062746554,0.22908930827454424
33,0.95,0.95,0.15,0.06,1.4181564630061136,5.5717498493744095,0.17294734702272607,74.88959833540558,212.28161468935676,0.28546656292867173,0.2292069549756989
38,0.95,1.0,0.13,0.05,1.4346036428274458,5.639283361263166,0.17464420399643962,58.24156684554192,194.49165043386648,0.2844054079788655,0.22952480598765257
30,0.95,0.95,0.13,0.06,1.4237633769005038,5.589057974053357,0.17339833243074834,75.00528506484568,212.60259890382784,0.2859021012849871,0.22965021685786774
43,0.95,1.0,0.17,0.04,1.446396852254755,5.6818887258293636,0.17556711300150984,58.43136639373734,194.9632303735795,0.28521767317505875,0.2303923930882843
35,0.95,0.95,0.17,0.05,1.4348681292791097,5.631997510648467,0.17429271992134124,75.1445251540072,212.99157304305416,0.2866157650086342,0.23045424246498775
40,0.95,1.0,0.15,0.04,1.4510549870686036,5.688558903777525,0.17593532589896305,58.52609567843418,195.26637882018284,0.2855562425056617,0.23074578420231237
32,0.95,0.95,0.15,0.05,1.439515728761461,5.63812535624433,0.17466053029649958,75.24044772279545,213.26369104238492,0.2869702120438934,0.2308153711701965
37,0.95,1.0,0.13,0.04,1.456720532710722,5.70668289878128,0.17639365553917846,58.646046801240395,195.63918371200032,0.2859815640883698,0.23118760981377412
29,0.95,0.95,0.13,0.05,1.4451981196273458,5.6541210892430085,0.1751171706102665,75.35802943090549,213.59218508306108,0.2874101302157351,0.2312636504130008
34,0.95,0.95,0.17,0.04,1.4575888859854649,5.700968739487509,0.17607210594812361,75.47207948510707,213.98118739726323,0.28800543375043736,0.23203876984928049
31,0.95,0.95,0.15,0.04,1.46254450316561,5.7096513448738495,0.17644543418021788,75.57119177456086,214.2581175077892,0.2883658680053107,0.2324056510927643
28,0.95,0.95,0.13,0.04,1.468482979377412,5.722563224231733,0.17691112092946062,75.69467225224166,214.6017270462047,0.2888203489721808,0.2328657349508207
18,0.9,1.0,0.17,0.06,1.6553650087921896,6.447112855636747,0.17786511435270802,60.34048932483703,196.86561823236502,0.2884437553544345,0.23315443485357126
15,0.9,1.0,0.15,0.06,1.6602903508738276,6.49743347266322,0.17830151089673546,60.46142219573552,197.27758938569474,0.28884896025556417,0.23357523557614981
9,0.9,0.95,0.17,0.06,1.7003770136089122,6.628407297515746,0.17847780278321929,74.88896395535602,212.1838583405373,0.2888794003168748,0.23367860155004705
81,1.0,1.05,0.17,0.06,1.3158806747080838,5.350880437319696,0.16711097481823048,79.43005565745128,213.69210843747578,0.3002529279923788,0.23368195140530462
78,1.0,1.05,0.15,0.06,1.3195297920608233,5.362069997352223,0.1674244540762524,79.50279499355334,213.9006168209712,0.3005293792727685,0.23397691667451045
12,0.9,1.0,0.13,0.06,1.6664524683016209,6.558425238770106,0.17886108544395188,60.615124229215304,197.7926013441577,0.2893672540234066,0.2341141697336792
6,0.9,0.95,0.15,0.06,1.7051396361893854,6.581706771460899,0.17892253060877494,75.04413483035886,212.61496858241446,0.28931184456183984,0.2341171875853074
75,1.0,1.05,0.13,0.06,1.324040794704953,5.3739176787681995,0.1678195203296051,79.5926249894497,214.15379907570207,0.3008815108376277,0.23435051558361641
3,0.9,0.95,0.13,0.06,1.7116157734440618,6.554377436722618,0.17949536457817777,75.242812488702,213.1552746045235,0.2898663994962616,0.23468088203721968
17,0.9,1.0,0.17,0.05,1.7490942183297662,6.7559395846763115,0.17983291801780432,61.35735399968629,198.4871933763411,0.2901617093437902,0.23499731368079727
80,1.0,1.05,0.17,0.05,1.33530267729169,5.422181419431067,0.16874434861989415,79.76565136030129,214.62951642532113,0.3016223470054368,0.23518334781266548
14,0.9,1.0,0.15,0.05,1.7537391470628214,6.748115299072641,0.18028026983740236,61.48136015490687,198.91336111072698,0.29057922254441326,0.2354297461909078
8,0.9,0.95,0.17,0.05,1.7931614738220756,6.9663813104612275,0.180444740796669,74.72251855230299,212.02735669988124,0.29045779149294154,0.23545126614480527
77,1.0,1.05,0.15,0.05,1.3389992611141956,5.433047424876091,0.16906188492930802,79.83934493222172,214.84432522202596,0.3019020141183336,0.23548194952382082
74,1.0,1.05,0.13,0.05,1.3439539343897509,5.446123767077061,0.16946843722803742,79.93686137729358,215.1130936972897,0.3022652893141604,0.2358668632710989
5,0.9,0.95,0.15,0.05,1.7980580340896044,7.018246427679194,0.18089496231221452,74.87978188610106,212.4709791977005,0.2908979689455845,0.23589646562889952
11,0.9,1.0,0.13,0.05,1.7609343446954016,6.7715594067007405,0.18085963399048857,61.6461279672452,199.45911858315685,0.29111772519492257,0.23598867959270559
2,0.9,0.95,0.13,0.05,1.8078536969407164,7.067717673702125,0.1814810770770525,75.08056581954867,213.02031819056697,0.2914647182910781,0.23647289768406532
79,1.0,1.05,0.17,0.04,1.3540367044958188,5.492482072734158,0.17040399009660814,80.09543918264124,215.56420053548828,0.30301656269411287,0.23671027639536052
16,0.9,1.0,0.17,0.04,1.843398309227291,7.424392976052159,0.18181203113898092,62.40238856322059,200.27029393211222,0.2918760421317828,0.23684403663538187
76,1.0,1.05,0.15,0.04,1.358078998659159,5.503950724435758,0.17072809253164492,80.17463492243428,215.79273373555947,0.30330205462137916,0.23701507357651203
7,0.9,0.95,0.17,0.04,1.8884440107191833,7.548596246614153,0.18242853116438593,74.51816415549219,211.94235862775193,0.29203775355394107,0.23723314235916348
13,0.9,1.0,0.15,0.04,1.8506041929288712,7.422114155263914,0.18227026162984492,62.53673929941252,200.7215316417565,0.2923035344168333,0.23728689802333913
73,1.0,1.05,0.13,0.04,1.3629252978343944,5.5151235007655774,0.1711344997670629,80.272304073297,216.06738685480371,0.303664977650556,0.23739973870880945
4,0.9,0.95,0.15,0.04,1.8966000538684655,7.534280377964589,0.18290128075635745,74.68407769396923,212.4089050699997,0.29249337640944445,0.23769732858290094
10,0.9,1.0,0.13,0.04,1.8577524530775023,7.428181102419774,0.18285723408457794,62.705864579008484,201.2827249518078,0.2928506335299152,0.23785393380724656
54,0.95,1.05,0.17,0.06,1.3921038217675437,5.546799977295648,0.1715411725393551,80.72173526554029,216.81422795229506,0.3042084171000767,0.2378747948197159
51,0.95,1.05,0.15,0.06,1.3967807492492026,5.56338655024062,0.17189935068778375,80.81327009087137,217.08408100389556,0.30452907575009164,0.2382142132189377
1,0.9,0.95,0.13,0.04,1.9050073586297387,7.522625387316358,0.18349687116430902,74.89897160544847,212.9974156638605,0.29307063181246096,0.238283751488385
48,0.95,1.05,0.13,0.06,1.402213301836444,5.582592232587343,0.172343582233321,80.9213444048198,217.39617145464643,0.3049236842871236,0.2386336332602223
53,0.95,1.05,0.17,0.05,1.4143589357773998,5.601335758366786,0.1733769624748376,81.1113733765102,217.81428619609062,0.30583220718295007,0.23960458482889385
50,0.95,1.05,0.15,0.05,1.4190475795455204,5.615696416803287,0.17374047479375804,81.20322560774517,218.08905985648497,0.30615622363749484,0.23994834921562644
47,0.95,1.05,0.13,0.05,1.4247120833326612,5.635395382072559,0.17419051677297462,81.31487206527628,218.41190662856783,0.30655622021278955,0.2403733684928821
52,0.95,1.05,0.17,0.04,1.4357859911657458,5.660142201812043,0.1751076031003086,81.48369879077819,218.84348871549156,0.3073222088260332,0.2412149059631709
49,0.95,1.05,0.15,0.04,1.4406806670100905,5.673100557904873,0.17547884739629338,81.58053852001655,219.1236054090788,0.3076539068767582,0.2415663771365258
46,0.95,1.05,0.13,0.04,1.4461401290505103,5.691573319407923,0.1759320755373125,81.69110848676284,219.44852876482543,0.3080583440140507,0.2419952097756816
27,0.9,1.05,0.17,0.06,1.6158350268030786,6.2592128573052035,0.17730893780575918,83.12835255055009,222.44089862175434,0.31034897548135415,0.24382895664355667
24,0.9,1.05,0.15,0.06,1.6216162056657457,6.267959400728799,0.1777338919795719,83.24315355742978,222.77891507495244,0.3107285065737184,0.24423119927664516
21,0.9,1.05,0.13,0.06,1.6269548993328988,6.268249292384694,0.17828874365964686,83.38734809615852,223.1860088035449,0.31122068072549414,0.2447547121925705
26,0.9,1.05,0.17,0.05,1.7084718502327485,6.864328958481721,0.17925819448628402,84.0637692673561,225.16944791931093,0.31205211568117136,0.2456551550837277
23,0.9,1.05,0.15,0.05,1.7127903348331723,6.8311004611344135,0.17970063314904405,84.17991905882882,225.49901144437152,0.31244874022052815,0.2460746866847861
20,0.9,1.05,0.13,0.05,1.7203024290985918,6.778782238686042,0.1802687384772502,84.33191374198147,225.92706751088699,0.31295581184774673,0.24661227516249845
25,0.9,1.05,0.17,0.04,1.7994167936255616,6.9677781168283035,0.18123693016514397,85.05893652612923,228.09493593678553,0.3137087699326197,0.24747285004888184
22,0.9,1.05,0.15,0.04,1.806746963624022,6.9799131565881,0.1816906475644997,85.187002769323,228.46487438603208,0.3141138767915181,0.2479022621780089
19,0.9,1.05,0.13,0.04,1.8165976512637534,7.029986187152497,0.18227805048104656,85.35549927633848,228.93984701284626,0.3146369862917644,0.24845751838640548
