t,r,m,p,value
1821,ROW,Zn,residue_treatment_disposal,8.996216968336284
1821,ROW,Zn,environment,4.498108484168142
1821,ROW,Ni,primary_extraction,9.01855319086506
1821,ROW,Ni,beneficiation_concentration,9.01855319086506
1821,ROW,Ni,refining_primary,0.0309666666666666
1821,ROW,Ni,fabrication_and_manufacturing,0.0
1821,ROW,Ni,use_phase,0.0
1821,ROW,Ni,collection,0.0
1821,ROW,Ni,sorting_preprocessing,0.0
1821,ROW,Ni,recycling_refining_secondary,0.0
1821,ROW,Ni,residue_treatment_disposal,0.0
1821,ROW,Ni,environment,0.0
1821,ROW,Sn,primary_extraction,90.91260524320656
1821,ROW,Sn,beneficiation_concentration,90.91260524320656
1821,ROW,Sn,refining_primary,80.60444653301941
1821,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1821,ROW,Sn,use_phase,34.88044653301941
1821,ROW,Sn,collection,13.952178613207764
1821,ROW,Sn,sorting_preprocessing,12.556960751886988
1821,ROW,Sn,recycling_refining_secondary,6.976089306603882
1821,ROW,Sn,residue_treatment_disposal,6.976089306603882
1821,ROW,Sn,environment,3.488044653301941
1822,EU27,Zn,primary_extraction,76.64994115737109
1822,EU27,Zn,beneficiation_concentration,76.64994115737109
1822,EU27,Zn,refining_primary,136.54426712531583
1822,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1822,EU27,Zn,use_phase,226.81526712531587
1822,EU27,Zn,collection,170.11145034398692
1822,EU27,Zn,sorting_preprocessing,153.10030530958824
1822,EU27,Zn,recycling_refining_secondary,124.74839691892376
1822,EU27,Zn,residue_treatment_disposal,45.36305342506317
1822,EU27,Zn,environment,22.681526712531586
1822,EU27,Ni,primary_extraction,0.2714468091349379
1822,EU27,Ni,beneficiation_concentration,0.2714468091349379
1822,EU27,Ni,refining_primary,0.0309666666666666
1822,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1822,EU27,Ni,use_phase,71.47196666666667
1822,EU27,Ni,collection,53.603975000000005
1822,EU27,Ni,sorting_preprocessing,48.24357750000001
1822,EU27,Ni,recycling_refining_secondary,46.45677833333334
1822,EU27,Ni,residue_treatment_disposal,7.147196666666666
1822,EU27,Ni,environment,3.573598333333333
1822,EU27,Sn,primary_extraction,0.5805354933961135
1822,EU27,Sn,beneficiation_concentration,0.5805354933961135
1822,EU27,Sn,refining_primary,5.102870809175962
1822,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1822,EU27,Sn,use_phase,45.753870809175964
1822,EU27,Sn,collection,34.31540310688197
1822,EU27,Sn,sorting_preprocessing,30.883862796193775
1822,EU27,Sn,recycling_refining_secondary,13.72616124275279
1822,EU27,Sn,residue_treatment_disposal,20.589241864129185
1822,EU27,Sn,environment,10.294620932064593
1822,CHN,Zn,primary_extraction,9.74912420193701
1822,CHN,Zn,beneficiation_concentration,9.74912420193701
1822,CHN,Zn,refining_primary,10.130413063338512
1822,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1822,CHN,Zn,use_phase,6.330413063338512
1822,CHN,Zn,collection,3.481727184836182
1822,CHN,Zn,sorting_preprocessing,3.133554466352564
1822,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1822,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1822,CHN,Zn,environment,0.3165206531669258
1822,CHN,Ni,primary_extraction,0.0
1822,CHN,Ni,beneficiation_concentration,0.0
1822,CHN,Ni,refining_primary,0.0309666666666666
1822,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1822,CHN,Ni,use_phase,0.1399666666666666
1822,CHN,Ni,collection,0.0769816666666666
1822,CHN,Ni,sorting_preprocessing,0.0692835
1822,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1822,CHN,Ni,residue_treatment_disposal,0.0
1822,CHN,Ni,environment,0.0
1822,CHN,Sn,primary_extraction,2.1068592633973107
1822,CHN,Sn,beneficiation_concentration,2.1068592633973107
1822,CHN,Sn,refining_primary,9.565245291481174
1822,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1822,CHN,Sn,use_phase,5.154245291481175
1822,CHN,Sn,collection,2.834834910314646
1822,CHN,Sn,sorting_preprocessing,2.5513514192831814
1822,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1822,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1822,CHN,Sn,environment,0.7731367937221763
1822,ROW,Zn,primary_extraction,392.60093464069183
1822,ROW,Zn,beneficiation_concentration,392.60093464069183
1822,ROW,Zn,refining_primary,307.23833936672565
1822,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1822,ROW,Zn,use_phase,179.92433936672546
1822,ROW,Zn,collection,71.96973574669019
1822,ROW,Zn,sorting_preprocessing,64.77276217202117
1822,ROW,Zn,recycling_refining_secondary,62.973518778353906
1822,ROW,Zn,residue_treatment_disposal,8.996216968336284
1822,ROW,Zn,environment,4.498108484168142
1822,ROW,Ni,primary_extraction,9.01855319086506
1822,ROW,Ni,beneficiation_concentration,9.01855319086506
1822,ROW,Ni,refining_primary,0.0309666666666666
1822,ROW,Ni,fabrication_and_manufacturing,0.0
1822,ROW,Ni,use_phase,0.0
1822,ROW,Ni,collection,0.0
1822,ROW,Ni,sorting_preprocessing,0.0
1822,ROW,Ni,recycling_refining_secondary,0.0
1822,ROW,Ni,residue_treatment_disposal,0.0
1822,ROW,Ni,environment,0.0
1822,ROW,Sn,primary_extraction,90.91260524320656
1822,ROW,Sn,beneficiation_concentration,90.91260524320656
1822,ROW,Sn,refining_primary,80.60444653301941
1822,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1822,ROW,Sn,use_phase,34.88044653301941
1822,ROW,Sn,collection,13.952178613207764
1822,ROW,Sn,sorting_preprocessing,12.556960751886988
1822,ROW,Sn,recycling_refining_secondary,6.976089306603882
1822,ROW,Sn,residue_treatment_disposal,6.976089306603882
1822,ROW,Sn,environment,3.488044653301941
1823,EU27,Zn,primary_extraction,76.64994115737109
1823,EU27,Zn,beneficiation_concentration,76.64994115737109
1823,EU27,Zn,refining_primary,136.54426712531583
1823,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1823,EU27,Zn,use_phase,226.81526712531587
1823,EU27,Zn,collection,170.11145034398692
1823,EU27,Zn,sorting_preprocessing,153.10030530958824
1823,EU27,Zn,recycling_refining_secondary,124.74839691892376
1823,EU27,Zn,residue_treatment_disposal,45.36305342506317
1823,EU27,Zn,environment,22.681526712531586
1823,EU27,Ni,primary_extraction,0.2714468091349379
1823,EU27,Ni,beneficiation_concentration,0.2714468091349379
1823,EU27,Ni,refining_primary,0.0309666666666666
1823,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1823,EU27,Ni,use_phase,71.47196666666667
1823,EU27,Ni,collection,53.603975000000005
1823,EU27,Ni,sorting_preprocessing,48.24357750000001
1823,EU27,Ni,recycling_refining_secondary,46.45677833333334
1823,EU27,Ni,residue_treatment_disposal,7.147196666666666
1823,EU27,Ni,environment,3.573598333333333
1823,EU27,Sn,primary_extraction,0.5805354933961135
1823,EU27,Sn,beneficiation_concentration,0.5805354933961135
1823,EU27,Sn,refining_primary,5.102870809175962
1823,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1823,EU27,Sn,use_phase,45.753870809175964
1823,EU27,Sn,collection,34.31540310688197
1823,EU27,Sn,sorting_preprocessing,30.883862796193775
1823,EU27,Sn,recycling_refining_secondary,13.72616124275279
1823,EU27,Sn,residue_treatment_disposal,20.589241864129185
1823,EU27,Sn,environment,10.294620932064593
1823,CHN,Zn,primary_extraction,9.74912420193701
1823,CHN,Zn,beneficiation_concentration,9.74912420193701
1823,CHN,Zn,refining_primary,10.130413063338512
1823,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1823,CHN,Zn,use_phase,6.330413063338512
1823,CHN,Zn,collection,3.481727184836182
1823,CHN,Zn,sorting_preprocessing,3.133554466352564
1823,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1823,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1823,CHN,Zn,environment,0.3165206531669258
1823,CHN,Ni,primary_extraction,0.0
1823,CHN,Ni,beneficiation_concentration,0.0
1823,CHN,Ni,refining_primary,0.0309666666666666
1823,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1823,CHN,Ni,use_phase,0.1399666666666666
1823,CHN,Ni,collection,0.0769816666666666
1823,CHN,Ni,sorting_preprocessing,0.0692835
1823,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1823,CHN,Ni,residue_treatment_disposal,0.0
1823,CHN,Ni,environment,0.0
1823,CHN,Sn,primary_extraction,2.1068592633973107
1823,CHN,Sn,beneficiation_concentration,2.1068592633973107
1823,CHN,Sn,refining_primary,9.565245291481174
1823,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1823,CHN,Sn,use_phase,5.154245291481175
1823,CHN,Sn,collection,2.834834910314646
1823,CHN,Sn,sorting_preprocessing,2.5513514192831814
1823,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1823,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1823,CHN,Sn,environment,0.7731367937221763
1823,ROW,Zn,primary_extraction,392.60093464069183
1823,ROW,Zn,beneficiation_concentration,392.60093464069183
1823,ROW,Zn,refining_primary,307.23833936672565
1823,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1823,ROW,Zn,use_phase,179.92433936672546
1823,ROW,Zn,collection,71.96973574669019
1823,ROW,Zn,sorting_preprocessing,64.77276217202117
1823,ROW,Zn,recycling_refining_secondary,62.973518778353906
1823,ROW,Zn,residue_treatment_disposal,8.996216968336284
1823,ROW,Zn,environment,4.498108484168142
1823,ROW,Ni,primary_extraction,9.01855319086506
1823,ROW,Ni,beneficiation_concentration,9.01855319086506
1823,ROW,Ni,refining_primary,0.0309666666666666
1823,ROW,Ni,fabrication_and_manufacturing,0.0
1823,ROW,Ni,use_phase,0.0
1823,ROW,Ni,collection,0.0
1823,ROW,Ni,sorting_preprocessing,0.0
1823,ROW,Ni,recycling_refining_secondary,0.0
1823,ROW,Ni,residue_treatment_disposal,0.0
1823,ROW,Ni,environment,0.0
1823,ROW,Sn,primary_extraction,90.91260524320656
1823,ROW,Sn,beneficiation_concentration,90.91260524320656
1823,ROW,Sn,refining_primary,80.60444653301941
1823,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1823,ROW,Sn,use_phase,34.88044653301941
1823,ROW,Sn,collection,13.952178613207764
1823,ROW,Sn,sorting_preprocessing,12.556960751886988
1823,ROW,Sn,recycling_refining_secondary,6.976089306603882
1823,ROW,Sn,residue_treatment_disposal,6.976089306603882
1823,ROW,Sn,environment,3.488044653301941
1824,EU27,Zn,primary_extraction,76.64994115737109
1824,EU27,Zn,beneficiation_concentration,76.64994115737109
1824,EU27,Zn,refining_primary,136.54426712531583
1824,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1824,EU27,Zn,use_phase,226.81526712531587
1824,EU27,Zn,collection,170.11145034398692
1824,EU27,Zn,sorting_preprocessing,153.10030530958824
1824,EU27,Zn,recycling_refining_secondary,124.74839691892376
1824,EU27,Zn,residue_treatment_disposal,45.36305342506317
1824,EU27,Zn,environment,22.681526712531586
1824,EU27,Ni,primary_extraction,0.2714468091349379
1824,EU27,Ni,beneficiation_concentration,0.2714468091349379
1824,EU27,Ni,refining_primary,0.0309666666666666
1824,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1824,EU27,Ni,use_phase,71.47196666666667
1824,EU27,Ni,collection,53.603975000000005
1824,EU27,Ni,sorting_preprocessing,48.24357750000001
1824,EU27,Ni,recycling_refining_secondary,46.45677833333334
1824,EU27,Ni,residue_treatment_disposal,7.147196666666666
1824,EU27,Ni,environment,3.573598333333333
1824,EU27,Sn,primary_extraction,0.5805354933961135
1824,EU27,Sn,beneficiation_concentration,0.5805354933961135
1824,EU27,Sn,refining_primary,5.102870809175962
1824,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1824,EU27,Sn,use_phase,45.753870809175964
1824,EU27,Sn,collection,34.31540310688197
1824,EU27,Sn,sorting_preprocessing,30.883862796193775
1824,EU27,Sn,recycling_refining_secondary,13.72616124275279
1824,EU27,Sn,residue_treatment_disposal,20.589241864129185
1824,EU27,Sn,environment,10.294620932064593
1824,CHN,Zn,primary_extraction,9.74912420193701
1824,CHN,Zn,beneficiation_concentration,9.74912420193701
1824,CHN,Zn,refining_primary,10.130413063338512
1824,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1824,CHN,Zn,use_phase,6.330413063338512
1824,CHN,Zn,collection,3.481727184836182
1824,CHN,Zn,sorting_preprocessing,3.133554466352564
1824,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1824,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1824,CHN,Zn,environment,0.3165206531669258
1824,CHN,Ni,primary_extraction,0.0
1824,CHN,Ni,beneficiation_concentration,0.0
1824,CHN,Ni,refining_primary,0.0309666666666666
1824,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1824,CHN,Ni,use_phase,0.1399666666666666
1824,CHN,Ni,collection,0.0769816666666666
1824,CHN,Ni,sorting_preprocessing,0.0692835
1824,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1824,CHN,Ni,residue_treatment_disposal,0.0
1824,CHN,Ni,environment,0.0
1824,CHN,Sn,primary_extraction,2.1068592633973107
1824,CHN,Sn,beneficiation_concentration,2.1068592633973107
1824,CHN,Sn,refining_primary,9.565245291481174
1824,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1824,CHN,Sn,use_phase,5.154245291481175
1824,CHN,Sn,collection,2.834834910314646
1824,CHN,Sn,sorting_preprocessing,2.5513514192831814
1824,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1824,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1824,CHN,Sn,environment,0.7731367937221763
1824,ROW,Zn,primary_extraction,392.60093464069183
1824,ROW,Zn,beneficiation_concentration,392.60093464069183
1824,ROW,Zn,refining_primary,307.23833936672565
1824,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1824,ROW,Zn,use_phase,179.92433936672546
1824,ROW,Zn,collection,71.96973574669019
1824,ROW,Zn,sorting_preprocessing,64.77276217202117
1824,ROW,Zn,recycling_refining_secondary,62.973518778353906
1824,ROW,Zn,residue_treatment_disposal,8.996216968336284
1824,ROW,Zn,environment,4.498108484168142
1824,ROW,Ni,primary_extraction,9.01855319086506
1824,ROW,Ni,beneficiation_concentration,9.01855319086506
1824,ROW,Ni,refining_primary,0.0309666666666666
1824,ROW,Ni,fabrication_and_manufacturing,0.0
1824,ROW,Ni,use_phase,0.0
1824,ROW,Ni,collection,0.0
1824,ROW,Ni,sorting_preprocessing,0.0
1824,ROW,Ni,recycling_refining_secondary,0.0
1824,ROW,Ni,residue_treatment_disposal,0.0
1824,ROW,Ni,environment,0.0
1824,ROW,Sn,primary_extraction,90.91260524320656
1824,ROW,Sn,beneficiation_concentration,90.91260524320656
1824,ROW,Sn,refining_primary,80.60444653301941
1824,ROW,Sn,fabrication_and_manufacturing,34.88044653301941
1824,ROW,Sn,use_phase,34.88044653301941
1824,ROW,Sn,collection,13.952178613207764
1824,ROW,Sn,sorting_preprocessing,12.556960751886988
1824,ROW,Sn,recycling_refining_secondary,6.976089306603882
1824,ROW,Sn,residue_treatment_disposal,6.976089306603882
1824,ROW,Sn,environment,3.488044653301941
1825,EU27,Zn,primary_extraction,76.64994115737109
1825,EU27,Zn,beneficiation_concentration,76.64994115737109
1825,EU27,Zn,refining_primary,136.54426712531583
1825,EU27,Zn,fabrication_and_manufacturing,226.81526712531587
1825,EU27,Zn,use_phase,226.81526712531587
1825,EU27,Zn,collection,170.11145034398692
1825,EU27,Zn,sorting_preprocessing,153.10030530958824
1825,EU27,Zn,recycling_refining_secondary,124.74839691892376
1825,EU27,Zn,residue_treatment_disposal,45.36305342506317
1825,EU27,Zn,environment,22.681526712531586
1825,EU27,Ni,primary_extraction,0.2714468091349379
1825,EU27,Ni,beneficiation_concentration,0.2714468091349379
1825,EU27,Ni,refining_primary,0.0309666666666666
1825,EU27,Ni,fabrication_and_manufacturing,71.47196666666667
1825,EU27,Ni,use_phase,71.47196666666667
1825,EU27,Ni,collection,53.603975000000005
1825,EU27,Ni,sorting_preprocessing,48.24357750000001
1825,EU27,Ni,recycling_refining_secondary,46.45677833333334
1825,EU27,Ni,residue_treatment_disposal,7.147196666666666
1825,EU27,Ni,environment,3.573598333333333
1825,EU27,Sn,primary_extraction,0.5805354933961135
1825,EU27,Sn,beneficiation_concentration,0.5805354933961135
1825,EU27,Sn,refining_primary,5.102870809175962
1825,EU27,Sn,fabrication_and_manufacturing,45.753870809175964
1825,EU27,Sn,use_phase,45.753870809175964
1825,EU27,Sn,collection,34.31540310688197
1825,EU27,Sn,sorting_preprocessing,30.883862796193775
1825,EU27,Sn,recycling_refining_secondary,13.72616124275279
1825,EU27,Sn,residue_treatment_disposal,20.589241864129185
1825,EU27,Sn,environment,10.294620932064593
1825,CHN,Zn,primary_extraction,9.74912420193701
1825,CHN,Zn,beneficiation_concentration,9.74912420193701
1825,CHN,Zn,refining_primary,10.130413063338512
1825,CHN,Zn,fabrication_and_manufacturing,6.330413063338512
1825,CHN,Zn,use_phase,6.330413063338512
1825,CHN,Zn,collection,3.481727184836182
1825,CHN,Zn,sorting_preprocessing,3.133554466352564
1825,CHN,Zn,recycling_refining_secondary,2.8486858785023306
1825,CHN,Zn,residue_treatment_disposal,0.6330413063338516
1825,CHN,Zn,environment,0.3165206531669258
1825,CHN,Ni,primary_extraction,0.0
1825,CHN,Ni,beneficiation_concentration,0.0
1825,CHN,Ni,refining_primary,0.0309666666666666
1825,CHN,Ni,fabrication_and_manufacturing,0.1399666666666666
1825,CHN,Ni,use_phase,0.1399666666666666
1825,CHN,Ni,collection,0.0769816666666666
1825,CHN,Ni,sorting_preprocessing,0.0692835
1825,CHN,Ni,recycling_refining_secondary,0.0769816666666666
1825,CHN,Ni,residue_treatment_disposal,0.0
1825,CHN,Ni,environment,0.0
1825,CHN,Sn,primary_extraction,2.1068592633973107
1825,CHN,Sn,beneficiation_concentration,2.1068592633973107
1825,CHN,Sn,refining_primary,9.565245291481174
1825,CHN,Sn,fabrication_and_manufacturing,5.154245291481175
1825,CHN,Sn,use_phase,5.154245291481175
1825,CHN,Sn,collection,2.834834910314646
1825,CHN,Sn,sorting_preprocessing,2.5513514192831814
1825,CHN,Sn,recycling_refining_secondary,1.2885613228702937
1825,CHN,Sn,residue_treatment_disposal,1.5462735874443525
1825,CHN,Sn,environment,0.7731367937221763
1825,ROW,Zn,primary_extraction,392.60093464069183
1825,ROW,Zn,beneficiation_concentration,392.60093464069183
1825,ROW,Zn,refining_primary,307.23833936672565
1825,ROW,Zn,fabrication_and_manufacturing,179.92433936672546
1825,ROW,Zn,use_phase,179.92433936672546
1825,ROW,Zn,collection,71.96973574669019
1825,ROW,Zn,sorting_preprocessing,64.77276217202117
1825,ROW,Zn,recycling_refining_secondary,62.973518778353906
1825,ROW,Zn,residue_treatment_disposal,8.996216968336284
1825,ROW,Zn,environment,4.498108484168142
1825,ROW,Ni,primary_extraction,9.01855319086506
1825,ROW,Ni,beneficiation_concentration,9.01855319086506
1825,ROW,Ni,refining_primary,0.0309666666666666
1825,ROW,Ni,fabrication_and_manufacturing,0.0
