baseline_run,scenario,scenario_run,indicator,baseline_mean_2020_2100,scenario_mean_2020_2100,delta_mean_reporting,delta_mean_reporting_pct,baseline_mean_2100,scenario_mean_2100,delta_mean_2100,status,notes
20260216_210857,policy_package_circularity,20260216_211205,apparent_consumption_kt_per_yr,3660.994829112864,3182.3025637650458,-478.6922653478182,-0.13075469583873064,5205.663030679513,4202.613654277217,-1003.0493764022958,ok,
20260216_210857,policy_package_circularity,20260216_211205,buffer_coverage_years,214.16877025442326,4137.292811850231,3923.124041595808,18.31790898801588,324.59757457417743,7617.162623409379,7292.565048835202,ok,
20260216_210857,policy_package_circularity,20260216_211205,eol_rir_frac,0.1656485139808145,0.10084455592869934,-0.06480395805211517,-0.39121363962021893,0.17323314425742314,0.07990697880478884,-0.09332616545263431,ok,
20260216_210857,policy_package_circularity,20260216_211205,eol_rr_frac,0.3749999999999807,0.3806718518518292,0.005671851851848542,0.01512493827159689,0.37499999999997824,0.3810449999999705,0.006044999999992251,ok,
20260216_210857,policy_package_circularity,20260216_211205,import_reliance_frac,0.04282645837048795,0.002445170201198653,-0.0403812881692893,-0.9429051503618231,0.018323040332835376,1.2384943870236188e-18,-0.018323040332835376,ok,
20260216_210857,policy_package_circularity,20260216_211205,stockpile_cover_years,214.16877025442326,4137.292811850231,3923.124041595808,18.31790898801588,324.5975745741774,7617.162623409379,7292.565048835202,ok,
20260216_210857,policy_package_circularity,20260216_211205,utilization_rate_ur_frac,0.7391385309099915,0.45759694757625474,-0.28154158333373674,-0.38090502870566956,0.7549034947610944,0.43586735490015927,-0.31903613986093515,ok,
20260216_210857,r_collection_push,20260216_210928,apparent_consumption_kt_per_yr,3660.994829112864,3678.5667175124595,17.571888399595537,0.0047997577761817204,5205.663030679513,5238.282840401125,32.619809721612,ok,
20260216_210857,r_collection_push,20260216_210928,buffer_coverage_years,214.16877025442326,214.3000869384973,0.1313166840740223,0.0006131458098116907,324.59757457417743,324.89379624076287,0.29622166658543847,ok,
20260216_210857,r_collection_push,20260216_210928,eol_rir_frac,0.1656485139808145,0.16769087508662878,0.0020423611058142666,0.01232948643324874,0.17323314425742314,0.17546101469559447,0.0022278704381713255,ok,
